Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
474,273987,30205,-1186,14691,-797,-3,-546,273987,1024,15919,-3552,340,524,-132,277448,2188,-31824,10109,424,667,-127,277448,-8985,-31318,8810,-79,224,-135,273987,1536,32176,3184,-158,73,330,2,0
475,277449,30205,-1186,14691,-797,25,-546,277449,1024,15919,-3552,340,524,-120,277470,2218,-31824,10109,451,667,-127,277470,-8985,-31312,8814,-79,224,-135,277449,1532,32176,3184,-157,73,372,2,0
476,277471,30205,-1189,14646,-797,25,-578,277471,1005,15919,-3552,338,524,-120,277492,2218,-31834,10095,452,617,-149,277492,-9034,-31312,8814,-106,224,-139,277471,1484,32176,3184,-157,32,372,2,0
477,277493,30288,-1189,13646,-838,98,-578,277493,145,15923,-3551,313,544,-102,277514,2833,-31834,10095,471,537,-688,277514,-9301,-31240,8900,-281,244,-803,277493,1421,32180,3204,-136,2,432,2,0
478,277515,30550,-1177,13646,-838,1275,-261,277515,145,15952,-3462,313,569,-102,277536,2997,-31749,10329,471,537,-688,277536,-9301,-31182,8924,-281,341,-803,277515,1421,32180,3604,431,-17,963,2,0
479,277537,30550,-1177,12646,-961,1275,-261,277537,-499,15952,-3462,265,569,-108,277558,2997,-31749,10329,420,338,-1187,277558,-9501,-31182,8924,-480,341,-1404,277537,1373,32179,3604,431,-17,963,2,0
480,277559,30866,-1138,11894,-1254,2386,1,277559,-946,15983,-3386,200,669,-151,277580,3726,-31403,10578,382,-348,-1697,277580,-9601,-31142,9017,-647,429,-2072,277559,1337,32172,3919,1230,-17,1732,2,0
481,277581,30866,-1062,11894,-1254,2444,7,277581,-946,15983,-3381,200,669,-151,277602,3768,-31361,10578,382,-348,-1697,277602,-9601,-31142,9017,-647,429,-2072,277581,1337,32172,3919,1295,92,1912,2,0
482,277603,30866,-1062,11372,-1499,2444,7,277603,-1209,15983,-3381,106,641,-191,277624,3768,-31361,10578,382,-1198,-1943,277624,-9601,-31142,9017,-774,429,-2687,277603,1337,32143,3919,1295,92,1912,2,0
483,277625,30945,-918,11187,-1684,3440,325,277625,-1356,15960,-3320,36,553,-234,277646,4222,-31178,10427,712,-1967,-2043,277646,-9596,-31164,8998,-889,631,-3247,277625,1394,32033,3843,2213,740,2912,2,0
484,277647,30945,-904,11187,-1684,3580,448,277647,-1356,15960,-3311,36,553,-234,277668,4222,-31178,10427,885,-1967,-2043,277668,-9476,-31164,8998,-889,675,-3247,277647,1624,32033,3843,2221,938,2912,2,0
485,277669,30945,-904,11088,-1794,3580,448,277669,-1406,15942,-3311,18,552,-277,277690,4222,-31178,10218,885,-2682,-2111,277690,-9476,-31187,8984,-982,675,-3685,277669,1624,31978,3694,2221,938,2912,2,0
486,277691,31060,-706,11014,-1876,4432,886,277691,-1439,15926,-3253,5,551,-316,277712,4312,-31109,9983,1240,-3249,-2111,277712,-9330,-31262,8906,-1093,789,-4118,277691,2160,31967,3492,2715,1890,3427,2,0
