Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
200,20679,30393,-1052,14515,-921,317,-747,20679,-1201,16206,-1610,344,347,-53,24960,-11951,30037,6101,288,935,-166,24960,-7049,-31963,8003,-94,282,-57,20679,-1810,31939,5745,-182,332,255,2,2
201,24961,30395,-1073,14512,-897,307,-747,24961,-1193,16206,-1601,341,353,-53,24982,-11985,30025,6117,290,952,-157,24982,-7049,-31974,8030,-84,272,-49,24961,-1810,31930,5726,-182,333,255,2,2
202,24983,30395,-1073,14512,-894,307,-747,24983,-1193,16206,-1601,341,353,-53,25004,-11985,30025,6117,290,977,-143,25004,-7049,-31974,8030,-68,272,-49,24983,-1801,31930,5726,-176,349,256,2,2
203,25005,30395,-1073,14498,-894,307,-747,25005,-1194,16203,-1601,341,353,-53,25026,-11985,30008,6087,20,977,-143,25026,-7028,-31974,8030,-68,-1046,-51,25005,-1801,31930,5708,-176,349,256,2,2
204,25027,30538,-1062,14189,-372,878,-871,25027,-1830,16073,-1778,370,368,180,25048,-11976,29836,5471,-1336,2977,312,25048,-7028,-31984,8032,3,-2035,-127,25027,-801,31487,4955,271,370,1165,2,2
205,25049,30538,-958,14189,-224,878,-871,25049,-1830,16073,-1778,370,368,180,25070,-11548,29836,5471,-1336,2977,367,25070,-6810,-31984,8032,65,-2035,-127,25049,-801,31487,4955,393,1896,1165,2,2
206,25071,30538,-958,13715,-224,878,-964,25071,-2319,15987,-1904,370,368,180,25092,-11548,29755,4837,-1336,2977,367,25092,-6810,-32020,7878,65,-2035,-188,25071,-801,31315,4376,393,1896,1165,2,2
207,25093,30545,-938,13334,237,1062,-985,25093,-2726,15923,-1981,331,391,287,25114,-10979,29755,4361,-1199,3485,299,25114,-6609,-32093,7762,175,-1413,-234,25093,199,31134,3942,552,2353,1238,2,2
208,25115,30545,-938,13334,237,1062,-985,25115,-2726,15923,-1981,331,418,287,25136,-10979,29808,4361,-1043,3485,299,25136,-6599,-32093,7762,175,-895,-234,25115,199,31134,3942,552,2353,1238,2,2
209,25137,30545,-1029,13054,227,1062,-985,25137,-3031,15875,-1988,330,418,287,25158,-10979,29808,4208,-1043,2916,-4,25158,-6599,-32149,7669,164,-895,-234,25137,199,31050,3942,552,2353,1238,2,2
210,25159,30571,-1097,12926,-259,1222,-953,25159,-3278,15839,-1993,330,461,345,25180,-11174,29822,4208,-679,1637,-232,25180,-6405,-32247,7605,143,36,-160,25159,1199,30983,3992,512,2171,1139,2,2
211,25181,30637,-1097,12926,-259,1222,-924,25181,-3278,15839,-1993,383,461,345,25202,-11174,29822,4266,-519,1637,-232,25202,-6405,-32247,7605,143,36,-42,25181,1199,30983,3992,512,2171,1139,2,2
212,25203,30637,-1097,12926,-735,1222,-924,25203,-3444,15836,-2060,383,345,345,25224,-11320,29822,4266,-519,677,-232,25224,-6405,-32247,7605,127,36,-42,25203,1199,30983,3992,417,2029,818,2,2
213,25225,30600,-992,13084,-1092,1326,-796,25225,-3568,15833,-2110,434,1,440,25246,-11506,29848,4219,-175,-19,-44,25246,-6403,-32205,7673,96,458,228,25225,2199,31031,3066,79,1509,58,2,2
214,25247,30600,-904,13084,-1092,1326,-642,25247,-3568,15833,-2110,434,1,489,25268,-11506,29952,4219,-150,-19,325,25268,-6403,-32203,7741,96,458,245,25247,2199,31059,3066,79,1509,58,2,2
