Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
210,9679,26566,-2675,19439,5854,-1659,4520,9679,252,16246,-1987,77,3654,-325,66620,-2085,31465,5465,-820,7368,2500,66620,-8974,-31500,8591,-145,-1369,1132,9679,3915,31879,3494,1148,1603,1244,2,2
211,66621,26584,-2675,19439,5854,-1423,4520,66621,252,16246,-1987,77,3654,-325,66642,-2085,31465,5465,-689,7368,2500,66642,-8974,-31500,8591,-145,-1310,1132,66621,3975,31879,3494,1148,1603,1328,2,2
212,66643,26584,-2842,19325,5446,-1423,4520,66643,26,16246,-1987,-3,3654,-366,66664,-2085,31465,5465,-689,7368,2386,66664,-8974,-31500,8591,-145,-1310,976,66643,3975,31851,3494,1148,1603,1328,2,2
213,66665,26566,-2842,19325,3959,-1063,3261,66665,26,16242,-1945,-3,2935,-375,66686,-2193,31586,5928,-466,5845,1774,66686,-8482,-31675,8123,-136,-966,803,66665,4087,31842,3564,781,1343,1040,2,2
214,66687,26566,-2729,19721,3959,-1063,3261,66687,265,16242,-1867,65,2935,-375,66708,-2193,31596,5928,-455,5845,1774,66708,-8482,-31675,8123,-136,-966,803,66687,4087,31842,3920,781,1343,1040,2,2
215,66709,26552,-2729,19721,2831,-1063,2287,66709,265,16235,-1867,65,2384,-375,66730,-2330,31596,5928,-455,4684,1342,66730,-8482,-31804,7776,-136,-966,710,66709,4087,31823,3920,502,1122,820,2,2
216,66731,26540,-2630,19988,1965,-886,1530,66731,443,16230,-1775,121,1967,-374,66752,-2489,31709,6222,-276,3814,1018,66752,-8205,-31879,7516,-127,-699,641,66731,4127,31797,4248,274,957,638,2,2
217,66753,26540,-2630,19988,1965,-886,1530,66753,443,16230,-1774,122,1967,-355,66774,-2489,31709,6222,-255,3814,1018,66774,-8205,-31879,7516,-125,-693,641,66753,4127,31797,4260,274,957,638,2,2
218,66775,26540,-2630,19988,1316,-886,966,66775,443,16230,-1774,122,1654,-355,66796,-2608,31709,6222,-255,3224,775,66796,-8205,-31925,7327,-125,-693,589,66775,4127,31791,4260,110,807,515,2,2
219,66797,26539,-2558,20189,829,-745,545,66797,533,16235,-1696,166,1406,-300,66818,-2670,31791,6460,-95,2781,556,66818,-8003,-31959,7205,-119,-472,502,66797,4143,31773,4543,0,681,428,2,2
220,66819,26539,-2558,20203,829,-745,545,66819,533,16237,-1686,166,1406,-295,66840,-2670,31791,6488,-95,2781,556,66840,-8003,-31959,7205,-119,-472,502,66819,4143,31773,4543,0,681,428,2,2
221,66841,26538,-2558,20203,413,-745,229,66841,533,16237,-1686,166,1220,-295,66862,-2670,31791,6488,-95,2449,385,66862,-8003,-31985,7121,-119,-472,432,66841,4143,31763,4543,-56,582,363,2,2
222,66863,26505,-2510,20302,80,-624,-7,66863,574,16249,-1623,196,1055,-248,66884,-2664,31851,6686,37,1997,235,66884,-7872,-31996,7058,-109,-299,331,66863,4187,31752,4703,-93,507,314,2,2
223,66885,26505,-2510,20302,80,-624,-7,66885,574,16249,-1623,196,1055,-248,66906,-2664,31851,6686,41,1997,235,66906,-7872,-31996,7058,-109,-299,331,66885,4187,31752,4703,-93,507,314,2,2
224,66907,26481,-2510,20302,-183,-624,-170,66907,574,16249,-1623,196,908,-248,66928,-2730,31851,6686,41,1658,101,66928,-7872,-32003,7011,-109,-299,206,66907,4187,31738,4703,-120,450,283,2,2
