Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
3426,182143,-6143,-4673,12848,-757,1602,210,182143,432,7661,-2806,90,75,-14,182142,-2977,29509,15727,210,1168,121,182142,-6793,-30519,14019,-246,-14,-196,182164,-370,30922,9786,-179,34,265,17,1
3427,182165,-6143,-4706,12848,-757,1602,194,182165,432,7658,-2808,90,75,-14,182166,-2977,29509,15727,210,1168,121,182166,-6793,-30519,14019,-246,-56,-196,182187,-375,30922,9781,-179,34,265,17,1
3428,182189,-5143,-4706,12850,-710,1644,170,182189,429,7650,-2809,86,80,-9,182188,-2977,29505,15721,278,1218,161,182188,-6794,-30513,14026,-244,-87,-184,182210,-379,30927,9777,-150,69,300,17,1
3429,182211,-5143,-4671,12850,-710,1644,170,182211,429,7650,-2809,86,80,-6,182212,-2918,29505,15721,278,1221,161,182212,-6794,-30509,14026,-244,-87,-184,182233,-379,30927,9777,-150,100,311,17,1
3430,182235,-5143,-4671,12839,-710,1644,152,182235,429,7650,-2810,86,80,-6,182234,-2918,29505,15716,278,1221,161,182234,-6795,-30509,14026,-244,-87,-188,182256,-379,30927,9756,-150,100,311,17,1
3431,182257,-4143,-4595,12833,-629,1679,133,182257,432,7651,-2813,82,84,-3,182258,-2824,29534,15713,255,1260,191,182258,-6830,-30509,14043,-243,-86,-217,182279,-302,30931,9756,-136,85,345,17,1
3432,182281,-4143,-4595,12833,-629,1679,133,182281,434,7651,-2813,82,84,-3,182280,-2824,29542,15713,255,1260,191,182280,-6830,-30509,14043,-242,-72,-217,182302,-302,30931,9779,-136,85,345,17,1
3433,182303,-4143,-4595,12826,-629,1670,113,182303,434,7651,-2818,82,84,-3,182304,-2824,29542,15690,255,1252,191,182304,-6830,-30509,14043,-242,-72,-222,182325,-326,30931,9779,-136,74,345,17,1
3434,182327,-3143,-4604,12821,-636,1649,81,182327,450,7651,-2819,80,98,0,182326,-2862,29564,15661,243,1144,206,182326,-6844,-30511,13988,-249,-25,-222,182348,-344,30952,9779,-69,74,402,17,1
3435,182349,-3143,-4604,12821,-636,1649,81,182349,453,7651,-2819,80,98,0,182350,-2862,29570,15661,243,1144,206,182350,-6844,-30511,13988,-249,-25,-180,182371,-344,30954,9760,-69,102,402,17,1
3436,182373,-3143,-4604,12779,-641,1634,62,182373,453,7651,-2819,77,98,0,182372,-2868,29570,15655,234,1144,195,182372,-6844,-30511,13947,-254,-25,-180,182394,-344,30954,9760,-69,102,402,17,1
3437,182395,-2143,-4505,12748,-641,1622,48,182395,473,7651,-2823,73,109,11,182396,-2868,29549,15655,220,1159,195,182396,-6820,-30517,13947,-254,-31,-127,182417,-316,30968,9692,-73,135,441,17,1
3438,182419,-2143,-4505,12748,-552,1622,48,182419,473,7651,-2823,73,109,11,182418,-2797,29549,15717,220,1185,240,182418,-6820,-30517,13958,-247,-31,-127,182440,-316,30971,9692,-73,135,441,17,1
3439,182441,-2143,-4505,12725,-552,1609,44,182441,473,7651,-2823,68,109,10,182442,-2797,29549,15717,176,1185,240,182442,-6820,-30525,13958,-247,-35,-127,182463,-316,30971,9692,-79,135,441,17,1
3440,182465,-1143,-4556,12725,-437,1584,41,182465,465,7652,-2831,64,136,9,182464,-2745,29533,15759,143,1230,287,182464,-6826,-30531,13966,-242,-35,-115,182486,-295,30978,9703,-91,159,460,17,1
3441,182487,-1143,-4556,12733,-437,1584,41,182487,465,7652,-2831,64,136,9,182488,-2745,29533,15759,143,1230,287,182488,-6826,-30531,13966,-242,-25,-115,182509,-273,30978,9703,-91,160,475,17,1
