Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,0.77234477,1.0417569,0.9984034,0.03121712,0.051471945,-0.3558316,0.90268534,2.886039,-2.4524019,0.45086598,0.7431979,0.08845207,1.3127576,-2.0824409,0.5360633,0.1777321,0.22185564,0.31868058,1.2943934,2.2297559,-2.1872978,0.08336088,0.17558855,0.14978361,0.0136433905,-4.536769,0.05187,0.10415583,0.13216591,0.13108517,0.86792016,-0.57043326,-0.55715,0.5864231,1.3567397e-05,0.7748573,0.5591711,1.076679,-0.524141,0.2661771,3.0175023,-0.2814383,-0.6643006,0.29831117,-0.0014001053,0.6311008,-0.072016574,0.3540491,-0.7406167,0.6602104,0.747769,-0.61876076,-1.1164696,-1.850867,-0.00082696596,0.8445933,0.6395073,-1.7276096,-0.91995454,0.56908804,0.22159483,-0.6404814,-1.2127749,2.238758,-0.0026284144,0.8073134,-0.3453464,2.1904924,-0.13026872,0.7176236,0.7377205,-0.6585696,0.11289135,-4.844389,-0.0033960624,-0.26736772,0.26738283,-4.4690437,0.00064299145,-0.24207067,0.3029255,-0.3661601,0.11608968,-1.8153803,-0.036659602,1.7441875,0.8750134,-0.7129213,-0.7785869,0.68157756,2,4
1,0.772416,1.0388728,0.99818784,0.029835287,0.051471945,-0.36035967,0.9043859,2.8869135,-2.4527402,0.45086598,0.746792,0.08833141,1.3127576,-2.0824409,0.5360633,0.1777321,0.22185564,0.31868058,1.2942858,2.2297559,-2.1888385,0.08336088,0.17558855,0.14978361,0.0136433905,-4.536769,0.05187,0.10415583,0.13216591,0.13108517,0.86797106,-0.5697179,-0.55721194,0.58615077,0.0012296652,0.7698312,0.55944365,1.0741024,-0.5235862,0.26163998,3.0185368,-0.2806778,-0.66487664,0.29827487,0.05338027,0.6309273,-0.07949277,0.355709,-0.73719704,0.66400397,0.747769,-0.61876076,-1.1164696,-1.850867,-0.00082696596,0.8443762,0.64036167,-1.7267718,-0.9177686,0.56637895,0.22160476,-0.6404814,-1.2126701,2.2389607,-0.0023984339,0.80713016,-0.3444163,2.1902704,-0.12916104,0.7182246,0.7377205,-0.6585696,0.11289135,-4.844389,-0.0033960624,-0.26680776,0.26593623,-4.4697294,0.0018152447,-0.24169208,0.30275413,-0.36593613,0.116150655,-1.8152078,-0.036191028,1.7443705,0.8750134,-0.7129213,-0.7783905,0.681166,2,4
2,0.77248716,1.0359888,0.99797255,0.0284534,0.051471945,-0.36488762,0.9060866,2.887788,-2.4530783,0.45086598,0.7503861,0.08821076,1.3127576,-2.0824409,0.5360633,0.1777321,0.22185564,0.31868058,1.2941782,2.2297559,-2.190379,0.08336088,0.17558855,0.14978361,0.0136433905,-4.536769,0.05187,0.10415583,0.13216591,0.13108517,0.868022,-0.56900257,-0.55727386,0.58587843,0.002445763,0.764805,0.5597162,1.071526,-0.52303135,0.25710288,3.0195713,-0.27991724,-0.6654526,0.29823855,0.108160645,0.6307539,-0.08696897,0.3573689,-0.73377734,0.66779757,0.747769,-0.61876076,-1.1164696,-1.850867,-0.00082696596,0.8441591,0.64121604,-1.7259341,-0.91558266,0.56366986,0.22161432,-0.6404814,-1.2125653,2.2391636,-0.0021684533,0.80694693,-0.34348664,2.1900485,-0.12805341,0.71882564,0.7377205,-0.6585696,0.11289135,-4.844389,-0.0033960624,-0.26624778,0.264489,-4.470416,0.0029874812,-0.24131344,0.30258274,-0.36571205,0.1162117,-1.8150355,-0.035722457,1.7445536,0.8750134,-0.7129213,-0.77819407,0.6807545,2,4
3,0.7725584,1.0340155,0.997825,0.027507937,0.051773965,-0.36798579,0.9072503,2.8885934,-2.4533098,0.45086598,0.7528453,0.0881282,1.313026,-2.0824628,0.5360824,0.17777456,0.22223072,0.3188938,1.2940878,2.2298293,-2.1919465,0.08350716,0.17582615,0.1497622,0.0136433905,-4.536769,0.05187,0.10415583,0.13184352,0.13108517,0.86810255,-0.568418,-0.5573238,0.5856921,0.003994688,0.7597789,0.55998975,1.0689665,-0.5224711,0.25259387,3.020497,-0.2793969,-0.66583914,0.2981944,0.13988718,0.6305804,-0.09440385,0.35901508,-0.73037905,0.67156684,0.7479252,-0.61866784,-1.1166493,-1.8508687,0.0024516024,0.84394616,0.64206415,-1.7251,-0.91339856,0.5609837,0.22194284,-0.64041126,-1.2124211,2.2393682,0.0054535344,0.8067632,-0.3425689,2.1898293,-0.12694709,0.7194261,0.7377205,-0.658613,0.11289135,-4.844389,-0.0033960624,-0.2656878,0.26305008,-4.471098,0.004147111,-0.2409324,0.3024765,-0.36556894,0.11619121,-1.8149188,-0.035376087,1.7447412,0.875147,-0.7129197,-0.77800244,0.68034256,2,4
4,0.77262956,1.0340155,0.997825,0.027507937,0.05273037,-0.36798579,0.9072503,2.8892496,-2.4533098,0.45086598,0.7528453,0.0881282,1.3138754,-2.0825322,0.5361431,0.17790905,0.22341849,0.31956896,1.294034,2.2300618,-2.1935725,0.08397038,0.17657855,0.1496944,0.0136433905,-4.536769,0.05187,0.10415583,0.13082267,0.13108517,0.8682485,-0.5681172,-0.5573481,0.5856921,0.0062647373,0.75475276,0.56026536,1.066444,-0.5218989,0.24814568,3.0211873,-0.2793969,-0.66581506,0.29813388,0.121663764,0.630407,-0.10175068,0.3606322,-0.72702706,0.6752835,0.7484212,-0.61837375,-1.1172186,-1.8508738,0.01283374,0.84374195,0.6428984,-1.7242743,-0.91121835,0.5583475,0.22296205,-0.6401893,-1.2121916,2.2395763,0.029091544,0.80657816,-0.3416772,2.189617,-0.12584364,0.72002506,0.7377205,-0.6587504,0.11289135,-4.844389,-0.0033960624,-0.2651278,0.2616266,-4.4717703,0.005279411,-0.24054612,0.30251133,-0.36560088,0.11599421,-1.8149226,-0.035294514,1.7449383,0.8755699,-0.7129145,-0.7778211,0.6799298,2,4
5,0.7727008,1.0340155,0.997825,0.027507937,0.05368677,-0.36798579,0.9072503,2.8899052,-2.4533098,0.45086598,0.7528453,0.0881282,1.3147252,-2.0826015,0.5362037,0.17804353,0.2246063,0.3202441,1.2939802,2.2302938,-2.1951988,0.0844336,0.17733097,0.1496266,0.0136433905,-4.536769,0.05187,0.10415583,0.12980181,0.13108517,0.8683941,-0.5678163,-0.5573723,0.5856921,0.008534786,0.7497266,0.56054115,1.0639215,-0.52132684,0.2436975,3.021878,-0.2793969,-0.66579086,0.29807338,0.10344035,0.6302335,-0.10909751,0.36224914,-0.72367513,0.67900014,0.74891657,-0.6180796,-1.1177878,-1.850879,0.023215873,0.84353787,0.6437326,-1.7234485,-0.90903807,0.55571127,0.22398126,-0.63996726,-1.2119621,2.2397845,0.052729554,0.80639315,-0.34078544,2.1894045,-0.12474019,0.7206241,0.7377205,-0.65888786,0.11289135,-4.844389,-0.0033960624,-0.26456785,0.26020372,-4.4724426,0.0064117117,-0.24015981,0.30254608,-0.36563283,0.11579721,-1.8149267,-0.03521294,1.7451354,0.8759928,-0.71290946,-0.77763987,0.6795171,2,4
6,0.772727,1.0326909,0.997825,0.026853384,0.054039128,-0.36798579,0.9072503,2.8902853,-2.4533098,0.45175537,0.7466029,0.0881282,1.3150381,-2.0826273,0.5370305,0.17809308,0.22504391,0.32049286,1.2939605,2.2303793,-2.195798,0.084604256,0.17820218,0.14960162,0.013599479,-4.536348,0.052660964,0.104285605,0.1294257,0.13116613,0.8684582,-0.5675691,-0.557377,0.58557177,0.007417683,0.7447005,0.56080675,1.0614177,-0.52075934,0.23929983,3.0222776,-0.2804337,-0.6657769,0.29803824,0.08133405,0.63006014,-0.11640572,0.3638505,-0.72042,0.6825991,0.74939185,-0.6179713,-1.1179737,-1.8507468,0.02660987,0.8433337,0.6445539,-1.7226284,-0.9068849,0.55310935,0.22435677,-0.6396806,-1.2118775,2.2398612,0.046363775,0.80620813,-0.3399043,2.1891937,-0.12364145,0.72122604,0.7367588,-0.6589082,0.11284641,-4.8442,-0.027429506,-0.2640049,0.2588091,-4.4731016,0.007532704,-0.2397738,0.30255675,-0.36554387,0.115729816,-1.8147475,-0.035186637,1.7452133,0.87611264,-0.71294236,-0.7774585,0.67910284,2,4
7,0.772727,1.0305933,0.997825,0.025816968,0.054039128,-0.36798579,0.9072503,2.8905034,-2.4533098,0.45316362,0.7367191,0.0881282,1.3150381,-2.0826273,0.5383041,0.17809308,0.22504391,0.32049286,1.2939605,2.2303793,-2.195798,0.084604256,0.1791427,0.14960162,0.013529968,-4.535681,0.053913143,0.104491085,0.1294257,0.13129432,0.8684746,-0.567353,-0.5573705,0.58538127,0.0043247407,0.7396743,0.5610668,1.0589249,-0.5201946,0.23493165,3.0225077,-0.2820753,-0.66576886,0.29801807,0.056962743,0.6298867,-0.12369056,0.36544245,-0.7172213,0.6861294,0.74985516,-0.6179713,-1.1179359,-1.8505343,0.02592745,0.84312963,0.6453677,-1.7218115,-0.90474755,0.55052745,0.22435677,-0.63935643,-1.2118775,2.2398612,0.022495786,0.8060231,-0.3390289,2.1889842,-0.12254549,0.72182983,0.7352369,-0.6588602,0.11277524,-4.8439016,-0.06548245,-0.26344022,0.25743115,-4.473752,0.008647102,-0.23938794,0.30255327,-0.36538443,0.11573807,-1.8144612,-0.03519253,1.7452211,0.8760558,-0.7129975,-0.77727723,0.6786877,2,4
8,0.772727,1.0284959,0.997825,0.024780607,0.054039128,-0.36798579,0.9072503,2.8907225,-2.4533098,0.4545718,0.72683525,0.0881282,1.3150381,-2.0826273,0.53957766,0.17809308,0.22504391,0.32049286,1.2939605,2.2303793,-2.195798,0.084604256,0.1800832,0.14960162,0.013460458,-4.535013,0.05516547,0.10469656,0.1294257,0.1314225,0.868491,-0.5671371,-0.557364,0.5851908,0.0012317969,0.73464817,0.5613266,1.0564321,-0.5196298,0.23056346,3.0227377,-0.28371692,-0.6657609,0.2979979,0.032591432,0.6297133,-0.13097541,0.36703467,-0.7140227,0.6896597,0.7503178,-0.6179713,-1.1178981,-1.8503221,0.025245033,0.8429254,0.6461816,-1.7209946,-0.90261024,0.5479455,0.22435677,-0.6390321,-1.2118775,2.2398612,-0.0013722187,0.8058381,-0.3381535,2.1887746,-0.12144949,0.7224335,0.733715,-0.65881217,0.11270406,-4.843603,-0.10353543,-0.26287553,0.25605255,-4.4744024,0.009761499,-0.23900206,0.3025498,-0.36522502,0.11574627,-1.814175,-0.03519845,1.7452292,0.8759989,-0.7130526,-0.77709585,0.67827255,2,4
9,0.77282816,1.0263984,0.9976617,0.019162271,0.0547361,-0.36691338,0.90916824,2.8909929,-2.449625,0.45464593,0.7195052,0.088471115,1.3150381,-2.0826273,0.5396447,0.17656423,0.22504391,0.32049286,1.2939095,2.2303793,-2.195798,0.0828489,0.18013272,0.14960162,0.013456814,-4.5349784,0.05523142,0.104707375,0.13329422,0.13142926,0.86862564,-0.56583655,-0.5574271,0.5849923,0.0038993212,0.7296356,0.5615833,1.0539024,-0.519054,0.22624815,3.022838,-0.28522298,-0.66644716,0.29749003,0.024423892,0.62954986,-0.1381192,0.36858413,-0.7109706,0.69307053,0.7503425,-0.6181932,-1.1178961,-1.8503109,0.016019907,0.84272134,0.6469543,-1.7202095,-0.9005108,0.5454103,0.22433959,-0.63879275,-1.2118317,2.2398612,-0.0030294335,0.80565315,-0.33725736,2.1885579,-0.12037679,0.7230224,0.73363453,-0.6582661,0.1127003,-4.843588,-0.06948802,-0.26231083,0.25470668,-4.475038,0.010917582,-0.23868111,0.3023347,-0.365316,0.11580926,-1.8140407,-0.034674358,1.7454302,0.87599593,-0.7130555,-0.77691126,0.6778574,2,4
