Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,0.8466339,-1.9984711,0.12917477,0.22965848,0.40159622,0.9188389,1.3467896,0.21004213,0.2556949,-0.20079778,-0.06717986,0.09525331,-0.26176646,0.7895331,0.04134042,0.11456078,0.20392162,0.32913598,-0.51045144,-0.60498315,0.03627061,0.10201153,0.13267139,0.1647068,0.26626766,0.4848128,-1.8005785,0.035764646,0.06146859,0.12867658,0.70000345,-0.3234307,-0.74385387,0.09747947,1.3567397e-05,0.79102755,0.3292737,0.16943753,-0.66331667,-0.2425871,0.09672398,-0.5552354,-1.2728457,0.03836021,-0.0014001053,0.6313003,0.56144166,0.1376389,-1.2799323,1.23645,0.68213135,-0.63462216,0.012955236,0.5479238,-0.00082696596,0.84479374,0.55046225,0.79666865,-0.35452774,0.4648191,0.5176969,-0.6613419,0.45034453,-0.52603376,-0.0026284144,0.80770874,0.40615422,-0.5794109,0.47422358,0.48193964,0.515669,-0.64681226,-0.10611218,0.56765604,-0.0033960624,-0.26745617,-0.4179776,0.6793365,-0.0561206,0.20808402,0.24687307,-0.06682542,0.7383037,0.3656229,1.1300427,-0.4526546,-0.052487306,-0.25018317,-0.7787554,0.6818895,3,3
1,0.8466339,-1.9926838,0.12917477,0.22965848,0.40159622,0.9188389,1.3467896,0.21004213,0.2556949,-0.20079778,-0.064976096,0.09525331,-0.26176646,0.7895331,0.04134042,0.11456078,0.20392162,0.32913598,-0.51045144,-0.60498315,0.040888567,0.10201153,0.13267139,0.16670227,0.26626766,0.48609343,-1.8005785,0.035764646,0.06547467,0.12867658,0.69982857,-0.3234307,-0.7439683,0.09817041,-0.0041720704,0.79361624,0.3366463,0.1646193,-0.6536766,-0.24980354,0.09672398,-0.5549789,-1.2728457,0.03836021,-0.0014001053,0.63106585,0.5667878,0.13629864,-1.2790445,1.2368677,0.68213135,-0.63462216,0.012955236,0.5479238,-0.00082696596,0.8444445,0.54866105,0.7979102,-0.34805545,0.4689554,0.5186932,-0.66147316,0.45025623,-0.5254843,0.020702323,0.8076735,0.40486118,-0.5798606,0.4758277,0.48046264,0.51885456,-0.64675903,-0.10573091,0.5676399,0.07623714,-0.26616353,-0.411687,0.6769257,-0.057885684,0.20982108,0.24699102,-0.06744254,0.7384165,0.36518556,1.1300045,-0.4521978,-0.052333213,-0.25019178,-0.77842474,0.68120074,3,3
2,0.8466339,-1.9921374,0.12917477,0.22965848,0.40159622,0.9188389,1.3455306,0.21004213,0.2556949,-0.20267442,-0.06277235,0.09471734,-0.26311433,0.7887237,0.04134042,0.11456078,0.19666675,0.3269443,-0.51116794,-0.60513055,0.041324697,0.10201153,0.13267139,0.16689068,0.26472387,0.48621434,-1.8005785,0.035764646,0.06585292,0.12867658,0.699812,-0.3234307,-0.74397916,0.098235674,-0.000776853,0.7962049,0.34381855,0.15991774,-0.64417946,-0.2568731,0.09644459,-0.55388963,-1.27186,0.03836021,-0.016196169,0.63081574,0.572125,0.13496476,-1.2781208,1.2372559,0.679913,-0.63689995,0.014220589,0.547785,-0.047292616,0.8440532,0.5468856,0.7991012,-0.34173045,0.4727772,0.51953745,-0.66148555,0.45082313,-0.52545655,0.019351838,0.8076382,0.40358797,-0.58030206,0.47740716,0.4790162,0.5188986,-0.646754,-0.104498774,0.56763834,0.005222296,-0.26487088,-0.40551698,0.67455614,-0.059610598,0.21151762,0.24740444,-0.06750069,0.7389182,0.3650359,1.1295254,-0.4521745,-0.05277538,-0.2500526,-0.77805024,0.680512,3,3
3,0.847236,-1.9921374,0.2149036,0.23859328,0.39471707,0.9244692,1.3434957,0.21025963,0.2577135,-0.20362607,-0.062356185,0.09436553,-0.2651661,0.788037,0.044236165,0.11991176,0.19249542,0.32648727,-0.5118522,-0.60526025,0.041324697,0.10846245,0.13080026,0.16621625,0.2599767,0.48696452,-1.7894803,0.039034966,0.071945846,0.12867658,0.73108053,-0.33230948,-0.7253524,0.13011323,0.7480098,0.79886514,0.35115287,0.15639037,-0.63474154,-0.2628405,0.09615466,-0.55340743,-1.2702088,0.03769214,-0.018295815,0.63055694,0.5774442,0.1336413,-1.2771778,1.237595,0.6791893,-0.6378122,0.01582621,0.5471547,-0.020833308,0.8436576,0.5450756,0.80031294,-0.33556333,0.47644123,0.52020824,-0.6630088,0.45137644,-0.5254776,0.014910739,0.8075852,0.40246382,-0.58069086,0.47890794,0.47758386,0.519863,-0.64758384,-0.100612335,0.5655661,0.02004635,-0.26357824,-0.39947337,0.6722332,-0.061187174,0.21325666,0.2288899,-0.09631901,0.7211821,0.34436694,1.1285516,-0.4519277,-0.05239767,-0.2505205,-0.77767336,0.67981124,3,3
4,0.8474461,-1.9916766,0.24484059,0.24171335,0.39231485,0.9294203,1.3428768,0.21033557,0.25901297,-0.20382173,-0.062356185,0.0942817,-0.26578447,0.7878561,0.04524741,0.12178036,0.19156706,0.32794803,-0.51203895,-0.6052948,0.041324697,0.110715166,0.13014685,0.16598073,0.25843146,0.48722658,-1.7856048,0.0408994,0.07407354,0.1293526,0.7419859,-0.3353752,-0.7188561,0.14129743,0.34795535,0.8015798,0.35837802,0.15318313,-0.6254238,-0.26843736,0.096055426,-0.55331653,-1.2697104,0.037268043,-0.008079802,0.6302965,0.58269155,0.13233568,-1.2762456,1.2379179,0.6790979,-0.6382066,0.016294798,0.5469448,-0.0033748054,0.84329,0.54327947,0.80151457,-0.32957128,0.48010668,0.52038777,-0.6635407,0.4515278,-0.5254832,0.0029784078,0.80752784,0.40138865,-0.581062,0.48036966,0.47617444,0.5202186,-0.6476751,-0.09934229,0.56484264,0.008453878,-0.2622608,-0.3935805,0.66995823,-0.06273947,0.21501708,0.22240107,-0.106530204,0.71496093,0.33712402,1.1282511,-0.45176446,-0.05223249,-0.25069407,-0.7773298,0.6790949,3,3
5,0.8474461,-1.9914336,0.24484059,0.24171335,0.38535288,0.93099314,1.3418881,0.21033557,0.25932625,-0.20382173,-0.062356185,0.0942817,-0.26726654,0.7874323,0.04524741,0.12178036,0.19020738,0.32871777,-0.5128595,-0.6052948,0.041324697,0.110715166,0.12813711,0.16515286,0.25482428,0.48700514,-1.7856048,0.041280065,0.07407354,0.12970883,0.74197865,-0.34358442,-0.71886045,0.14132501,-0.00020469008,0.80430937,0.36526284,0.14997558,-0.61641467,-0.27382126,0.09582705,-0.55331653,-1.2689394,0.037167415,-0.013620049,0.6300361,0.5878491,0.13105345,-1.275317,1.2382197,0.6782554,-0.6388245,0.01749427,0.5468718,-0.018470323,0.8429334,0.54150945,0.80268717,-0.32372084,0.48370865,0.52053756,-0.66419125,0.45224938,-0.5254832,0.00087164284,0.8074487,0.40033862,-0.5814263,0.4817437,0.47478068,0.5190745,-0.6475706,-0.096611954,0.56484497,-0.03199532,-0.26093355,-0.38781077,0.6677261,-0.06425781,0.21673967,0.22272035,-0.10660791,0.7154306,0.33704966,1.1279967,-0.45172465,-0.05202019,-0.25061908,-0.7769992,0.67835873,3,3
6,0.84581,-1.9910941,0.3006324,0.22650565,0.36759323,0.93319154,1.3401941,0.21040635,0.25954518,-0.20309244,-0.062356185,0.094594136,-0.27017176,0.7858975,0.046817932,0.124914505,0.18917586,0.32871777,-0.51396936,-0.6049941,0.041324697,0.11131491,0.12295934,0.16268136,0.24893802,0.48672456,-1.780151,0.048463084,0.07328049,0.13053869,0.7593225,-0.36294538,-0.7062585,0.15946999,0.41490933,0.80706686,0.37189123,0.14706512,-0.60775036,-0.27851993,0.09551898,-0.55365443,-1.2675885,0.03709052,-0.019476324,0.6297848,0.59289163,0.129801,-1.2743944,1.238505,0.67463446,-0.6388635,0.020088792,0.54632854,-0.07935092,0.84257686,0.53972805,0.80385906,-0.31797192,0.48720536,0.519474,-0.66575253,0.45333812,-0.5254343,-0.026991844,0.8073073,0.39933884,-0.58178043,0.4829259,0.4733636,0.5173591,-0.6491227,-0.09213747,0.5638342,-0.050614316,-0.2595758,-0.38237336,0.6656078,-0.065765604,0.21843913,0.21028966,-0.12285137,0.7040164,0.3251408,1.1274753,-0.45165345,-0.0521395,-0.25060955,-0.7766655,0.6775651,3,3
7,0.8440541,-1.9868276,0.36050642,0.21018527,0.35420206,0.9355509,1.3391814,0.21048228,0.25978017,-0.20230976,-0.062356185,0.09492944,-0.272083,0.7845954,0.050308567,0.12827799,0.1893337,0.32855213,-0.51500684,-0.6045656,0.041324697,0.11097359,0.11903887,0.16070302,0.2455577,0.48660365,-1.7742982,0.05639015,0.07242941,0.13272397,0.7778201,-0.37702462,-0.69279885,0.17936404,0.51671386,0.8098493,0.37836313,0.14447424,-0.5993152,-0.28264192,0.095366254,-0.5540171,-1.2667696,0.03700817,-0.010830654,0.62954175,0.59781915,0.12857631,-1.2734859,1.2387832,0.6719274,-0.63842297,0.021835968,0.54548526,-0.06869191,0.8422171,0.5379425,0.805023,-0.31230885,0.49061444,0.5178612,-0.6667593,0.4544112,-0.52536464,-0.04533548,0.80712223,0.39836377,-0.58213115,0.48397374,0.47193843,0.51644987,-0.6499623,-0.08955848,0.56274754,-0.02991796,-0.25814334,-0.37726122,0.66359156,-0.06733292,0.22019303,0.19675834,-0.14065966,0.691428,0.31189078,1.1273378,-0.45156294,-0.052395225,-0.25033772,-0.7763254,0.6767035,3,3
8,0.8440541,-1.9808773,0.36050642,0.21018527,0.35279495,0.9355509,1.3376998,0.21048228,0.25963956,-0.20230976,-0.062356185,0.09492944,-0.27558193,0.78401816,0.053061396,0.12827799,0.1895744,0.32829955,-0.51677483,-0.60440433,0.041324697,0.10947178,0.11810034,0.15951902,0.24405488,0.48653126,-1.7742982,0.056723237,0.07242941,0.13469808,0.7776441,-0.37865746,-0.692897,0.1800066,-0.004800299,0.8126318,0.38464165,0.14194474,-0.591048,-0.2866403,0.095044695,-0.5540171,-1.2656063,0.037053265,-0.018428907,0.6292987,0.6026613,0.12737603,-1.2725735,1.2390343,0.6721577,-0.6382965,0.02440302,0.54489726,0.0062444396,0.8418532,0.53618395,0.8061484,-0.30671215,0.49393326,0.51750666,-0.666537,0.45602697,-0.52533835,-0.012717795,0.80690587,0.39738736,-0.58248496,0.48495212,0.47050005,0.51602536,-0.6487027,-0.08841384,0.5627484,-0.014004425,-0.25664875,-0.37227222,0.6616087,-0.06894494,0.22199453,0.19733441,-0.1412096,0.6925207,0.31102526,1.1271821,-0.45155898,-0.05383961,-0.24974409,-0.7759805,0.6757888,3,3
9,0.84412897,-1.9810346,0.3863611,0.21909821,0.34886557,0.9409846,1.3336216,0.21044947,0.25932625,-0.20214078,-0.062625736,0.095146626,-0.28527033,0.78264874,0.054371357,0.12811661,0.19028707,0.32823724,-0.5203211,-0.60425496,0.041221946,0.10808213,0.11600943,0.15602694,0.23987259,0.48637006,-1.7721125,0.060175236,0.07365444,0.13608252,0.7882163,-0.38403505,-0.687322,0.18735291,0.25291362,0.8154831,0.39083835,0.13976023,-0.5829159,-0.2902336,0.0941242,-0.5541457,-1.262416,0.037156973,-0.05488358,0.629062,0.6074146,0.12620504,-1.2716382,1.2392315,0.6718593,-0.6380482,0.031624723,0.5444268,-0.010128658,0.84148806,0.5344473,0.80723375,-0.30113935,0.49714512,0.5175089,-0.66598755,0.45920488,-0.52532625,-0.0014007449,0.8066057,0.39641538,-0.58284557,0.4857826,0.46896333,0.5149257,-0.64852744,-0.0852189,0.5623436,-0.033842176,-0.25510332,-0.36749238,0.6596925,-0.070552476,0.22383784,0.19289337,-0.14771485,0.68982774,0.30600828,1.1262133,-0.45158997,-0.057913285,-0.24948505,-0.7756321,0.6747916,3,3
