Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,0.8893442,0.22751059,0.31562808,-0.1551694,0.13579403,-0.15072967,0.42140928,0.593564,-0.27720916,0.2505285,-0.12144623,0.07646894,0.018083777,0.8339724,-0.4473592,0.09903868,0.21547909,0.28522334,-0.18977614,-0.5156615,1.817147,0.026787253,0.05037142,0.08517712,-0.29271486,0.31032038,2.509374,0.2872677,-0.057456356,0.17856902,0.81384283,-0.50650537,-0.74303436,0.43134645,1.3567397e-05,0.7774592,0.39638856,0.7936513,-0.69432014,0.093313135,0.42408046,-0.4829248,-0.49803945,0.15120904,-0.0014001053,0.6307492,0.3624977,0.25545123,-0.60690033,0.48963305,0.6305295,-0.61862385,-0.1876503,0.6412955,-0.00082696596,0.84395176,0.46913728,0.88453007,-0.46210793,0.5406152,0.6654981,-0.60585046,0.15764931,-0.30408555,-0.0026284144,0.80560184,0.90336955,-0.37899846,0.36801514,0.3663036,0.5892393,-0.6204031,0.33923358,-0.24111685,-0.0033960624,-0.26562464,1.1149454,0.029217824,0.071147166,0.018379228,0.5622776,-0.30536407,0.6596652,0.22714654,0.43413332,-0.31269914,0.27649552,-0.7751367,-0.7779536,0.6795275,4,2
1,0.8918421,0.2486951,0.3190182,-0.064083494,0.1475264,-0.10620005,0.4208927,0.5933316,-0.27720916,0.24154556,-0.01445517,0.07621238,0.018083777,0.83437836,-0.44916463,0.09903868,0.27577808,0.28522334,-0.18886156,-0.5156615,1.8193308,0.014967863,0.060370576,0.08301465,-0.28133443,0.31062877,2.5139732,0.2872677,-0.0930554,0.18906295,0.8204537,-0.5198393,-0.74301726,0.4346575,0.15815298,0.76952016,0.3984537,0.78814924,-0.69118357,0.08384988,0.4238299,-0.47990277,-0.4976698,0.15123776,-0.014667553,0.630102,0.35316905,0.25772426,-0.6046387,0.49045235,0.6316524,-0.5978689,-0.18774502,0.64166325,0.022688696,0.8429821,0.46769428,0.88532853,-0.4541484,0.54385287,0.66629267,-0.6016,0.15681934,-0.30385557,0.015982369,0.8037991,0.9015045,-0.37998608,0.3663387,0.36194518,0.5919597,-0.6047085,0.33051738,-0.24178581,0.06461027,-0.26266792,1.1134051,0.029743267,0.06591039,0.021879857,0.56241095,-0.3083055,0.6596116,0.22533776,0.43350258,-0.3125192,0.27304372,-0.77586406,-0.77703434,0.6767917,4,2
2,0.89249736,0.25425333,0.3199077,-0.04018468,0.1506047,-0.094516546,0.42075714,0.59327054,-0.2742916,0.23918866,0.023481624,0.07614507,0.02277936,0.83508366,-0.4496383,0.10156978,0.29159907,0.28554916,-0.1886216,-0.5156615,1.8199037,0.011866735,0.062994115,0.082447276,-0.27834848,0.31070969,2.51518,0.2872677,-0.102395736,0.19181632,0.8221881,-0.5233378,-0.7430128,0.43552625,0.08299758,0.7615811,0.4004693,0.78273183,-0.68808407,0.07452846,0.42361224,-0.4780956,-0.49757352,0.15047096,-0.01641201,0.62945473,0.34401742,0.2599502,-0.6023185,0.49136785,0.6327452,-0.5923936,-0.19127691,0.6418251,0.028237695,0.8420186,0.46622464,0.88614005,-0.44635713,0.5470897,0.6665013,-0.6004847,0.15660158,-0.30379516,0.007137637,0.80199635,0.89965975,-0.38095772,0.36468682,0.35765097,0.5926735,-0.6005906,0.32823044,-0.24196136,0.032290418,-0.2597112,1.111872,0.030257389,0.060751118,0.02532874,0.5624457,-0.3094862,0.6582369,0.2249141,0.43333766,-0.31216568,0.27474326,-0.7761207,-0.7761223,0.674056,4,2
3,0.89249736,0.24921949,0.3199077,-0.04018468,0.1506047,-0.094516546,0.42075714,0.59327054,-0.27221602,0.23918866,0.030499605,0.07614507,0.026119834,0.8355096,-0.45025113,0.103370436,0.29159907,0.28578097,-0.1886216,-0.5159967,1.8194712,0.011866735,0.062994115,0.082447276,-0.27834848,0.31070969,2.51518,0.28622955,-0.102395736,0.19181632,0.8222563,-0.5233378,-0.74296993,0.43487915,0.0016439068,0.7536421,0.4024354,0.77737355,-0.6850198,0.06533399,0.42350402,-0.47737405,-0.4975741,0.14992014,-0.009990138,0.6288075,0.3350086,0.2621372,-0.59999985,0.49230847,0.6332045,-0.59237236,-0.19376278,0.6419813,0.014746154,0.84105736,0.46474817,0.8869448,-0.43870023,0.55029595,0.6676221,-0.6004847,0.15655369,-0.30393845,0.023622852,0.80019367,0.8978296,-0.38191664,0.3630587,0.35342008,0.5926735,-0.6006414,0.32823044,-0.24196136,-0.0033960624,-0.2567545,1.1103747,0.030744571,0.055667922,0.028725795,0.56240124,-0.3091992,0.6572302,0.22544551,0.43331733,-0.31206688,0.27658993,-0.7762782,-0.7752129,0.6713202,4,2
4,0.8935043,0.24088196,0.31809375,-0.0411229,0.1468085,-0.097334675,0.4217835,0.5934932,-0.272063,0.23969857,0.04168393,0.07701888,0.029818917,0.83570594,-0.45203486,0.10537917,0.2849459,0.28918955,-0.18716143,-0.51676977,1.8186,0.018680936,0.06571864,0.08609921,-0.27778214,0.31063092,2.513222,0.2820919,-0.092599764,0.18929233,0.8239643,-0.5255646,-0.743569,0.43349305,0.041772567,0.74566734,0.40425232,0.7720447,-0.6820964,0.05625132,0.42373875,-0.47597745,-0.49830964,0.14985202,0.011030797,0.62818587,0.32611027,0.2642929,-0.5976593,0.49340332,0.6325643,-0.5957005,-0.19641851,0.64232194,-0.015495103,0.84016144,0.4632692,0.8877648,-0.43142337,0.55355406,0.67012733,-0.60477036,0.15517744,-0.3042556,0.0705382,0.7984878,0.89611185,-0.382811,0.36161363,0.34942326,0.59201103,-0.60476637,0.3277571,-0.24166095,-0.019959448,-0.25389042,1.1089967,0.0311738,0.050923046,0.032038886,0.5627182,-0.30799744,0.6567904,0.22658865,0.43326232,-0.31230354,0.27837145,-0.7764619,-0.77437127,0.6686973,4,2
5,0.89823496,0.24088196,0.30957267,-0.045530275,0.1289753,-0.11057315,0.42660505,0.5945393,-0.27134377,0.24209403,0.094224185,0.081123754,0.04719587,0.8366285,-0.4556456,0.114815585,0.25369143,0.305202,-0.18030207,-0.5177927,1.8178723,0.05069178,0.078517556,0.10325482,-0.2751218,0.31026074,2.5040233,0.27073228,-0.046581488,0.17743553,0.83145756,-0.53602576,-0.74671763,0.43201607,0.21759892,0.73756033,0.40564865,0.7667076,-0.6796041,0.047269523,0.42484158,-0.46941668,-0.50176513,0.14953211,0.06942707,0.6276591,0.31728294,0.26642567,-0.59514713,0.49510533,0.6304007,-0.6113348,-0.20896465,0.6430683,-0.05602445,0.8395072,0.46177062,0.88868886,-0.4252471,0.5571271,0.67317575,-0.62490296,0.14908487,-0.30463025,0.08668266,0.7971395,0.89478046,-0.383496,0.3607839,0.34612668,0.5888983,-0.6237488,0.32553345,-0.24024928,-0.097768776,-0.25136894,1.1079279,0.031480554,0.047231067,0.035177946,0.56455135,-0.30684757,0.65502614,0.22810587,0.433165,-0.31248838,0.2867929,-0.77646303,-0.7737807,0.6664917,4,2
6,0.89861304,0.25147972,0.3091508,-0.045748457,0.12809247,-0.111228555,0.42864415,0.594591,-0.27130818,0.24676634,0.09682517,0.08596019,0.048056096,0.83667415,-0.45582438,0.11528274,0.25214422,0.30641457,-0.17996249,-0.5178433,1.8178362,0.05227647,0.07915116,0.104104094,-0.2749901,0.3102425,2.503568,0.2701699,-0.04058958,0.17684859,0.8320107,-0.5365436,-0.74699885,0.4333146,0.06027068,0.7294533,0.4069992,0.76152873,-0.67715335,0.038488075,0.42490545,-0.4679507,-0.5032285,0.1495162,0.017307121,0.62726814,0.30843404,0.26855847,-0.5928918,0.49696267,0.6302939,-0.61222684,-0.20958573,0.6431053,-0.014959683,0.838861,0.46028876,0.8895883,-0.41920578,0.5606564,0.67332625,-0.6258996,0.14878325,-0.30464876,0.019634122,0.7957913,0.89346933,-0.38416708,0.35996988,0.3428927,0.5887443,-0.62511885,0.3254234,-0.2401794,-0.027663317,-0.24884748,1.1068746,0.031777345,0.04367597,0.03830348,0.5642437,-0.3080155,0.65506226,0.22731283,0.43410966,-0.3124976,0.2872098,-0.7764631,-0.7731548,0.66428614,4,2
7,0.89866024,0.25802606,0.30265665,-0.053330507,0.11775869,-0.13855758,0.4292349,0.594591,-0.27130818,0.24826054,0.09682517,0.08748046,0.048056096,0.83667415,-0.4582203,0.11528274,0.23585121,0.30655235,-0.17996249,-0.51835304,1.817711,0.05227647,0.07915116,0.104104094,-0.2749901,0.3102425,2.5027351,0.25994802,-0.039370995,0.16934615,0.82962996,-0.5393543,-0.7486018,0.43302986,-0.055732444,0.7209997,0.40803477,0.7563977,-0.6750212,0.029656628,0.42490855,-0.46757624,-0.5036525,0.1495162,-0.0011013238,0.6268843,0.29969835,0.27065945,-0.5906806,0.49880245,0.6298733,-0.61804795,-0.20955192,0.64353424,-0.009638032,0.83821523,0.45883784,0.89046377,-0.41351485,0.5638746,0.6752455,-0.6258996,0.14870358,-0.30481023,0.04231601,0.7944431,0.8921679,-0.38483068,0.359167,0.3397062,0.58852243,-0.6334715,0.32541227,-0.2400416,-0.008946058,-0.24660142,1.1061324,0.031930383,0.04044734,0.04091423,0.565722,-0.3077612,0.65665525,0.22782773,0.43438673,-0.31263188,0.2871802,-0.7768223,-0.7725271,0.6622222,4,2
8,0.90028757,0.2622486,0.29396048,-0.06997814,0.104339644,-0.17417419,0.4315076,0.59473944,-0.27283907,0.25055522,0.106586024,0.09163107,0.053806134,0.83780545,-0.46098837,0.118326284,0.21109833,0.31120682,-0.17718817,-0.51895857,1.8175291,0.058776166,0.08340823,0.10717296,-0.27454963,0.31063637,2.5009065,0.24676725,-0.020518363,0.160126,0.83005023,-0.54110307,-0.7510786,0.43205515,-0.012186682,0.71222633,0.40876904,0.751229,-0.6731845,0.020741621,0.42516097,-0.46563056,-0.50528157,0.14990398,0.011968061,0.62662226,0.29096892,0.2727543,-0.5886072,0.50089985,0.6318767,-0.6277565,-0.21391499,0.644151,0.03777333,0.8376587,0.45739716,0.8913695,-0.40842927,0.56703323,0.6772717,-0.6291681,0.14620987,-0.30500543,0.06196725,0.7931762,0.8909741,-0.38543588,0.35853606,0.33667707,0.58896685,-0.64548063,0.32509196,-0.23962173,0.0056006047,-0.24458882,1.1056962,0.031950757,0.037831225,0.043322325,0.5676085,-0.30668613,0.6574037,0.22892573,0.4345047,-0.3129478,0.2902919,-0.7772209,-0.7719636,0.66033316,4,2
9,0.9034855,0.26678848,0.28752127,-0.09025867,0.094916575,-0.19934642,0.43597364,0.5950312,-0.2758474,0.2560428,0.12576723,0.099787466,0.06535855,0.8400281,-0.4624988,0.12720354,0.18917586,0.32035345,-0.17173634,-0.5193127,1.8173767,0.071548805,0.09177385,0.1132036,-0.27368408,0.3114307,2.4986787,0.23762895,0.01652921,0.15431096,0.8348617,-0.5399302,-0.7533954,0.43151236,0.15132377,0.7032339,0.40928364,0.74600947,-0.6715576,0.011783806,0.4256571,-0.46142828,-0.5084828,0.15066604,0.033108383,0.6265244,0.28216675,0.27486166,-0.586707,0.5033523,0.6364363,-0.63701516,-0.22272404,0.64465934,0.12507236,0.8372225,0.4559146,0.8923605,-0.40397015,0.5702845,0.6781068,-0.63559103,0.14144017,-0.30512434,0.0230591,0.792019,0.8899236,-0.38596457,0.35813197,0.33384252,0.59025043,-0.65561366,0.32448295,-0.23901702,0.03839697,-0.24272273,1.1054813,0.031879444,0.035852555,0.0457633,0.5686885,-0.30579895,0.65626955,0.22966601,0.434793,-0.3133483,0.29658967,-0.77741164,-0.77148664,0.6585934,4,2
