Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,0.09022199,0.20358287,-0.13431196,0.6506509,0.176474,0.8671836,0.5294464,-1.1853964,0.7182411,-0.031455927,-0.113004796,0.09881586,0.47429287,0.102726355,-0.82112813,0.093984984,0.053674337,0.34140363,-0.16610794,1.5520955,-1.247008,0.11568867,0.05693522,0.1703485,-0.4276095,-0.7419289,-1.4677978,0.16482544,0.11134034,0.11181638,-1.1235579,-0.6274609,-0.56591445,0.3155652,1.3567397e-05,0.79037225,0.5206476,0.5365776,-0.5201385,0.027139725,-1.5222112,-0.60444593,-0.85005045,-0.025776306,-0.0014001053,0.6314048,0.8340219,0.120540924,-0.91942877,0.82458997,-2.1558006,-0.69274104,-0.38371152,0.61571664,-0.00082696596,0.84502894,0.5012257,0.86609155,-0.5537671,0.6354189,-2.8737435,-0.68769556,0.43401366,2.031415,-0.0026284144,0.80785817,0.2333443,2.0315065,0.46112612,0.080315635,-2.6423085,-0.689119,0.23891267,0.47556353,-0.0033960624,-0.26807508,-0.20837262,0.61682045,0.054757085,0.07838636,0.23613761,-0.2954385,0.40902305,0.2804749,0.81233954,1.6999738,0.38160223,-0.36761945,-0.77899563,0.68230855,3,1
1,0.10660861,0.20358287,-0.13003233,0.6293231,0.17825128,0.8519909,0.53031594,-1.1852497,0.71840125,-0.031455927,-0.11782847,0.09916259,0.47420087,0.102713205,-0.82108223,0.09434171,0.041071285,0.34131506,-0.16595513,1.5517174,-1.2484999,0.1158642,0.05693522,0.16724181,-0.42771485,-0.7419289,-1.4683154,0.16474757,0.1111856,0.11181638,-1.0875679,-0.6239519,-0.5750984,0.31707925,0.8001797,0.79249746,0.52413046,0.5331648,-0.51500034,0.024918277,-1.5219667,-0.6055503,-0.85243547,-0.025979694,0.01061847,0.6312529,0.83301663,0.12081911,-0.9186969,0.8250643,-2.1558225,-0.6972357,-0.38357675,0.61569726,-0.0012908683,0.84486985,0.5001011,0.8669862,-0.54949534,0.63877517,-2.8756192,-0.68782383,0.43406427,2.0316958,-0.043681905,0.8078269,0.23435423,2.031153,0.4617525,0.08080913,-2.6423287,-0.6891288,0.23907599,0.47575417,-0.0039055115,-0.26722315,-0.20574631,0.6157809,0.05453985,0.08051966,0.24462502,-0.2968978,0.41812727,0.27950153,0.8141138,1.7002878,0.3815681,-0.36749834,-0.77885985,0.6818492,3,1
2,0.10660861,0.20358287,-0.13003233,0.62814486,0.17825128,0.8519909,0.53031594,-1.1852497,0.72051066,-0.031455927,-0.11833922,0.0994636,0.4729897,0.10254002,-0.820477,0.09903868,0.03255204,0.34010962,-0.16386166,1.5514276,-1.2499944,0.11835095,0.057933155,0.16707267,-0.42926016,-0.74191785,-1.4756926,0.16372235,0.109148175,0.111864954,-1.0875679,-0.62385625,-0.5750984,0.31707925,1.3567397e-05,0.7946228,0.5275191,0.52981466,-0.5099637,0.022739572,-1.5220107,-0.6057321,-0.8524606,-0.028264182,-0.003552419,0.6311104,0.8321641,0.12105529,-0.91800267,0.82553154,-2.1561143,-0.69958544,-0.3818021,0.615442,-0.006471105,0.8446859,0.49893478,0.8679072,-0.54539925,0.6418226,-2.8774579,-0.6882054,0.4305372,2.0319986,-0.04244253,0.80779076,0.23527461,2.030831,0.46235827,0.08132188,-2.6425953,-0.68922436,0.2414752,0.47847164,-0.00954432,-0.26636943,-0.2032611,0.6147939,0.05431031,0.082558386,0.24461478,-0.2981042,0.41881588,0.27930236,0.8126062,1.7014438,0.38121933,-0.3657935,-0.7786919,0.6813857,3,1
3,0.10918842,0.20358287,-0.12934646,0.6197992,0.17925492,0.8548865,0.53050005,-1.1852187,0.7209913,-0.031295832,-0.1217016,0.09960076,0.4729897,0.10254002,-0.8209251,0.09903868,0.030948516,0.33975208,-0.16336589,1.5514276,-1.2502376,0.1194188,0.06400393,0.16703413,-0.4303006,-0.74185103,-1.4791044,0.16383915,0.109148175,0.11216046,-1.081874,-0.6219314,-0.5764938,0.31732023,0.13622089,0.79678476,0.530808,0.52643156,-0.5050229,0.020564867,-1.5219679,-0.6063996,-0.8529706,-0.028790805,0.00086572446,0.6309721,0.8313439,0.121281296,-0.9173737,0.82596487,-2.156207,-0.70011157,-0.38179308,0.6155992,-0.0027694318,0.8444948,0.49778482,0.86880666,-0.5414024,0.6447593,-2.877582,-0.6869344,0.42964667,2.0320592,-0.005375762,0.8077536,0.23613635,2.0305278,0.46305698,0.08193223,-2.64259,-0.68904525,0.24311428,0.47973147,-0.0032921669,-0.26550397,-0.20089203,0.6138489,0.054083683,0.08455916,0.24584417,-0.29859748,0.42019477,0.2792725,0.8125956,1.7017026,0.38187495,-0.3652811,-0.77851427,0.6809154,3,1
4,0.11879108,0.20358287,-0.1267284,0.61541367,0.18304645,0.86566436,0.5312468,-1.185103,0.7227803,-0.030699935,-0.12265215,0.100111336,0.4730817,0.102553174,-0.82314485,0.099854074,0.023404514,0.3390764,-0.16279541,1.551478,-1.2511431,0.119769864,0.0659998,0.16632544,-0.43117422,-0.74185103,-1.479277,0.16427389,0.10868395,0.11216046,-1.0606474,-0.61686814,-0.5816611,0.31824005,0.4623868,0.79909575,0.53401035,0.52309644,-0.50017565,0.018438354,-1.5218022,-0.6065331,-0.8550432,-0.030751344,0.0066222013,0.63085,0.8306225,0.121474974,-0.9168323,0.8264383,-2.1566343,-0.7025865,-0.38188407,0.6163811,-0.009129164,0.84428996,0.49663216,0.86970335,-0.5375967,0.6474663,-2.877605,-0.6863618,0.4286011,2.032296,-0.0028688128,0.80769736,0.23695354,2.030238,0.46379495,0.08252944,-2.642671,-0.6892178,0.24447966,0.4797951,-0.0053645,-0.2646385,-0.19859415,0.6129314,0.053864677,0.08650024,0.25032133,-0.30045423,0.42525247,0.2793003,0.8136659,1.7026756,0.38249427,-0.36603603,-0.77831525,0.6804323,3,1
5,0.11879108,0.20358287,-0.12656236,0.61541367,0.18318817,0.86566436,0.5314028,-1.185103,0.7227803,-0.030699935,-0.123077765,0.09999703,0.47419703,0.10268523,-0.82454675,0.10192652,0.019400422,0.33847612,-0.16134542,1.5516057,-1.2511431,0.120662175,0.07107264,0.16488878,-0.4336348,-0.74182355,-1.4806862,0.16505255,0.10537636,0.112767674,-1.0605643,-0.6166994,-0.5815928,0.3182982,0.0018053914,0.8014067,0.53713226,0.5198406,-0.4954197,0.01635936,-1.5217856,-0.6065891,-0.85548645,-0.030751344,-0.00061254384,0.63072467,0.82991457,0.12166458,-0.91631067,0.8269021,-2.1566367,-0.7036327,-0.38349214,0.6169057,-0.00044655,0.8440725,0.49545956,0.87061274,-0.5339363,0.6500224,-2.8773103,-0.6849349,0.42588156,2.032326,0.0035889565,0.8075993,0.23771648,2.0299616,0.46465155,0.08313902,-2.642848,-0.6894721,0.24833198,0.48031524,-0.0074758204,-0.2637508,-0.19640277,0.6120523,0.053597957,0.088349245,0.25007,-0.30050611,0.42456123,0.2796728,0.81281495,1.7027006,0.38524553,-0.36628798,-0.77810264,0.6799095,3,1
6,0.122716464,0.20179445,-0.12421097,0.619341,0.18469363,0.87016857,0.53195524,-1.1849787,0.72374153,-0.030059569,-0.12385807,0.099513136,0.47585922,0.1028661,-0.82516724,0.10192652,0.018556455,0.33823997,-0.16201779,1.5516057,-1.2511431,0.120662175,0.07107264,0.16396385,-0.4354457,-0.7413774,-1.4824657,0.16648006,0.1014756,0.11388089,-1.0511793,-0.6151341,-0.5830934,0.31880283,0.22451958,0.8037748,0.5401879,0.51672596,-0.49074948,0.014365697,-1.5216134,-0.6064213,-0.85698974,-0.031816218,0.007726673,0.6305843,0.8292534,0.12184096,-0.9158169,0.82735586,-2.1563933,-0.70389324,-0.3859127,0.61716795,0.0034023554,0.84385055,0.49430367,0.87150484,-0.5303849,0.6525226,-2.877193,-0.6847181,0.42709807,2.032326,0.00011872263,0.8074767,0.23845783,2.0296896,0.46553582,0.08367746,-2.6419232,-0.68957585,0.25129867,0.48099047,0.019909492,-0.2628177,-0.19435765,0.6112244,0.05323654,0.090133294,0.25100228,-0.30151913,0.4251012,0.27955794,0.8144458,1.703122,0.3882425,-0.36619294,-0.7778896,0.6793469,3,1
7,0.12815374,0.19936033,-0.12078177,0.62468666,0.18674274,0.87629926,0.5328145,-1.1848096,0.7250499,-0.029187955,-0.123262204,0.09913973,0.47683397,0.1028661,-0.82737935,0.100321226,0.01740775,0.33722967,-0.16414519,1.5516719,-1.2511431,0.120662175,0.07531386,0.16189559,-0.43609107,-0.74083877,-1.4826168,0.16648006,0.09903843,0.11388089,-1.0380948,-0.6130035,-0.58510226,0.319569,0.27559838,0.8062302,0.54318863,0.5137874,-0.48615766,0.012477803,-1.5213673,-0.60594106,-0.8593407,-0.0332658,0.010108819,0.6304318,0.82865596,0.12199774,-0.91535926,0.8278386,-2.1570067,-0.7043575,-0.38725972,0.6179441,-0.013203852,0.8436084,0.4931742,0.8723678,-0.5269033,0.6549058,-2.8765376,-0.6829137,0.43089682,2.0323417,0.012261595,0.80729526,0.23916036,2.0294213,0.46659267,0.084124885,-2.6406307,-0.6899184,0.2524751,0.48107004,0.02477675,-0.26188463,-0.19236386,0.6104167,0.05285365,0.09183188,0.25211215,-0.3029688,0.42655846,0.27967855,0.81781685,1.7037086,0.38971853,-0.3669336,-0.77765703,0.6787446,3,1
8,0.1282504,0.19737329,-0.12054773,0.62468666,0.18618515,0.87629926,0.5329245,-1.1848096,0.7250499,-0.029187955,-0.12265215,0.098956846,0.47948498,0.1028661,-0.82877934,0.09867771,0.020558514,0.33652446,-0.16538633,1.5518148,-1.2506242,0.120662175,0.081081696,0.161067,-0.43675172,-0.74083877,-1.4827714,0.16866027,0.09468633,0.11446381,-1.037724,-0.61366993,-0.58502465,0.3193009,0.007820272,0.8086856,0.5461002,0.51090264,-0.48167038,0.010632462,-1.5213555,-0.6057752,-0.85965294,-0.0332658,-0.00086493086,0.6302739,0.828072,0.12215044,-0.9149039,0.82831836,-2.157725,-0.7033619,-0.39101472,0.61843544,-0.0145861795,0.8433509,0.49207693,0.8731979,-0.5234521,0.65728277,-2.8756275,-0.68092966,0.43301976,2.0322466,0.017025718,0.8070888,0.23983334,2.0291576,0.46779254,0.08459712,-2.6406915,-0.69050777,0.25350714,0.48112696,-0.004701066,-0.26093018,-0.19050413,0.6096567,0.052389055,0.093443274,0.25190482,-0.30272943,0.4250252,0.28023157,0.8189647,1.7036294,0.39292502,-0.36739892,-0.77740836,0.67811453,3,1
9,0.13243884,0.193159,-0.11768195,0.6317559,0.18249352,0.8811252,0.5341674,-1.184996,0.72562665,-0.028707677,-0.12111993,0.09861011,0.4808086,0.1028661,-0.8301238,0.09684308,0.022987226,0.33652446,-0.16648656,1.551873,-1.2502242,0.120662175,0.08218061,0.161067,-0.43580347,-0.7403936,-1.4827714,0.17034085,0.093254976,0.11491315,-1.0274627,-0.6185377,-0.58640146,0.3195536,0.2453247,0.8112022,0.54885685,0.50814927,-0.4773989,0.0089253215,-1.521432,-0.6052383,-0.8633046,-0.0338546,-0.0054527805,0.6301051,0.82750785,0.12229297,-0.91449404,0.82885927,-2.1582139,-0.7027454,-0.3928778,0.6189074,-0.010331608,0.84309334,0.49101308,0.8739957,-0.52004945,0.6596759,-2.875123,-0.68059134,0.43495393,2.032161,0.008012795,0.8068823,0.24049221,2.028898,0.46900368,0.08506624,-2.6394913,-0.69069177,0.25216448,0.4811466,0.02660292,-0.25995654,-0.18876116,0.60893774,0.05187663,0.09503234,0.25183257,-0.30326596,0.42565942,0.28043988,0.82248455,1.7037913,0.39376646,-0.3678646,-0.7771632,0.6774745,3,1
