Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
10,0.6588647,0.2375977,1.3770933,0.067690805,-0.031204518,-0.24492463,0.6024856,0.6083825,0.2054609,0.17543346,0.26444796,0.09935564,0.2648124,0.84794706,-0.34653708,0.13573821,0.26038057,0.3499538,-0.8551317,-0.5940591,-0.35656977,0.03528365,0.053400867,0.13668032,0.20681205,0.46791637,-0.035832524,0.20251413,0.24250488,0.16084859,0.87889946,-0.5960635,-0.43368673,0.5401522,0.0071441694,0.681164,0.6443416,0.92099863,-0.39170772,0.16361807,0.42434883,-0.46423197,-0.62811744,0.021002283,-0.035099637,0.62968826,0.6692006,0.17616557,-0.6920096,0.6455654,0.64240444,-0.613376,-0.36811462,0.62496096,-0.015471674,0.84418076,0.4795232,0.8829659,-0.49803892,0.6749207,0.47466326,-0.6522638,0.7668357,-0.5718897,-0.035068855,0.80095077,0.26217404,-0.6208966,0.59346956,0.5846565,0.54637617,-0.62480795,-0.055449434,0.23988956,-0.0045135166,-0.25089046,0.26702037,0.41819057,-0.061862227,0.20329867,0.19050744,-0.47128424,0.28474692,0.14553285,0.79328436,-0.4839279,0.25106615,-0.50246805,-0.7785693,0.66881377,4,1
11,0.6594061,0.23102938,1.3759366,0.1072554,-0.04687091,-0.235809,0.6011813,0.6080891,0.20485565,0.1734175,0.28133082,0.10071589,0.2626405,0.8479596,-0.3480565,0.13477561,0.25373834,0.35311368,-0.852303,-0.5938513,-0.35840762,0.02740894,0.053771134,0.13740829,0.2119615,0.46776065,-0.035241798,0.2172219,0.27264714,0.16807438,0.87925833,-0.6029854,-0.43410388,0.5395822,0.012037659,0.6725,0.64329547,0.91627026,-0.39264858,0.15724647,0.4239972,-0.46124575,-0.627199,0.021185024,-0.027468663,0.62961984,0.6636047,0.17757708,-0.6890407,0.64862597,0.64253193,-0.6158639,-0.36654887,0.6252305,0.0025326498,0.84423757,0.4782787,0.88385147,-0.493653,0.6794479,0.4726806,-0.65078807,0.76452744,-0.57208717,-0.06752596,0.80034965,0.26047218,-0.6215799,0.5927667,0.58350086,0.5468563,-0.6122847,-0.05946388,0.23976341,0.011941863,-0.24879244,0.26709542,0.4178211,-0.061764568,0.20834425,0.19131212,-0.4706788,0.28576553,0.14610387,0.7916108,-0.4841644,0.24828082,-0.50280714,-0.7786581,0.66732943,4,1
12,0.6594061,0.23102938,1.3759366,0.1072554,-0.04687091,-0.235809,0.6011813,0.6080891,0.20485565,0.1734175,0.28133082,0.10380343,0.2626405,0.8480961,-0.3480565,0.13477561,0.25373834,0.35311368,-0.85187966,-0.5938513,-0.35840762,0.02740894,0.057844058,0.13740829,0.21798176,0.46776065,-0.028742922,0.2172219,0.27465662,0.16807438,0.87925833,-0.6029854,-0.43410388,0.5395822,0.0025901534,0.6638362,0.64225733,0.91163105,-0.39356858,0.15099098,0.4239972,-0.46127576,-0.627199,0.021185024,-0.006986214,0.62963384,0.658095,0.17895855,-0.68623656,0.6517325,0.6430213,-0.6158639,-0.3665742,0.62524664,0.010879488,0.8442944,0.4770464,0.8847149,-0.4893481,0.6838933,0.47256294,-0.6504718,0.7641571,-0.57208717,-0.019487388,0.79974866,0.25878885,-0.62225324,0.59213805,0.58230525,0.54847586,-0.6118159,-0.0640381,0.2385784,0.04326904,-0.2466944,0.26719934,0.41743398,-0.06167012,0.21335058,0.19131212,-0.4706788,0.28575575,0.1461165,0.79145056,-0.4841644,0.24645123,-0.50345474,-0.77871984,0.66584516,4,1
13,0.6594061,0.22464865,1.3736542,0.1072554,-0.05213693,-0.23986042,0.60036975,0.6080891,0.20485565,0.17220789,0.28133082,0.1046455,0.26049757,0.8481334,-0.3480565,0.13477561,0.25288814,0.35311368,-0.8515333,-0.5938513,-0.35840762,0.022766998,0.058954854,0.13740829,0.2196236,0.46767762,-0.026970597,0.2172219,0.27520466,0.16807438,0.87788284,-0.60122186,-0.434526,0.5389585,-0.032890223,0.6551208,0.64112586,0.9070343,-0.39462283,0.14480942,0.42396417,-0.46162748,-0.6266172,0.021185024,-0.0031472058,0.62964773,0.65270567,0.18030669,-0.6834637,0.6547821,0.6435353,-0.6161741,-0.3650496,0.6252511,0.013670462,0.84435123,0.47582453,0.88556045,-0.48510545,0.6882466,0.47246668,-0.6492102,0.7638541,-0.57208717,-0.005889754,0.79914755,0.25703803,-0.62294793,0.5915116,0.58113307,0.5487134,-0.61168814,-0.06530849,0.2382452,0.017264772,-0.24459638,0.267293,0.4170498,-0.061577145,0.21828386,0.19198443,-0.47012183,0.28676325,0.14651474,0.790892,-0.4841644,0.24480534,-0.5036366,-0.7787816,0.6643608,4,1
14,0.6595972,0.21906552,1.3682641,0.104782596,-0.058113858,-0.25191325,0.5993698,0.60824555,0.20485565,0.17034312,0.28647608,0.10585461,0.2578406,0.848593,-0.34701464,0.13593075,0.25214422,0.35281628,-0.8513313,-0.5940057,-0.35846886,0.015886981,0.060031988,0.13765094,0.21932505,0.46723112,-0.026970597,0.2245758,0.28864995,0.17023067,0.8748699,-0.5979502,-0.43564013,0.5382087,-0.0885118,0.64627826,0.6399254,0.90247476,-0.3957711,0.13863102,0.42409208,-0.4609972,-0.6258911,0.021174107,0.0045018345,0.62969714,0.6474269,0.18162149,-0.68071765,0.6578827,0.64585847,-0.6163321,-0.36324802,0.6251219,0.05182225,0.84440243,0.4745976,0.88640153,-0.4809017,0.69251174,0.47304887,-0.647504,0.763589,-0.5721155,0.010252335,0.79855293,0.2552127,-0.6236651,0.59091467,0.5799782,0.54756933,-0.6067018,-0.06520138,0.23819193,-0.034547642,-0.2424192,0.26715764,0.41674668,-0.06135072,0.2234825,0.19342847,-0.4694581,0.2885604,0.14688848,0.79024386,-0.48418355,0.24351028,-0.50353456,-0.77882504,0.6628401,4,1
15,0.66012275,0.21906552,1.3589337,0.097982444,-0.061879057,-0.2753101,0.5985728,0.60867596,0.20485565,0.16812555,0.30062553,0.10917965,0.25569043,0.8498569,-0.3441495,0.13910735,0.25214422,0.35199842,-0.8513313,-0.5944302,-0.35863733,0.008136607,0.062994115,0.13831824,0.21850415,0.4662034,-0.026970597,0.244799,0.32562447,0.17616041,0.8698942,-0.5931963,-0.43768838,0.5376477,-0.16229644,0.63724685,0.6386657,0.8979531,-0.39699572,0.1324096,0.4245234,-0.45843726,-0.6252945,0.021143729,0.029740626,0.6298086,0.6422649,0.1829004,-0.6779978,0.6611099,0.65133196,-0.61601996,-0.36197877,0.62476647,0.1555014,0.84444356,0.47335488,0.88724667,-0.4767251,0.69668335,0.47480458,-0.64563984,0.76334614,-0.5721934,0.053448968,0.7979695,0.25330135,-0.62440735,0.5903679,0.5788382,0.5449144,-0.59298927,-0.06485155,0.23806944,-0.09390066,-0.2401035,0.26662713,0.4165837,-0.06088987,0.22919333,0.19578202,-0.46897322,0.29107165,0.1469663,0.7897004,-0.4842365,0.24270876,-0.50324136,-0.77883655,0.6612558,4,1
16,0.6608935,0.2278391,1.3589337,0.097982444,-0.061879057,-0.2753101,0.5985728,0.60867596,0.2051885,0.16812555,0.31742802,0.109654665,0.25569043,0.8498569,-0.3441495,0.13910735,0.27114102,0.35199842,-0.8511196,-0.5944302,-0.35863733,0.008136607,0.06706704,0.13831824,0.21850415,0.4662034,-0.026970597,0.244799,0.32562447,0.1765389,0.8712219,-0.5931963,-0.43803313,0.5383224,-0.011511246,0.62821543,0.637416,0.893554,-0.39819935,0.12632215,0.4245135,-0.4546528,-0.62529504,0.021054732,0.0063802563,0.6299341,0.637208,0.18414521,-0.67519003,0.66446966,0.65133196,-0.60909253,-0.36197877,0.62476647,0.040860433,0.84448475,0.47210172,0.88807315,-0.4723294,0.70107436,0.47474575,-0.6452524,0.76316106,-0.5721934,0.0109477155,0.79738617,0.25141472,-0.6251372,0.5899007,0.57765514,0.5449144,-0.59268606,-0.06485155,0.23806944,-0.027530529,-0.23777388,0.26608762,0.41641796,-0.06045457,0.23481059,0.1961369,-0.46962267,0.29141143,0.14653926,0.7896207,-0.4842012,0.24270876,-0.50324136,-0.7788434,0.6596643,4,1
17,0.66117376,0.23102938,1.3545074,0.097982444,-0.061879057,-0.28665403,0.5985728,0.60867596,0.20530957,0.16812555,0.32353798,0.10982739,0.25462618,0.84924823,-0.3441495,0.13910735,0.2780489,0.35147798,-0.8510426,-0.5944302,-0.35863733,0.0046551484,0.0685481,0.13755387,0.21693692,0.4662034,-0.026970597,0.244799,0.32562447,0.17667654,0.8688867,-0.59212244,-0.4390334,0.5383009,-0.04430225,0.61904013,0.6361593,0.8892478,-0.39940578,0.120229684,0.42450994,-0.4532766,-0.6252952,0.02102222,-0.001781051,0.6300595,0.6322095,0.18537246,-0.6724179,0.66778654,0.6493452,-0.6065814,-0.36110452,0.6246943,-0.042439118,0.844516,0.47085828,0.8888821,-0.46796182,0.7053734,0.47472438,-0.6437621,0.7630937,-0.5721934,-0.0036304335,0.7967825,0.24948704,-0.6258828,0.5894055,0.57645166,0.5446681,-0.5925758,-0.06364051,0.23806944,-0.00955104,-0.23544429,0.26554683,0.41625226,-0.06001602,0.24034809,0.19716729,-0.46962065,0.29273653,0.14649653,0.7895917,-0.48418844,0.24254869,-0.5031685,-0.7788386,0.6580591,4,1
18,0.6617662,0.23285921,1.3492641,0.100393444,-0.059035398,-0.29961848,0.5985728,0.60876393,0.20540033,0.16873036,0.32980877,0.11041036,0.25340992,0.848357,-0.34317276,0.13795221,0.28960645,0.3507159,-0.85098493,-0.5944213,-0.35891306,-0.0004427024,0.0679422,0.13620715,0.21514577,0.4663124,-0.028437339,0.24579178,0.3298992,0.17970452,0.86663747,-0.5921745,-0.4403138,0.538126,-0.09230827,0.6097826,0.63495034,0.88506913,-0.4005366,0.114169315,0.42460203,-0.4516628,-0.6252902,0.020991841,0.003478329,0.63020194,0.6272487,0.18658596,-0.6696435,0.67114925,0.6465681,-0.60245734,-0.36007863,0.62441623,-0.08277767,0.8445382,0.46962777,0.88965946,-0.46344265,0.70977443,0.47462276,-0.6417054,0.763055,-0.57222605,-0.0050010667,0.79615474,0.24752764,-0.62664205,0.58886653,0.57522917,0.54450214,-0.58905095,-0.062243517,0.23835002,-0.011064362,-0.23300356,0.2649419,0.41608924,-0.05963861,0.2460443,0.19848834,-0.46948054,0.29439658,0.14639029,0.7895713,-0.48420346,0.24235111,-0.50273854,-0.7788178,0.6563805,4,1
19,0.66393834,0.23956826,1.3485855,0.10923366,-0.048608687,-0.29961848,0.5985728,0.60908675,0.20573324,0.17094792,0.3528017,0.11254788,0.25340992,0.84763974,-0.33959135,0.13371673,0.33198386,0.3501025,-0.8507732,-0.5943886,-0.35992387,-0.0045458297,0.06572061,0.13447218,0.21514577,0.4667121,-0.03381564,0.24943195,0.34557316,0.19080698,0.87019986,-0.5968654,-0.44134212,0.538603,0.098844,0.600525,0.6338805,0.8810886,-0.40146154,0.10820218,0.42493987,-0.44574556,-0.6252719,0.020880062,0.021365842,0.63039005,0.6222969,0.18778953,-0.66680914,0.6746996,0.6447096,-0.587303,-0.35998046,0.6236991,-0.05631186,0.8445519,0.46841812,0.8903791,-0.45847616,0.71458733,0.47425145,-0.6398187,0.76291317,-0.5723456,-0.0137007525,0.79549366,0.24554574,-0.62741363,0.5882532,0.57398665,0.54492515,-0.5761265,-0.062196117,0.2393789,0.009178881,-0.23026638,0.26416695,0.41593373,-0.059429187,0.2522855,0.1995552,-0.46996555,0.29544818,0.14552885,0.7894965,-0.4842585,0.24229735,-0.5014672,-0.778772,0.6545269,4,1
20,0.66419953,0.24017821,1.3485239,0.11065551,-0.047397513,-0.2813872,0.5985728,0.6093117,0.21302624,0.17114952,0.3548919,0.11274221,0.2581157,0.8475744,-0.33926576,0.13333169,0.33583632,0.35004675,-0.8469055,-0.5943857,-0.36001572,-0.0049188463,0.065518655,0.13431445,0.21514577,0.46726745,-0.034304608,0.24976288,0.34699807,0.19181632,0.8706438,-0.5992495,-0.44146097,0.5386464,0.041621983,0.59149873,0.63283086,0.8771217,-0.40235516,0.10246766,0.4249695,-0.44520766,-0.6252703,0.018911691,0.0066703656,0.63057816,0.6175365,0.18894069,-0.6640274,0.67818403,0.6436975,-0.58592534,-0.3633339,0.623634,-0.03618494,0.84456563,0.46722034,0.8910796,-0.4536332,0.7193442,0.4731505,-0.6396472,0.75953335,-0.57235646,-0.03157371,0.79483247,0.24360177,-0.62817156,0.5876249,0.57274294,0.5462394,-0.5749515,-0.06204884,0.23953396,0.033304498,-0.22752923,0.26338625,0.4157773,-0.059222344,0.25841177,0.19967833,-0.47104374,0.2942643,0.14545058,0.78803295,-0.48348877,0.24484797,-0.5013189,-0.7787262,0.6526733,4,1
