Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,0.861444,0.6286518,0.45003176,-0.094895154,0.03903098,-0.39229417,-0.521144,0.52886117,0.597044,0.13561797,0.36453924,0.07614507,-0.7864992,0.73158497,-0.5951738,0.121058404,0.23739846,0.36384785,-0.9334484,-0.5955879,-0.506814,0.0019197242,0.15236278,0.14414191,-0.15222292,0.50311077,-0.3909208,0.12070209,-0.24214624,0.123343244,0.79927653,-0.54332215,-0.7071142,0.50078833,1.3567397e-05,0.77439475,0.43428433,0.92100227,-0.66455406,0.16911922,0.415867,-0.44932088,0.18863362,-0.08207684,-0.0014001053,0.63073975,0.9235395,0.06015364,0.008757066,-0.15545076,0.62762356,-0.62246996,0.42167324,0.6577699,-0.00082696596,0.8454593,0.41163567,0.873708,-0.17914368,0.24987905,0.47897846,-0.6308493,0.83783334,-0.59058535,-0.0026284144,0.80716395,0.22647248,-0.62973046,0.6167526,0.6283063,0.55623627,-0.61073065,0.2277278,0.30823985,-0.0033960624,-0.26765195,0.12848014,0.48775467,0.04476337,0.07510928,0.8055502,-0.49056816,0.86066633,0.1960459,0.22391815,-0.45868707,-0.22120441,-0.49916002,-0.77971625,0.68162304,1,0
1,0.861444,0.6286518,0.45003176,-0.094895154,0.03903098,-0.39229417,-0.521144,0.52886117,0.597044,0.13561797,0.36453924,0.07668358,-0.783881,0.7339086,-0.5939557,0.13546358,0.23839246,0.36280477,-0.9341683,-0.5952547,-0.507387,0.021043343,0.13179423,0.14020807,-0.15222292,0.50311077,-0.3909208,0.12070209,-0.24214624,0.123343244,0.79927653,-0.54332215,-0.7071142,0.50078833,1.3567397e-05,0.7629221,0.43442953,0.91508144,-0.6635995,0.15787551,0.415867,-0.44941303,0.18863362,-0.08207684,-0.0014001053,0.6300762,0.9159322,0.06211744,0.013643116,-0.1520556,0.6338227,-0.6207689,0.41834348,0.6577809,0.1290239,0.8456748,0.4093879,0.8754829,-0.17432742,0.25575098,0.47770482,-0.6382599,0.8386841,-0.5906153,-0.032454677,0.8065266,0.22404826,-0.6306543,0.6170861,0.6259164,0.55623627,-0.61073065,0.2277278,0.30823985,-0.0033960624,-0.26663858,0.13111609,0.4865503,0.039524864,0.072795294,0.8055502,-0.49056816,0.85937446,0.19605444,0.22428627,-0.45871204,-0.21873093,-0.499171,-0.7801857,0.6806722,1,0
2,0.861444,0.6286518,0.44834533,-0.11517568,0.03903098,-0.39833558,-0.521144,0.52886117,0.59614146,0.13561797,0.3205823,0.07679281,-0.7821984,0.7343799,-0.59370863,0.15250038,0.23859406,0.36259323,-0.9343143,-0.5951872,-0.50750315,0.024922188,0.1276223,0.13941017,-0.15160465,0.503214,-0.39314857,0.12289528,-0.18366916,0.12379933,0.7985838,-0.5383159,-0.70751363,0.5005889,-0.01655788,0.75137293,0.434531,0.9090233,-0.66265357,0.14663658,0.41587692,-0.4597664,0.18863097,-0.08182527,-0.0008723115,0.6294127,0.9085539,0.06401201,0.01801685,-0.14916798,0.6343454,-0.61875206,0.41690993,0.65778303,0.036446497,0.84589034,0.40696877,0.87738633,-0.16964132,0.2614774,0.4774466,-0.639763,0.83885664,-0.5906214,-0.014727744,0.80588925,0.2216593,-0.63156253,0.61741406,0.62356424,0.5563715,-0.62840194,0.22725253,0.30865413,-1.2621923e-05,-0.26560846,0.13370906,0.48536676,0.035281908,0.071438804,0.80596054,-0.49025723,0.8592119,0.19618236,0.22436288,-0.45881668,-0.21785808,-0.49895254,-0.7806552,0.6797129,1,0
3,0.8641824,0.6390839,0.4437151,-0.13695073,0.039714012,-0.43068707,-0.5218959,0.52886117,0.59343934,0.14346248,0.2737832,0.08111359,-0.7816124,0.7343799,-0.5942717,0.15968315,0.23859406,0.36204216,-0.9347422,-0.5951872,-0.50750315,0.024922188,0.11839141,0.13635275,-0.15129003,0.50326645,-0.39428222,0.13382229,-0.1539116,0.13142723,0.80265975,-0.53049576,-0.70939285,0.50130296,0.09330159,0.73943275,0.43457866,0.90304285,-0.66173327,0.13528465,0.41605058,-0.46913895,0.18914568,-0.08107224,0.007923521,0.628876,0.90110916,0.06594527,0.021795323,-0.14656228,0.63388675,-0.6179497,0.41654107,0.65789187,-0.0143383555,0.8460953,0.40451983,0.87929225,-0.16502498,0.2670714,0.47757494,-0.6399532,0.8392293,-0.5906214,0.00038648956,0.80517095,0.21935855,-0.63245654,0.61746085,0.6212361,0.5564405,-0.6345871,0.22701067,0.30886504,-0.00081343646,-0.2643026,0.13589017,0.4843179,0.031014623,0.07075469,0.80810666,-0.49049723,0.860921,0.1958153,0.22414595,-0.45911458,-0.21768175,-0.49895,-0.78107065,0.67855704,1,0
4,0.8669858,0.6497645,0.43985316,-0.14867833,0.04131318,-0.4606615,-0.5226656,0.52886117,0.591143,0.15149376,0.24877101,0.085537255,-0.780446,0.7352138,-0.5998819,0.16685036,0.23872375,0.35743958,-0.93532115,-0.5949118,-0.500923,0.022089235,0.10072359,0.12937218,-0.15129003,0.5026582,-0.39666936,0.14386684,-0.1539116,0.13899915,0.80719376,-0.5248954,-0.71110886,0.50213796,0.14462627,0.72723913,0.43460718,0.89719045,-0.66080904,0.1239414,0.416223,-0.47335032,0.18967402,-0.08043218,0.01077743,0.6284258,0.89363474,0.06790016,0.025229102,-0.14408001,0.6350824,-0.6171297,0.41538,0.65906286,0.023616344,0.8462156,0.40194482,0.8812346,-0.16035192,0.27232078,0.47763148,-0.63810897,0.83975124,-0.58977437,-0.00027752644,0.8042953,0.21716937,-0.63334465,0.61702543,0.6188635,0.55473506,-0.631713,0.22689834,0.30924436,-0.046032604,-0.26281145,0.13776465,0.48336935,0.02659229,0.070367314,0.81009,-0.49090478,0.8621617,0.1962004,0.22398359,-0.45866323,-0.21686462,-0.49992925,-0.78135896,0.6771999,1,0
5,0.8669858,0.6488814,0.438946,-0.15231484,0.04317797,-0.467811,-0.5226656,0.52886117,0.591143,0.15149376,0.23874533,0.085537255,-0.7780288,0.73694193,-0.61031336,0.18170287,0.23899259,0.3490709,-0.93561316,-0.59434116,-0.48728684,0.016218554,0.08369533,0.12139315,-0.15202172,0.50117785,-0.4031501,0.14663535,-0.1481518,0.14115812,0.8068344,-0.5230376,-0.71131825,0.5019231,-0.008587023,0.7149548,0.43463776,0.89142215,-0.65985966,0.11270227,0.416223,-0.47545403,0.18967402,-0.08043218,-0.0014001053,0.6279756,0.8863023,0.06981305,0.028508937,-0.14174059,0.63773805,-0.61532736,0.41293782,0.6612587,0.06869552,0.8462156,0.3991661,0.8832566,-0.15557043,0.2771182,0.4774756,-0.6338835,0.8400423,-0.5880191,-0.007199608,0.80326116,0.21507634,-0.6342311,0.6161407,0.61641634,0.55046326,-0.6318421,0.22719082,0.3102903,-0.13226932,-0.26124102,0.1394762,0.4824767,0.022241103,0.07019338,0.81030566,-0.4907129,0.8614206,0.19804959,0.22410953,-0.45720318,-0.21493225,-0.50158733,-0.7815068,0.67569524,1,0
6,0.8669858,0.64420074,0.43413785,-0.17158805,0.04317797,-0.50570345,-0.5226656,0.52886117,0.591143,0.15149376,0.18560922,0.085537255,-0.7780288,0.73694193,-0.61031336,0.18170287,0.23899259,0.3490709,-0.93561316,-0.59434116,-0.48728684,0.016218554,0.08369533,0.12139315,-0.15589955,0.50001264,-0.41127986,0.16130854,-0.117624834,0.15260066,0.8049286,-0.5154129,-0.71242785,0.5007842,-0.05417012,0.70228046,0.43461075,0.88567185,-0.65893507,0.10133171,0.416223,-0.4866037,0.18967402,-0.08043218,-0.0014001053,0.6275253,0.87921506,0.071655706,0.031309616,-0.13988617,0.63773805,-0.61532736,0.41293782,0.6612587,0.00014311346,0.8462156,0.39642105,0.8852383,-0.15086973,0.28184047,0.4774756,-0.6338835,0.8400423,-0.5880191,-0.0026921984,0.80222696,0.21301462,-0.6351024,0.6152704,0.6140087,0.5465559,-0.63252646,0.22997464,0.31166595,-0.121041395,-0.25932983,0.1407143,0.48174298,0.017965605,0.07090999,0.81144875,-0.489696,0.86251426,0.1987704,0.22410953,-0.45720318,-0.21380736,-0.5008546,-0.7816546,0.6740152,1,0
7,0.8702358,0.6406736,0.43132067,-0.19770141,0.05580247,-0.5386151,-0.52124035,0.52886117,0.5922591,0.17194109,0.12950794,0.08739536,-0.7780288,0.73694193,-0.6165843,0.18170287,0.20796168,0.33044693,-0.93561316,-0.59434116,-0.48728684,0.010104065,0.067142285,0.114084296,-0.15595445,0.4999962,-0.4113949,0.16151619,-0.11719285,0.1551597,0.8110573,-0.5035696,-0.71391577,0.50001764,0.13736883,0.6891954,0.4347871,0.87989974,-0.65772897,0.08974421,0.4159388,-0.49056932,0.18868639,-0.08074331,-0.01645293,0.6271296,0.87171286,0.073622555,0.033380967,-0.13859703,0.6368308,-0.6246525,0.4131213,0.66247,-0.019828407,0.8458586,0.39366156,0.88701105,-0.14603385,0.28499535,0.4774756,-0.6283261,0.8400423,-0.5880191,-0.0026284144,0.8009992,0.2109767,-0.6360034,0.6138376,0.61153394,0.5465007,-0.63054717,0.23001403,0.31168535,-0.024589699,-0.25733063,0.14190622,0.48101515,0.013667411,0.07174439,0.81257844,-0.48917565,0.86405206,0.20020066,0.2248352,-0.45708016,-0.21392776,-0.5020661,-0.7813678,0.6721594,1,0
8,0.8709511,0.6399119,0.43071556,-0.2033888,0.061409224,-0.5457408,-0.5209266,0.5289568,0.5925048,0.18185495,0.1173258,0.08780433,-0.78234106,0.7359715,-0.6217797,0.19251241,0.16195676,0.31527635,-0.926782,-0.5939354,-0.47921112,0.005115932,0.053638466,0.109869264,-0.15595445,0.4992866,-0.4161692,0.15900287,-0.11719285,0.1556873,0.81241184,-0.5001632,-0.71423984,0.49985248,0.062716335,0.6761044,0.43500602,0.87423396,-0.6564578,0.07832488,0.41597584,-0.4894816,0.18844236,-0.08081451,-0.0025297042,0.6267347,0.86411625,0.07561359,0.035397306,-0.13734707,0.63561714,-0.6351726,0.41676494,0.6633751,-0.030163884,0.8452841,0.39081743,0.88873345,-0.14145425,0.28679058,0.47441265,-0.62470436,0.832409,-0.5869709,-0.0743577,0.79969954,0.20900892,-0.63689864,0.61208785,0.60906315,0.5443558,-0.6298744,0.22987364,0.3124919,-0.057012852,-0.25533015,0.14312443,0.4802751,0.009434382,0.0725665,0.81281275,-0.48906586,0.8657852,0.20101137,0.22171168,-0.45618024,-0.21669124,-0.5025495,-0.7808269,0.6702545,1,0
9,0.8709511,0.6399119,0.43071556,-0.21501814,0.06292553,-0.5625958,-0.5209266,0.5290079,0.5925048,0.18475734,0.09231361,0.0874919,-0.78465307,0.7354513,-0.623825,0.1983079,0.14095326,0.30934045,-0.9212119,-0.59371775,-0.47488135,0.0031631007,0.04835179,0.108471856,-0.15433452,0.49853048,-0.42167687,0.15100443,-0.08943615,0.15875778,0.81241184,-0.4957071,-0.71423984,0.49985248,1.3567397e-05,0.66279966,0.43520394,0.8686017,-0.65517783,0.06690539,0.41602933,-0.49228156,0.18842815,-0.08081593,0.0027988038,0.6263306,0.8566526,0.07756415,0.03714453,-0.13639046,0.63507307,-0.6397126,0.41869682,0.6637174,-0.017720884,0.8446508,0.38797742,0.8904198,-0.13700016,0.2882001,0.4725217,-0.6234184,0.827588,-0.586409,-0.06549194,0.7983808,0.20708214,-0.6377814,0.6102681,0.60661685,0.5421887,-0.6313889,0.22846009,0.31342828,-0.07146001,-0.25321695,0.14457744,0.4794352,0.0055621616,0.07396923,0.8128069,-0.4890666,0.8665347,0.20127842,0.21963625,-0.45571217,-0.2186975,-0.50239605,-0.78022045,0.6682788,1,0
