Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
166,0.5852603,-0.28271288,-2.610023,2.7312198,2.0396564,2.4988835,-0.5583157,-0.4121854,-0.22500817,-0.29605258,0.73912615,0.5738053,-2.2417858,-0.0784326,-0.8092444,-0.47058612,-3.6933415,0.95701694,0.8102055,-0.5086707,1.7849685,-0.7695954,-1.3709439,0.84462184,1.6745454,0.28470322,-0.3625015,0.7546572,-0.8148493,-0.63003236,0.17888254,1.7692163,-0.6316352,-2.7001927,0.011743843,-0.0811019,-2.2567956,-2.48664,-0.6762424,-1.6457965,-0.49395823,-0.061555553,0.6172296,0.34027517,0.59383744,-0.31233504,0.4470312,0.1282429,0.3672107,-0.36036825,0.08196796,0.6988155,2.2449906,0.55191517,0.023651673,-1.1305025,-1.0889901,-0.11895923,1.4705732,-1.7852122,0.6709662,0.26496196,-0.71217906,-0.30544353,0.012414899,-0.43942013,0.8280547,-0.24322893,-0.4197523,-0.8789496,0.49765998,0.15637381,-1.2655742,0.28096735,-0.0046897684,0.7120058,0.48366714,0.070101775,-0.574809,1.0697783,0.9027327,2.590843,1.4936812,2.1395504,-0.7616328,-0.388648,-2.1791048,-0.40690404,1.2169315,-0.6623481,4,3
167,0.5852603,-0.29105863,-2.610023,2.733358,2.0396564,2.4988835,-0.5583157,-0.41204384,-0.28085685,-0.3223878,0.7407861,0.573931,-2.2524903,-0.0784315,-0.8092444,-0.47058612,-3.7630522,0.95701694,0.77544165,-0.5137201,1.7849846,-1.0875354,-1.5142729,0.84462184,1.6293257,0.28470322,-0.4010052,0.7549752,-0.9639235,-0.63003236,0.1790554,1.7693177,-0.6315369,-2.699185,0.0041467166,-0.06387662,-2.2036898,-2.4618418,-0.6632665,-1.7047603,-0.48937917,-0.05886192,0.61403006,0.36489877,0.39098954,-0.30195522,0.44320595,0.13200659,0.35900855,-0.34440258,0.09721111,0.7221633,2.248626,0.5519156,0.31917638,-1.1217259,-1.0120573,-0.12160602,1.4524,-1.7701722,0.684316,0.3348147,-0.6806958,-0.30691406,0.3132001,-0.4259302,0.82257384,-0.25867254,-0.41750792,-0.8238024,0.47599757,0.17646359,-1.2337046,0.28861424,-0.5449214,0.69210035,0.47999066,0.08996306,-0.5644826,1.0223355,0.90132564,2.602946,1.4949948,2.138913,-0.7456599,-0.3996154,-2.1689272,-0.4028317,1.2100961,-0.64301795,4,3
168,0.6088667,-0.36560786,-2.55287,3.082047,2.234811,2.5709515,-0.50879884,-0.39696452,-0.3169569,-0.36296254,0.8230165,0.60289663,-2.256229,-0.058176246,-0.72880536,-0.34983084,-3.822251,1.0947837,0.7450464,-0.5188937,1.7365136,-1.4295677,-1.6359262,0.87546635,1.579516,0.2943603,-0.44782084,0.80975366,-1.1692531,-0.6246767,0.20626825,2.0285869,-0.65394425,-2.677379,0.6523663,-0.045737088,-2.144387,-2.4277823,-0.6507555,-1.7683843,-0.4862575,-0.018229207,0.55229473,0.37528315,0.2423389,-0.29072574,0.44089267,0.13579777,0.34967342,-0.3254223,0.14463688,0.811117,2.2068598,0.52676636,1.098952,-1.1103083,-0.9305887,-0.1207119,1.4292307,-1.7530926,0.6801597,0.4319598,-0.65445065,-0.3135553,0.004201518,-0.4116232,0.81286806,-0.27592474,-0.41464335,-0.7671449,0.4745937,0.20746075,-1.1916264,0.2988878,-0.21899687,0.6723915,0.47216302,0.1108277,-0.55647355,0.9737579,0.8992105,2.588958,1.5008756,2.1054895,-0.688946,-0.40924898,-2.120897,-0.37199035,1.2004566,-0.62323844,4,3
169,0.63303465,-0.4389468,-2.4943573,3.4390302,2.4346075,2.6447337,-0.45810422,-0.38025767,-0.3339494,-0.39508733,0.90720296,0.6325512,-2.2476969,-0.037439242,-0.646453,-0.22620335,-3.857936,1.2358272,0.72635657,-0.52238506,1.6868894,-1.6660697,-1.7092321,0.9070445,1.5446883,0.30493957,-0.48198473,0.8658351,-1.3261716,-0.6190662,0.2340665,2.2940226,-0.67691976,-2.6554146,0.98975706,-0.027118782,-2.0823877,-2.3878903,-0.6381674,-1.8336519,-0.4834202,0.022519834,0.4894549,0.3766409,0.19040197,-0.27905115,0.43937173,0.1395556,0.33978364,-0.3049783,0.17580445,0.89383954,2.159728,0.50101894,1.092935,-1.097507,-0.8475271,-0.1180461,1.4026645,-1.734297,0.6711343,0.50644284,-0.6388366,-0.3198282,-0.31723696,-0.39688814,0.8005299,-0.29388463,-0.41143373,-0.70994663,0.4825066,0.23190181,-1.1594564,0.3067404,0.2714219,0.65279025,0.46176356,0.13195178,-0.54964536,0.9248648,0.8972298,2.5700617,1.5052348,2.071499,-0.63602036,-0.41500401,-2.072885,-0.34183505,1.1893486,-0.6032258,4,3
170,0.63303465,-0.4389468,-2.4943573,3.4390302,2.4346075,2.6447337,-0.45810422,-0.37639126,-0.3339494,-0.39508733,0.90720296,0.6325512,-2.2216954,-0.037439242,-0.646453,-0.22620335,-3.857936,1.2358272,0.72635657,-0.52238506,1.6868894,-1.6660697,-1.7092321,0.9070445,1.5446883,0.3070501,-0.48198473,0.8658351,-1.3261716,-0.61867756,0.2340665,2.2940226,-0.67691976,-2.6554146,1.3567397e-05,-0.008500595,-2.0215354,-2.3459454,-0.6249096,-1.8972552,-0.4796706,0.022519834,0.48718187,0.3752599,0.2623068,-0.26737672,0.4378472,0.14321494,0.32997406,-0.28477535,0.13942443,0.89383954,2.1503673,0.50101894,-1.0128713,-1.0847057,-0.7660849,-0.11556548,1.3744575,-1.7141536,0.6711343,0.50644284,-0.6388366,-0.3198282,-0.0026284144,-0.38215315,0.7872189,-0.31139258,-0.40820035,-0.6532599,0.487401,0.23153882,-1.1579804,0.30694917,0.15909843,0.63319886,0.45050195,0.15253343,-0.5427891,0.8765199,0.89630204,2.5693321,1.5016031,2.071499,-0.63435036,-0.4144574,-2.065335,-0.34172392,1.1782407,-0.5832184,4,3
171,0.63303465,-0.5793675,-2.4943573,3.4390302,2.4346075,2.6447337,-0.45810422,-0.37639126,-0.37017778,-0.43550184,0.90720296,0.6325512,-2.2216954,-0.037439242,-0.646453,-0.26887548,-3.857936,1.2358272,0.70310247,-0.52238506,1.6315374,-1.9871839,-1.7210172,0.9070445,1.4950984,0.3070501,-0.5284624,0.8658351,-1.5147504,-0.61867756,0.2372075,2.2940226,-0.6749655,-2.6375458,0.07515282,0.010117769,-1.9620286,-2.3010278,-0.61086994,-1.9582099,-0.47656074,0.0270394,0.48530763,0.39073846,0.22843105,-0.25570217,0.43693537,0.14657804,0.3203167,-0.26487175,0.13942443,0.8950996,2.1503673,0.50101894,-0.25085858,-1.0719044,-0.68703103,-0.11361499,1.3446599,-1.6914079,0.6462615,0.5631364,-0.6203088,-0.32575744,-0.5851432,-0.36741808,0.7674374,-0.3307579,-0.40386513,-0.5981008,0.46479222,0.26752403,-1.1225485,0.3161259,-0.5284373,0.6136072,0.43623292,0.1731753,-0.53875214,0.82628924,0.8935238,2.56155,1.4996768,2.060189,-0.6249567,-0.42551458,-2.0510173,-0.3368363,1.1671325,-0.5632108,4,3
172,0.64615816,-0.6614005,-2.4358435,3.6534126,2.6344087,2.7000718,-0.42016488,-0.3566479,-0.3926282,-0.471327,0.95905805,0.66581094,-2.208016,-0.01387392,-0.56409883,-0.28287706,-3.6349516,1.3768741,0.659114,-0.521484,1.5847857,-2.3645942,-1.7248842,0.9135812,1.451738,0.31484938,-0.57524925,0.95177275,-1.7094281,-0.6104093,0.24434714,2.5516834,-0.69329894,-2.6106322,0.19545653,0.029438173,-1.897658,-2.2454114,-0.5964303,-2.0239236,-0.46512857,0.06739446,0.4345214,0.39311358,0.6579963,-0.2430519,0.4374627,0.1499228,0.30923715,-0.24239461,0.17331305,0.92971605,2.096857,0.48061144,0.7089931,-1.0563986,-0.60669965,-0.10634797,1.3136115,-1.6620609,0.61859846,0.6387929,-0.583581,-0.33053803,-0.84162414,-0.35250974,0.7426178,-0.35173348,-0.39818376,-0.54371405,0.46318486,0.30773693,-1.0862684,0.32605872,-0.22902577,0.5943191,0.4170763,0.19495793,-0.5366493,0.7755011,0.89168113,2.5387707,1.4969859,2.027232,-0.57175183,-0.43043095,-1.9966061,-0.31095967,1.1531883,-0.5432425,4,3
173,0.65897614,-0.6965217,-2.3786914,3.8628047,2.8295588,2.783614,-0.38271478,-0.33736417,-0.4029455,-0.49336606,1.0097061,0.70701444,-2.1824002,0.009142878,-0.48366168,-0.22382812,-3.414888,1.5146376,0.6236019,-0.520604,1.5568615,-2.6303082,-1.7175659,0.91996574,1.4252795,0.3228298,-0.60605174,1.03571,-1.8391383,-0.59952813,0.2503137,2.8038013,-0.71183205,-2.590072,0.21411228,0.0494755,-1.8315617,-2.1836197,-0.5813282,-2.0908248,-0.4550555,0.1131776,0.38511497,0.3904729,0.80125046,-0.22966948,0.43873838,0.15325078,0.2971767,-0.2185069,0.18970244,0.96135134,2.0397909,0.46067894,0.68910724,-1.0395725,-0.5269833,-0.096224904,1.2803268,-1.6298301,0.5995506,0.69309807,-0.553646,-0.33330706,-0.671773,-0.33751696,0.7149148,-0.3732067,-0.39172274,-0.49003908,0.46971,0.33318022,-1.0619467,0.33285117,0.23067106,0.5752823,0.39507455,0.21696785,-0.5355436,0.72489125,0.89060706,2.5190167,1.4931122,1.9986668,-0.5224997,-0.43168905,-1.9443856,-0.2872349,1.1379433,-0.5233466,4,3
174,0.65897614,-0.6971426,-2.3786914,3.8628047,2.8295588,2.868067,-0.38158697,-0.33736417,-0.40313244,-0.4937574,1.007195,0.73197883,-2.1473076,0.009142878,-0.48366168,-0.054738346,-3.4083896,1.5146376,0.62296695,-0.520604,1.5563614,-2.6351209,-1.6966094,0.91996574,1.4248075,0.32386863,-0.6067671,1.03571,-1.8422459,-0.5914948,0.25032848,2.805103,-0.7118221,-2.5899885,0.00036776785,0.07022686,-1.7667371,-2.1199663,-0.5653182,-2.155507,-0.45531425,0.13532268,0.3839518,0.3905505,-0.0199644,-0.21579891,0.44011825,0.15655635,0.28454915,-0.19435889,0.14185041,0.95627916,2.0260408,0.46067894,-1.3372209,-1.0227463,-0.4496789,-0.08561373,1.243909,-1.598221,0.59928393,0.69006306,-0.5531018,-0.33336136,-0.008881711,-0.32252434,0.6863056,-0.39415208,-0.38501155,-0.43702513,0.47192156,0.32731393,-1.0609183,0.33308235,0.07216297,0.55644214,0.37214905,0.23834571,-0.53458416,0.6751102,0.89012206,2.5189831,1.4877676,1.998614,-0.52140963,-0.43176493,-1.933756,-0.2871117,1.1228586,-0.503552,4,3
175,0.65897614,-0.73688424,-2.3786914,3.8628047,2.8295588,2.868067,-0.38158697,-0.33736417,-0.41509464,-0.518803,0.8464808,0.73197883,-2.1473076,0.009142878,-0.48366168,-0.054738346,-3.4083896,1.5146376,0.5823267,-0.520604,1.5243613,-2.943128,-1.6966094,0.91996574,1.3946041,0.32386863,-0.6525545,1.03571,-2.0411408,-0.5914948,0.2512762,2.805103,-0.7111785,-2.5846508,0.02303694,0.090978466,-1.7039531,-2.0534236,-0.5483147,-2.2169843,-0.4542561,0.12022294,0.38339475,0.39551154,0.05088418,-0.20192817,0.44266874,0.15940534,0.27065167,-0.172302,0.14185041,0.95627916,2.0260408,0.46067894,-0.31901234,-1.00592,-0.3753155,-0.0754818,1.2055839,-1.5648934,0.58219504,0.7562371,-0.51827323,-0.33683717,-0.40909877,-0.30753148,0.6514318,-0.41660216,-0.37723985,-0.3854177,0.4577824,0.37357807,-1.0393711,0.3420872,-0.34307444,0.53760177,0.34628034,0.25957572,-0.53650945,0.6233593,0.8892318,2.516837,1.4871335,1.9952354,-0.50593084,-0.43661928,-1.9250488,-0.28231567,1.1077737,-0.48375708,4,3
