Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
3450,278017,-21143,-9823,-7232,-2898,8413,-1054,278017,29602,6526,16542,-1778,9149,-14554,278016,23864,7729,-6648,6172,3407,-13260,278016,13993,31960,8048,1810,11731,-4692,278058,8576,22952,21944,-2749,-21,-1126,62,0
3451,278060,-23607,-7047,-9576,-1384,7572,8,278060,27278,2006,15968,-5966,1423,-12420,278059,22776,4169,-9952,10409,-2107,-11704,278059,16273,-27824,7776,1054,10591,-4606,278101,5936,22176,23216,-1223,-637,-1490,62,0
3452,278103,-10287,-8711,-6392,-1214,10516,1540,278103,20590,6984,15414,-1030,1915,-4688,278102,20000,6649,-8320,3555,-1505,-4178,278102,15825,-26320,13216,1010,667,-698,278144,4760,24264,24240,1313,-2406,1144,62,0
3453,278146,-15967,-6343,-8240,-1367,-69,-272,278146,23850,5142,16356,4164,4306,2430,278145,19248,4313,-10768,1002,2178,3102,278145,18961,-27456,10464,-1544,4837,-2312,278187,8288,24144,20880,2189,-4160,1300,62,0
3454,278189,-13567,-8631,-6096,70,3688,1244,278189,22460,11244,17896,4464,332,10360,278188,21304,7241,-10968,-2889,-122,11120,278188,17561,-29120,6432,-3079,-5636,3838,278230,7232,24408,22456,3665,-2836,1286,62,0
3455,278232,-18807,-6799,-7592,28,2936,950,278232,25018,6864,16042,3453,-2302,16626,278231,22192,8041,-8792,-3516,3950,16440,278231,16649,-29920,7376,2725,-7692,3672,278273,7904,23904,22520,4981,-4402,2454,62,0
3456,278275,-22135,-7151,-5224,518,2806,1636,278275,28912,7898,13982,4349,-6316,20522,278274,27936,7601,-7504,-6360,4582,20096,278274,16753,-29672,12256,-1623,-11572,7354,278316,7024,22464,20968,5582,610,3864,62,0
3457,278318,-28343,-6743,-3192,-440,1786,436,278318,-30036,10216,14806,8687,-6196,23248,278317,29728,10097,-8896,-8982,6432,22074,278317,14313,-27968,9344,-3767,-4590,7134,278359,9680,23688,19856,5730,3646,2652,62,0
3458,278361,-30255,-5167,-3288,-618,8007,-1456,278361,-27598,12932,13404,9155,-4052,23114,278360,-31664,12129,-9616,-8426,8190,22896,278360,13345,-30544,7904,-4033,-2954,7506,278402,6848,24104,21120,5876,4112,238,62,0
3459,278404,-32295,-4831,-248,344,6491,-2248,278404,-25596,15646,12440,9839,-1862,23406,278403,-28912,14057,-10048,-6812,9788,22454,278403,13281,-29960,9728,-1696,1920,7674,278445,7920,27352,19912,7956,6615,-4210,62,0
3460,278447,-29191,-6623,-464,-1244,10873,-2832,278447,-25040,19130,11968,9073,-2952,24152,278446,-26424,18361,-8424,-5538,12178,22656,278446,17081,-29408,8104,4440,7144,8686,278488,8048,28144,19208,9074,459,-6380,62,0
3461,278490,31705,-2792,1032,348,5817,-2296,278490,-22804,17750,10812,7581,-4864,25560,278489,-22336,18441,-6648,-6166,12780,24448,278489,12601,-31368,9656,2625,-108,12740,278531,8984,23624,21792,12664,1435,-8320,62,0
