Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id
2527,85973,15086,-1952,1939,787,-1924,-229,85973,-15127,5717,6423,-4203,-883,-6418,85952,5523,-18648,-2771,-2073,-476,-15632,85952,3191,-29140,6425,-1565,-2562,-3966,85973,10188,22948,-2607,486,-1502,3104,12,2,imu_label_2_jea
2528,85995,14086,-1976,1939,595,-1924,-330,85995,-15185,5324,6423,-4203,-883,-6418,85974,5523,-18648,-2771,-2073,-476,-15632,85974,3191,-29140,6425,-1446,-2562,-3954,85995,11188,23047,-2513,510,-791,2594,12,2,imu_label_2_jea
2529,86017,13086,-1998,1908,318,-1169,-440,86017,-15207,4984,6869,-3307,-555,-5006,85996,4523,-18648,-2826,-2073,-476,-15632,85996,3191,-29591,6218,-1446,-2562,-3954,86017,11188,23047,-2513,510,-791,2594,12,2,imu_label_2_jea
2530,86039,13086,-1998,1908,318,-1169,-440,86039,-15207,4984,6869,-3177,-555,-4778,86018,3523,-17648,-2879,-1239,86,-13632,86018,4191,-29737,6069,-1294,-2060,-2781,86039,11188,23005,-2513,499,-791,2171,12,2,imu_label_2_jea
2531,86061,12086,-2014,1801,33,-1169,-536,86061,-15207,4737,6869,-3177,-555,-4778,86040,3523,-17648,-2879,-1239,86,-13632,86040,4191,-29737,6069,-1292,-2028,-2781,86061,12188,22826,-2782,481,-322,1801,12,2,imu_label_2_jea
2532,86083,11086,-2098,1668,-232,-758,-662,86083,-15014,4574,7103,-2352,-242,-3406,86062,2523,-17648,-2897,-1239,86,-13632,86062,4191,-29846,6001,-1292,-2028,-2781,86083,12188,22826,-2782,481,-322,1801,12,2,imu_label_2_jea
2533,86105,11086,-2098,1668,-232,-758,-662,86105,-14956,4574,7103,-2255,-242,-3362,86084,1523,-16648,-2897,-479,687,-11632,86084,5191,-29928,5950,-1217,-1590,-1919,86105,12188,22691,-2782,468,-322,1350,12,2,imu_label_2_jea
2534,86127,10086,-2283,1569,-568,-758,-875,86127,-14956,4464,7103,-2255,-242,-3362,86106,1523,-16648,-2862,-479,687,-11632,86106,5191,-29928,5950,-1217,-1483,-1919,86127,13188,22430,-2672,381,-45,670,12,2,imu_label_2_jea
2535,86149,9086,-2442,1440,-1093,-529,-1034,86149,-14761,4381,7279,-1430,-56,-2252,86128,523,-16648,-2862,-479,687,-11632,86128,5191,-29928,5938,-1248,-1483,-1919,86149,13188,22430,-2672,381,-45,670,12,2,imu_label_2_jea
2536,86171,9086,-2442,1440,-1093,-529,-1034,86171,-14754,4381,7285,-1373,-56,-2228,86150,-477,-15648,-2864,-62,736,-9632,86150,6191,-29822,5773,-1294,-911,-1287,86171,13188,22234,-2672,272,-45,124,12,2,imu_label_2_jea
