Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
179,18457,26228,-2201,21423,-828,181,-534,18457,186,16272,-1409,382,452,-49,18458,-4602,32016,5748,347,1320,41,18458,-7577,-31966,7129,-33,343,-71,18457,3412,31830,5271,-151,432,189,2,3
180,18479,26227,-2201,21449,-838,154,-568,18479,186,16280,-1398,406,460,-16,18480,-4565,32004,5748,387,1254,75,18480,-7590,-31966,7170,-2,404,-42,18479,3373,31816,5277,-151,526,173,2,3
181,18501,26227,-2194,21449,-838,154,-568,18501,189,16284,-1398,415,460,-16,18502,-4565,32004,5783,393,1254,75,18502,-7590,-31960,7170,12,404,-42,18501,3373,31816,5279,-149,526,173,2,3
182,18522,26227,-2194,21148,-838,154,-568,18522,189,16284,-1408,415,460,-110,18523,-4811,31977,5783,393,1254,75,18523,-7746,-31960,7137,12,375,-465,18522,3319,31770,5279,-149,275,173,2,3
183,18543,26324,-2119,20923,813,1395,603,18543,253,16289,-1417,492,612,-181,18544,-4996,31914,5875,731,1559,248,18544,-7901,-31950,7112,512,315,-782,18544,3279,31763,5417,642,6,448,2,3
184,18563,26330,-2119,20923,813,1479,603,18563,253,16289,-1417,582,651,-181,18565,-4996,31914,5875,731,1976,255,18565,-7901,-31916,7112,512,315,-782,18565,3279,31763,5417,647,6,482,2,3
185,18583,26330,-2119,20923,813,1479,603,18583,253,16289,-1424,582,651,-233,18586,-4996,31909,5875,731,1976,255,18586,-8017,-31916,7096,512,264,-1020,18586,3279,31758,5417,647,-195,482,2,3
186,18603,26613,-2141,20996,1810,2388,1376,18603,277,16283,-1444,708,967,-264,18607,-4871,31909,5830,984,2798,332,18607,-8104,-31877,7096,917,233,-1199,18607,3305,31758,5304,1244,-275,741,2,3
187,18623,26613,-2141,21026,1810,2388,1376,18623,277,16283,-1444,741,967,-264,18628,-4671,31945,5830,984,2798,332,18628,-8104,-31877,7106,922,233,-1199,18628,3309,31774,5304,1244,-275,776,2,3
188,18643,26613,-2191,21026,1810,2388,1376,18643,277,16279,-1459,741,967,-264,18649,-4671,31945,5700,984,2798,332,18649,-8104,-31877,7106,922,210,-1333,18649,3309,31774,5208,1244,-335,776,2,3
189,18663,26580,-2229,21119,1910,2735,1565,18663,262,16237,-1530,786,1021,-258,18670,-4107,32072,5505,1143,2876,329,18670,-8065,-31881,7295,1093,210,-1366,18670,3459,31774,5034,1568,-433,973,2,3
190,18683,26580,-2229,21167,1910,2735,1565,18683,262,16237,-1530,786,1021,-233,18691,-4095,32072,5505,1143,2876,329,18691,-8065,-31881,7295,1093,290,-1366,18691,3473,31782,5034,1568,-433,973,2,3
191,18703,26580,-2229,21167,1838,2735,1560,18703,191,16190,-1625,786,1021,-233,18712,-4095,32072,5330,1143,2666,329,18712,-8065,-31884,7295,1093,290,-1369,18712,3473,31782,4855,1568,-610,973,2,3
192,18723,26629,-2213,21173,1540,2776,1404,18723,137,16154,-1729,820,962,-156,18733,-3693,32156,5159,1246,2256,326,18733,-8036,-31885,7467,1192,381,-1369,18733,3596,31788,4617,1612,-753,883,2,3
193,18743,26631,-2087,21173,1540,2776,1404,18743,137,16154,-1729,825,962,-92,18754,-3693,32156,5159,1262,2256,326,18754,-8036,-31885,7469,1192,393,-1368,18754,3596,31788,4617,1612,-753,883,2,3
194,18763,26631,-2087,21173,1228,2762,1239,18763,137,16148,-1845,825,675,-92,18775,-3693,32156,4911,1262,1837,324,18775,-8036,-31885,7469,1192,393,-1368,18775,3596,31788,4438,1571,-818,815,2,3
195,18783,26667,-1981,21177,823,2617,885,18783,216,16148,-1932,844,425,54,18796,-3505,32237,4707,1336,1511,156,18796,-7958,-31885,7619,1026,470,-1356,18796,3653,31793,4258,1433,-864,764,2,3
196,18803,26667,-1911,21293,823,2617,885,18803,251,16149,-1932,844,425,54,18817,-3505,32237,4707,1337,1511,156,18817,-7930,-31885,7647,1026,471,-1346,18817,3663,31793,4258,1433,-864,764,2,3
197,18823,26646,-1911,21293,311,2412,475,18823,251,16149,-1993,844,411,54,18838,-3505,32237,4554,1337,1212,30,18838,-7930,-31885,7647,900,471,-1346,18838,3663,31793,4123,1319,-864,726,2,3
198,18843,26568,-1779,21425,-195,2004,45,18843,409,16155,-2039,829,411,61,18859,-3522,32267,4439,1290,788,-67,18859,-7821,-31901,7781,774,417,-1299,18859,3749,31794,3920,1119,-847,608,2,3
199,18863,26568,-1719,21425,-195,2004,45,18863,409,16155,-2039,829,436,61,18880,-3522,32267,4439,1290,788,-67,18880,-7797,-31901,7781,774,417,-1244,18880,3749,31794,3920,1119,-809,608,2,3
200,18883,26504,-1719,21425,-626,1698,-290,18883,409,16147,-2127,767,436,61,18901,-3549,32267,4365,1182,470,-140,18901,-7797,-31901,7781,631,417,-1244,18901,3749,31794,3774,898,-809,510,2,3
201,18903,26390,-1643,21450,-996,1487,-621,18903,362,16123,-2215,662,428,90,18922,-3569,32290,4271,1067,171,-211,18922,-7749,-31885,7907,523,480,-1057,18922,3791,31785,3668,636,-666,428,2,3
202,18923,26390,-1643,21450,-996,1487,-621,18923,362,16123,-2215,662,428,117,18944,-3569,32294,4271,1067,171,-211,18944,-7749,-31885,7907,523,480,-1057,18943,3791,31785,3668,636,-640,428,2,3
203,18945,26390,-1643,21450,-1366,1329,-965,18945,304,16123,-2281,618,263,117,18966,-3569,32294,4201,954,-28,-326,18966,-7749,-31885,7907,403,480,-1057,18963,3791,31784,3643,399,-640,350,2,3
204,18967,26426,-1690,21443,-1903,1209,-1449,18967,261,16138,-2289,608,-82,198,18988,-3496,32368,4148,831,-252,-569,18988,-7753,-31873,8018,252,773,-1058,18983,3833,31778,3642,113,-439,280,2,3
205,18989,26444,-1690,21438,-1903,1209,-1449,18989,261,16143,-2289,608,-82,198,19010,-3494,32368,4148,831,-252,-569,19010,-7753,-31873,8022,252,775,-1058,19003,3833,31778,3642,113,-420,280,2,3
206,19011,26444,-1733,21438,-2458,1065,-1891,19011,261,16143,-2289,601,-364,198,19032,-3494,32368,4148,753,-440,-858,19032,-7753,-31873,8022,88,775,-1173,19023,3833,31778,3642,-139,-420,217,2,3
207,19033,26393,-1765,21434,-3200,859,-2394,19033,303,16167,-2285,571,-699,196,19054,-3226,32402,4229,753,-1057,-1115,19054,-7688,-31926,8030,-108,1046,-1259,19043,3882,31769,3645,-363,-224,147,2,3
208,19055,26393,-1765,21434,-3200,859,-2394,19055,307,16167,-2278,571,-699,196,19076,-3226,32402,4229,755,-1057,-1115,19076,-7508,-31926,8030,-108,1086,-1259,19063,3882,31769,3661,-363,-181,147,2,3
209,19077,26355,-1765,21434,-3930,682,-2815,19077,307,16167,-2278,491,-950,166,19098,-3226,32402,4229,755,-1828,-1306,19098,-7508,-31982,7996,-273,1086,-1259,19083,3882,31769,3661,-610,-181,13,2,3
210,19099,26302,-1679,21597,-4532,453,-3294,19099,394,16159,-2274,403,-1138,112,19120,-3389,32373,4289,781,-2704,-1427,19120,-7294,-32032,7957,-410,1319,-1188,19103,3915,31794,3677,-928,68,-229,2,3
211,19121,26302,-1635,21617,-4532,453,-3294,19121,395,16159,-2274,403,-1138,112,19142,-3389,32373,4289,781,-2704,-1427,19142,-7294,-32032,7957,-410,1319,-1103,19123,3915,31794,3683,-928,90,-229,2,3
212,19143,26276,-1635,21617,-4989,272,-3654,19143,395,16153,-2274,325,-1279,84,19164,-3799,32287,4289,776,-3313,-1436,19164,-7294,-32074,7935,-515,1319,-1103,19144,3915,31794,3683,-1215,90,-450,2,3
213,19165,26257,-1538,21760,-5365,-132,-3924,19165,492,16153,-2249,266,-1403,84,19186,-4137,32209,4394,578,-3549,-1443,19186,-7164,-32105,7863,-701,1452,-887,19165,3916,31813,3824,-1537,326,-634,2,3
214,19187,26257,-1524,21786,-5365,-132,-3924,19187,510,16153,-2219,266,-1403,115,19208,-4137,32209,4394,578,-3549,-1443,19208,-7164,-32105,7863,-701,1452,-792,19187,3916,31813,3830,-1537,326,-634,2,3
215,19209,26243,-1524,21786,-5617,-506,-4030,19209,510,16153,-2219,232,-1496,115,19230,-4400,32164,4394,389,-3701,-1446,19230,-7164,-32105,7809,-921,1257,-792,19209,3855,31813,3830,-1792,326,-805,2,3
216,19231,26104,-1331,21807,-5720,-716,-4110,19231,620,16169,-2178,207,-1515,143,19252,-4744,32117,4553,248,-3786,-1446,19252,-7202,-32066,7766,-1159,1052,-481,19231,3697,31851,3934,-2080,263,-933,2,3
217,19253,26104,-1323,21807,-5720,-716,-4110,19253,623,16178,-2172,207,-1515,143,19274,-4744,32117,4559,248,-3786,-1359,19274,-7202,-32062,7766,-1159,1052,-481,19253,3697,31873,3934,-2080,263,-933,2,3
218,19275,26000,-1323,21785,-5720,-844,-4110,19275,623,16178,-2172,123,-1515,143,19296,-5384,32027,4559,175,-3786,-1359,19296,-7202,-32062,7704,-1342,892,-481,19275,3360,31873,3934,-2311,263,-933,2,3
219,19297,25894,-1128,21686,-5368,-927,-3830,19297,708,16209,-2137,-4,-1417,122,19318,-6024,31846,4779,121,-3478,-1212,19318,-7171,-32042,7526,-1530,521,-247,19297,3108,31848,4214,-2484,404,-806,2,3
220,19319,25894,-1092,21686,-5089,-927,-3575,19319,717,16209,-2094,-4,-1349,122,19340,-6024,31846,4913,121,-3019,-929,19340,-7143,-32042,7526,-1530,521,-237,19319,3108,31848,4292,-2484,546,-803,2,3
221,19341,25864,-1092,21612,-5089,-927,-3575,19341,717,16209,-2094,-109,-1349,55,19362,-6522,31710,4913,-24,-3019,-929,19362,-7143,-32042,7386,-1671,145,-237,19341,2919,31830,4292,-2559,546,-803,2,3
222,19363,25864,-1035,21531,-3959,-890,-2632,19363,798,16239,-1918,-188,-1014,-112,19384,-6877,31622,5440,-506,-1213,-180,19384,-7075,-32049,7227,-1746,-270,67,19363,2779,31828,4697,-2559,956,-638,2,3
223,19385,25966,-1035,21531,-3672,-805,-2413,19385,863,16239,-1878,-188,-912,-112,19406,-6877,31622,5440,-506,-1019,-126,19406,-7075,-32049,7227,-1746,-270,139,19385,2779,31828,4705,-2536,1054,-638,2,3
224,19407,25966,-1150,21531,-3672,-805,-2413,19407,863,16239,-1878,-257,-912,-371,19428,-6941,31622,5440,-1020,-1019,-126,19428,-7075,-32049,7072,-1784,-610,139,19407,2674,31828,4705,-2536,1054,-638,2,3
225,19429,26066,-1376,21592,-2190,-930,-1441,19429,1025,16265,-1665,-315,-18,-624,19450,-6941,31630,5842,-1405,981,475,19450,-7162,-32032,6902,-1784,-1021,641,19429,2674,31827,5012,-2338,1894,-196,2,3
226,19451,26066,-1376,21592,-1832,-930,-1248,19451,1025,16265,-1643,-315,185,-624,19472,-6617,31706,5878,-1405,981,528,19472,-7162,-32030,6902,-1769,-1021,738,19451,2751,31827,5052,-2263,1894,-196,2,3
227,19473,26066,-1560,21592,-1832,-1053,-1248,19473,1025,16265,-1643,-378,185,-814,19494,-6617,31706,5878,-1504,981,528,19494,-7247,-32030,6766,-1769,-1241,738,19473,2751,31827,5052,-2263,1894,-196,2,3
228,19495,26051,-2034,21604,-93,-1184,-414,19495,1003,16261,-1467,-426,1038,-934,19516,-6002,31805,6222,-1511,2981,900,19516,-7393,-32006,6646,-1604,-1383,1300,19495,2813,31792,5351,-1995,2523,177,2,3
229,19517,26051,-2034,21604,-93,-1184,-414,19517,1003,16261,-1464,-426,1049,-934,19538,-6002,31805,6250,-1511,2981,900,19538,-7393,-32004,6646,-1564,-1383,1319,19517,2897,31792,5385,-1931,2523,177,2,3
230,19539,26040,-2595,21583,-93,-1184,-414,19539,908,16258,-1464,-426,1049,-963,19560,-6002,31727,6250,-1511,2981,900,19560,-7588,-32004,6554,-1564,-1462,1319,19539,2897,31788,5385,-1931,2523,177,2,3
231,19561,26040,-3016,21357,985,-1122,136,19561,654,16258,-1279,-420,1807,-968,19582,-5711,31669,6645,-1319,3771,865,19582,-8002,-31935,6439,-1360,-1489,1617,19561,2962,31761,5718,-1486,2786,453,2,3
