Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
240,75099,26179,-394,31,-1768,-882,-1691,75099,-8214,13511,2660,594,910,2400,102760,21739,-23519,689,-1372,686,4557,102760,-11587,1821,7335,414,-2352,1580,75099,130,31959,633,-2872,-803,-4829,2,3
241,102761,26179,-394,31,-1683,-882,-1592,102761,-8195,13511,2660,594,910,2400,102782,21739,-23519,689,-1372,686,4557,102782,-11434,1821,7335,414,-2307,1580,102761,130,31959,633,-2836,-803,-4693,2,3
242,102783,26179,-394,-36,-1683,-882,-1592,102783,-8195,13511,2645,472,878,1957,102804,21456,-24119,478,-1372,686,4019,102804,-11434,821,7335,321,-2307,1161,102783,-80,31959,633,-2836,-803,-4693,2,3
243,102805,27179,-655,-36,-1496,-607,-1374,102805,-7897,13860,1665,442,780,1464,102826,20456,-25119,278,-932,686,2986,102826,-11319,-179,7491,234,-1618,835,102805,-240,32015,838,-2134,-611,-3999,2,3
244,102827,27179,-655,964,-1496,-603,-1374,102827,-7195,14202,1665,442,780,1464,102848,20456,-25119,278,-932,730,2986,102848,-11319,-179,7491,234,-1618,835,102827,-240,32037,838,-2134,-611,-3468,2,3
245,102849,27179,-881,964,-1496,-603,-1374,102849,-7195,14202,923,421,706,1094,102870,19456,-26119,128,-932,730,2216,102870,-11319,-1179,7491,164,-1618,591,102849,-360,32037,838,-2134,-611,-3468,2,3
246,102871,28179,-1050,1964,-1415,-427,-1211,102871,-6195,14720,358,404,641,822,102892,18456,-27119,16,-629,825,1640,102892,-11285,-2179,7592,111,-1164,408,102871,-456,32095,1004,-1640,-405,-2549,2,3
247,102893,28179,-1050,1964,-1415,-427,-1211,102893,-6195,14720,358,404,641,822,102914,18456,-27119,16,-629,845,1640,102914,-11285,-2179,7592,111,-1164,408,102893,-456,32107,1012,-1640,-389,-2549,2,3
248,102915,28179,-1177,1964,-1415,-427,-1211,102915,-6195,14720,-65,391,569,621,102936,17456,-28119,-60,-629,845,1212,102936,-11285,-3179,7592,71,-1164,285,102915,-532,32107,1012,-1640,-389,-2549,2,3
249,102937,29054,-1250,2964,-1354,-315,-1079,102937,-5195,15112,-375,381,495,470,102958,16456,-29119,-117,-404,1027,892,102958,-11251,-4179,7674,24,-915,209,102937,-603,32158,1145,-1278,-183,-1872,2,3
250,102959,29054,-1250,2964,-1335,-315,-1079,102959,-5195,15116,-375,381,495,470,102980,16456,-29119,-117,-401,1027,892,102980,-11251,-4179,7674,24,-915,209,102959,-603,32158,1165,-1278,-154,-1872,2,3
251,102981,29054,-1301,2964,-1335,-315,-1079,102981,-5195,15116,-605,374,460,356,103002,15456,-29901,-159,-401,1027,655,103002,-11251,-5179,7674,-11,-915,161,102981,-656,32158,1165,-1278,-154,-1872,2,3
252,103003,29666,-1373,3964,-1240,-265,-995,103003,-4195,15413,-777,369,459,252,103024,14456,-30489,-203,-187,1099,477,103024,-11246,-6179,7735,-35,-667,125,103003,-696,32196,1259,-1038,35,-1363,2,3
253,103025,29666,-1373,3964,-1233,-265,-995,103025,-4195,15413,-777,369,459,252,103046,14456,-30489,-203,-187,1099,477,103046,-11246,-6179,7735,-35,-642,125,103025,-696,32196,1275,-1038,35,-1362,2,3
254,103047,29666,-1439,3964,-1233,-265,-995,103047,-4195,15413,-918,351,459,174,103068,13456,-30930,-203,-187,1099,358,103068,-11250,-7179,7735,-41,-642,107,103047,-730,32196,1275,-1038,35,-1362,2,3
255,103069,30123,-1497,4964,-1159,-228,-956,103069,-3195,15620,-1027,337,483,119,103090,12456,-31261,-178,-66,1154,250,103090,-11263,-8179,7781,-50,-377,93,103069,-755,32229,1364,-858,137,-961,2,3
