Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
280,13719,30402,-1473,14308,-919,190,-740,13719,-2167,16109,-1340,335,420,-3,19780,-13854,29292,5501,348,1046,11,19780,-2923,32606,4005,-40,234,-242,13719,158,32163,4000,-80,437,338,2,1
281,19781,30399,-1473,14308,-958,183,-761,19781,-2167,16109,-1340,335,389,-3,19802,-13890,29285,5501,348,1013,11,19802,-2923,32592,4005,-40,234,-242,19781,142,32142,3964,-81,395,260,2,1
282,19803,30399,-1450,14223,-983,183,-761,19803,-2172,16110,-1344,340,366,-3,19824,-13890,29279,5375,376,1013,64,19824,-3554,31592,4079,-33,-37,-343,19803,130,32106,3937,-81,345,228,2,1
283,19825,30413,-1450,14223,-983,227,-743,19825,-2172,16110,-1344,340,366,-3,19846,-13655,29279,5375,387,1344,64,19846,-3554,31592,4849,-33,-37,-343,19825,130,32106,3937,-81,345,228,2,1
284,19847,30413,-1450,13949,-983,227,-743,19847,-2572,16026,-1351,329,366,-79,19868,-13655,29279,5281,387,1344,64,19868,-4081,30592,4849,-39,-241,-470,19847,130,31905,3937,-81,245,228,2,1
285,19869,30520,-1731,13613,-655,513,-627,19869,-2971,15899,-1443,282,710,-156,19890,-13463,29303,5210,370,1804,239,19890,-4476,29592,5432,-132,-241,-613,19869,1130,31754,4096,72,170,307,2,1
286,19891,30528,-1731,13613,-655,524,-627,19891,-2971,15899,-1443,282,710,-156,19912,-13397,29303,5210,370,1811,351,19912,-4476,29592,5432,-132,-149,-613,19891,1130,31754,4096,110,170,307,2,1
287,19913,30528,-1942,13361,-655,524,-627,19913,-3251,15804,-1512,247,710,-182,19934,-13397,29303,5157,291,1811,351,19934,-4746,28592,5432,-202,-149,-613,19913,1130,31713,4096,110,170,307,2,1
288,19935,30622,-2086,13098,-697,700,-654,19935,-3450,15761,-1512,214,689,-182,19956,-13203,29443,4897,231,1946,477,19956,-4829,27592,5696,-202,73,-601,19935,1901,31713,4186,193,493,282,2,1
289,19957,30638,-2086,13098,-697,700,-654,19957,-3450,15761,-1507,214,689,-168,19978,-13129,29555,4897,202,1946,477,19978,-4829,27592,5696,-195,87,-536,19957,1901,31736,4186,193,493,282,2,1
290,19979,30638,-2170,12949,-744,700,-694,19979,-3581,15746,-1507,190,630,-168,20000,-13129,29555,4894,186,1946,477,20000,-5011,26592,5696,-195,87,-536,19979,1901,31736,4186,193,493,207,2,1
291,20001,30778,-2255,12837,-827,722,-733,20001,-3674,15744,-1429,167,557,-94,20022,-12906,29624,4892,25,1173,298,20022,-5284,25592,5998,-146,93,-463,20001,2303,31782,4255,128,477,96,2,1
292,20023,30786,-2255,12837,-827,722,-733,20023,-3674,15744,-1429,167,557,-94,20044,-12906,29624,4892,25,1173,298,20044,-5284,25592,6048,-113,93,-463,20023,2303,31782,4277,128,477,96,2,1
293,20045,30786,-2319,12831,-907,706,-793,20045,-3726,15744,-1429,149,502,-94,20066,-12906,29606,4892,-95,709,252,20066,-5488,24592,6048,-113,80,-463,20045,2303,31782,4277,80,477,47,2,1
294,20067,30893,-2367,12831,-1061,694,-858,20067,-3765,15752,-1414,136,494,-70,20088,-13157,29572,5033,-185,490,252,20088,-5641,23592,6356,-12,-72,-408,20067,2503,31852,4277,36,503,10,2,1
295,20089,30893,-2367,12857,-1061,694,-858,20089,-3765,15752,-1414,136,494,-70,20110,-13157,29572,5033,-185,490,274,20110,-5641,23592,6356,-12,-72,-392,20089,2503,31852,4277,36,503,10,2,1
296,20111,30893,-2367,12857,-1176,694,-902,20111,-3845,15752,-1414,136,489,-70,20132,-13187,29567,5033,-185,490,274,20132,-5641,22592,6356,-12,-409,-392,20111,2503,31852,4271,5,503,10,2,1
297,20133,30864,-2305,12876,-1244,725,-930,20133,-3905,15747,-1403,139,485,-52,20154,-13187,29567,5108,-116,658,234,20154,-5628,21592,6475,31,-746,-331,20133,2653,31855,4271,-17,522,38,2,1
298,20155,30864,-2299,12876,-1244,728,-930,20155,-3905,15747,-1403,139,485,-39,20176,-13186,29575,5108,-81,658,234,20176,-5560,21592,6475,31,-746,-331,20155,2751,31855,4273,-17,585,47,2,1
299,20177,30842,-2299,12876,-1295,728,-951,20177,-3926,15744,-1403,139,418,-39,20198,-13186,29575,5108,-81,658,178,20198,-5560,20592,6475,31,-922,-331,20177,2751,31819,4273,-17,585,47,2,1
300,20199,30791,-2244,12891,-1355,769,-984,20199,-3926,15744,-1394,292,312,9,20220,-13073,29581,5117,238,438,17,20220,-5443,19592,6518,-25,-987,-242,20199,2953,31814,4286,-12,568,136,2,1
301,20221,30791,-2244,12953,-1355,783,-984,20221,-3917,15758,-1394,292,312,19,20242,-13073,29581,5117,256,438,17,20242,-5443,19592,6518,-25,-987,-171,20221,2953,31814,4308,-12,568,138,2,1
302,20243,30765,-2244,12953,-1401,783,-1015,20243,-3917,15758,-1394,292,233,19,20264,-13128,29581,5117,256,273,-142,20264,-5454,18592,6518,-81,-987,-171,20243,2953,31814,4308,-66,400,138,2,1
303,20265,30716,-2203,13030,-1449,841,-1055,20265,-3891,15771,-1366,396,167,75,20286,-13170,29575,5123,508,167,-262,20286,-5542,17592,6656,-140,-956,-98,20265,3132,31852,4335,-115,274,227,2,1
304,20287,30716,-2177,13062,-1449,932,-1055,20287,-3891,15771,-1366,396,167,85,20308,-13170,29575,5203,508,167,-262,20308,-5542,17592,6676,-140,-797,-98,20287,3132,31852,4335,-115,274,227,2,1
305,20309,30679,-2177,13062,-1469,932,-1092,20309,-3897,15771,-1366,396,117,85,20330,-13170,29575,5203,508,167,-262,20330,-5608,16592,6676,-140,-797,-98,20309,3132,31852,4335,-162,269,227,2,1
306,20331,30601,-2164,13158,-1484,1056,-1141,20331,-3902,15746,-1376,405,6,137,20352,-13099,29623,5230,646,394,-210,20352,-5631,15592,6739,-135,-290,-43,20331,3307,31829,4337,-187,269,247,2,1
307,20353,30601,-2164,13198,-1484,1056,-1141,20353,-3902,15746,-1376,405,6,138,20374,-13007,29635,5230,646,546,-178,20374,-5631,15592,6739,-135,139,24,20353,3329,31829,4337,-187,270,247,2,1
