Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
315,28209,30986,-4140,12403,-1010,259,-648,28209,-3335,15907,-1164,348,329,-52,37390,-9725,29674,11339,320,938,-150,37390,-500,32399,2819,-66,229,-106,28209,-1093,31154,9451,-168,329,192,2,4
316,37391,30977,-4140,12403,-1000,259,-648,37391,-3334,15909,-1164,348,332,-52,37412,-9725,29674,11339,320,938,-150,37412,-500,32399,2829,-66,229,-106,37391,-1093,31154,9451,-168,329,192,2,4
317,37413,30977,-4140,12403,-1000,251,-650,37413,-3334,15909,-1164,348,332,-59,37434,-9743,29674,11304,320,931,-150,37434,-512,32399,2829,-66,229,-106,37413,-1093,31154,9451,-168,329,192,2,4
318,37435,30925,-4113,12450,-1034,251,-676,37435,-3325,15920,-1269,362,325,-59,37456,-9777,29879,10314,322,931,-143,37456,-1512,31399,3829,-72,243,-111,37435,-1071,31187,8774,-163,330,200,2,4
319,37457,30925,-3875,12662,-1034,275,-676,37457,-3039,15954,-1269,375,325,-46,37478,-9777,29897,10314,324,936,-137,37478,-1512,31399,3829,-72,243,-111,37457,-723,31297,8774,-161,330,218,2,4
320,37479,30872,-3875,12662,-1060,275,-695,37479,-3039,15954,-1350,375,319,-46,37500,-9804,29897,9571,324,936,-137,37500,-2512,30399,3829,-79,243,-121,37479,-723,31297,8248,-161,308,218,2,4
321,37501,30844,-3632,12872,-1068,293,-698,37501,-2807,15991,-1413,397,314,-28,37522,-9821,30064,8992,331,956,-122,37522,-3512,29399,4829,-86,254,-132,37501,-438,31422,7844,-155,286,238,2,4
322,37523,30844,-3632,12872,-1068,293,-698,37523,-2804,15992,-1413,399,314,-27,37544,-9821,30064,8992,331,966,-104,37544,-3512,29399,4829,-86,254,-132,37523,-438,31422,7844,-155,286,252,2,4
323,37545,30823,-3632,12872,-1068,293,-698,37545,-2804,15992,-1460,399,314,-27,37566,-9833,30064,8576,331,966,-104,37566,-4512,28399,4829,-95,254,-147,37545,-438,31422,7541,-155,275,252,2,4
324,37567,30807,-3462,13030,-1044,296,-696,37567,-2628,16022,-1505,417,321,-17,37588,-9836,30198,8264,336,992,-68,37588,-5512,27399,5829,-116,234,-164,37567,-224,31524,7313,-165,257,305,2,4
325,37589,30807,-3462,13030,-1040,296,-696,37589,-2628,16022,-1505,417,334,-17,37610,-9836,30198,8264,336,993,-63,37610,-5512,27399,5829,-116,234,-164,37589,-222,31524,7313,-165,257,305,2,4
326,37611,30801,-3462,13030,-1040,296,-696,37611,-2628,16022,-1539,417,334,-17,37632,-9836,30198,8030,317,993,-63,37632,-6499,26399,5829,-138,193,-177,37611,-222,31524,7118,-172,239,305,2,4
327,37633,30801,-3348,13112,-1009,271,-698,37633,-2507,16037,-1568,417,369,-14,37654,-9835,30298,7854,317,1001,-20,37654,-7248,25399,6667,-155,135,-189,37633,-46,31603,7002,-181,221,331,2,4
328,37655,30801,-3348,13112,-1009,271,-698,37655,-2507,16037,-1568,417,369,-14,37676,-9835,30298,7854,317,1001,-16,37676,-7248,25399,6667,-155,135,-189,37655,-34,31603,7002,-181,221,331,2,4
329,37677,30797,-3348,13112,-1009,251,-711,37677,-2507,16037,-1589,415,369,-14,37698,-9835,30298,7718,302,1001,-16,37698,-7797,24399,6667,-155,86,-195,37677,-34,31603,6915,-186,188,331,2,4
330,37699,30797,-3263,13174,-1007,217,-721,37699,-2416,16048,-1605,405,370,-5,37720,-9820,30379,7616,285,1010,30,37720,-8221,23399,7300,-148,44,-200,37699,100,31656,6866,-193,131,339,2,4
