0_x,0_y,0_z,0_vis,1_x,1_y,1_z,1_vis,2_x,2_y,2_z,2_vis,3_x,3_y,3_z,3_vis,4_x,4_y,4_z,4_vis,5_x,5_y,5_z,5_vis,6_x,6_y,6_z,6_vis,7_x,7_y,7_z,7_vis,8_x,8_y,8_z,8_vis,9_x,9_y,9_z,9_vis,10_x,10_y,10_z,10_vis,11_x,11_y,11_z,11_vis,12_x,12_y,12_z,12_vis,13_x,13_y,13_z,13_vis,14_x,14_y,14_z,14_vis,15_x,15_y,15_z,15_vis,16_x,16_y,16_z,16_vis,17_x,17_y,17_z,17_vis,18_x,18_y,18_z,18_vis,19_x,19_y,19_z,19_vis,20_x,20_y,20_z,20_vis,21_x,21_y,21_z,21_vis,22_x,22_y,22_z,22_vis,23_x,23_y,23_z,23_vis,24_x,24_y,24_z,24_vis,25_x,25_y,25_z,25_vis,26_x,26_y,26_z,26_vis,27_x,27_y,27_z,27_vis,28_x,28_y,28_z,28_vis,29_x,29_y,29_z,29_vis,30_x,30_y,30_z,30_vis,31_x,31_y,31_z,31_vis,32_x,32_y,32_z,32_vis
0.5674228698316248,0.6943719603798613,-1.4825772805647421,0.9988589479465683,0.5961661663922401,0.6145314947523253,-1.3830496867497775,0.9984436053218269,0.6157144663309814,0.6148673837835141,-1.3836658807716,0.9988487043766066,0.6338086381103057,0.61604074877922,-1.3838225579020962,0.9981537298722704,0.5264309313562187,0.6197429148837778,-1.3872460090752803,0.9986019688423244,0.5015966630343239,0.6232626775298457,-1.3872693199099926,0.9991009283547457,0.4809461801943155,0.6273476951050038,-1.3879004319508879,0.9987956881523133,0.6665883666337139,0.653234619082827,-0.7907761636406487,0.9989604203387955,0.4535381836120531,0.6703246585046405,-0.7995285843357904,0.9992301494184174,0.6131648210564048,0.7750016161889745,-1.2555658263389513,0.9987089278722053,0.525243608036427,0.7830497363601073,-1.2586812395038038,0.9989371034834122,0.8605793389407075,1.0402647533802076,-0.5056153210726658,0.9730033802263675,0.307476575326438,1.0612599175385757,-0.4959581407031632,0.9775960716334268,1.068315372322545,1.3369973018915973,-1.0825536684556456,0.09721470774725233,0.24251787093552687,1.525266705137312,-0.9437525735961069,0.12807020469747402,0.8800293761070334,1.3936444918314626,-1.8985482478382627,0.04046870166003099,0.33511843404384606,1.5410651703073535,-1.9590626473378656,0.058241856293846865,0.8515084169127723,1.4496224528611321,-2.0925004939840313,0.049633041814421186,0.3499269497514977,1.5873634887464123,-2.1941898591590667,0.08018864570844052,0.8048565965710268,1.3947393797864829,-2.079961523865209,0.07519264481585436,0.3705834321903463,1.539589208785934,-2.18270971317484,0.12531772594560284,0.8211391802990078,1.4046742061171875,-1.924359349289327,0.07120332031538988,0.3735363944010303,1.5092899401982625,-1.9918992748164175,0.11271625840001642,0.8084948628839826,2.0129092510300453,-0.07527047952618267,0.0007768838420613784,0.43786312022594504,2.029122111773251,0.0813544339152298,0.0006818914506114045,0.8263210503741957,2.7346652348836282,-0.2072995116915368,0.004508449253861363,0.5000251007802562,2.7071215937836013,-0.2951298890390785,0.0013819176461453548,0.8635263286455714,3.39785323480163,0.42722173471643504,0.00017449676222050338,0.5314298476835698,3.3793095723547135,0.1524734229150446,5.469219045474847e-05,0.8748194376627607,3.516619321071742,0.44079807385651787,9.33904759791643e-05,0.5325398270529932,3.495590137712885,0.1625367901240938,7.466828023410424e-05,0.8163251726314277,3.6060581424019564,-0.38940965737959377,0.00025986210940490405,0.5885889801112092,3.574959824783633,-0.6790620967595266,0.0003330501777148157
0.5656289072951887,0.6926466163360717,-1.5637655492984894,0.9965431151366,0.5955891311168675,0.6120674206752973,-1.4731209296168717,0.9960163542718604,0.615588937142883,0.6120840455546526,-1.4736733376377775,0.9968964770586809,0.6336044307911038,0.6129321471007185,-1.4740138824539968,0.9955652798667104,0.5254011075906083,0.6189357939392635,-1.4805903452815432,0.9962546440085989,0.5007021147193335,0.6228046907921033,-1.4804181962302247,0.9972214403778622,0.48027617070410006,0.6272162542198647,-1.4810326243891874,0.9964728310252683,0.666434523433146,0.6517767581072724,-0.8717441923088504,0.997600228798511,0.4536913490355619,0.6707206437684073,-0.8709070899269806,0.9974848874891655,0.613927743350617,0.7749480767683554,-1.334132130097862,0.9961990539473722,0.524929310938325,0.782710850539834,-1.3391868291479179,0.9961831982087611,0.869717728007924,1.0436136475717186,-0.5709424000797857,0.941328303380447,0.30641293811677695,1.071088730686843,-0.5368436916609007,0.9375910352576869,1.060476438565688,1.3356402251455526,-1.1905396111083766,0.09849399140085838,0.24399674119371376,1.5138217012087516,-1.0314409455867732,0.10455152305840242,0.8668644702193719,1.3746044130036335,-2.0046168445336705,0.03600378014674087,0.3318648332297203,1.4189058445920861,-2.045109451419176,0.05245817264523171,0.8356345205596001,1.4178143510914822,-2.187412842355595,0.04563862452227061,0.3495307518075213,1.42382741877527,-2.2727419174078753,0.07317497077012303,0.7950262815663314,1.3625755448534045,-2.161760593905594,0.06828637936651104,0.35663723855307633,1.3561640532329837,-2.2358103713603943,0.11124968077197223,0.7832148066072759,1.316601440159962,-2.0233644524005947,0.06199845332990992,0.36381965333765226,1.3664789470759304,-2.0682989407067356,0.09712155957264132,0.8180754470704787,2.0357158882449378,-0.08550677158766326,0.000925178727196211,0.4457905876516093,2.048534195832533,0.09167627715552701,0.0008534035063936674,0.8305817728090773,2.7433384331789896,-0.23374703089998253,0.0072219244961749226,0.4900982867587699,2.7028783318972356,-0.3495988273861437,0.002517020267509678,0.8699492782053324,3.4173109218327693,0.4516469213848165,0.0002466736245557028,0.5303066956876509,3.394260675016078,0.13327002634454266,0.00010664892636328911,0.8824792188225375,3.535429705273023,0.4716853698847272,0.00011763573161031201,0.533473246627384,3.5076374610265115,0.14896598710405706,0.0001135218411982719,0.8207963012685683,3.6271458286227616,-0.3448787400818838,0.0003357377435983809,0.5796846882863482,3.603581350259107,-0.680862268113127,0.0004984873574523427
0.5649202134874134,0.69147877259688,-1.5987185459116329,0.995110809329957,0.5956964372814479,0.6105068517367738,-1.511585066844892,0.9946265872164728,0.6159841359349731,0.6103288838357638,-1.5121267380308465,0.9957488039441272,0.6340376128365988,0.6110358054589745,-1.5125414692134238,0.9941196774507505,0.5248505046529347,0.6184504436380082,-1.5198164076516125,0.9948814783949537,0.5001060803989315,0.622617944021418,-1.5195777400747532,0.9960675870873373,0.4797331826468396,0.6272725139087417,-1.5201737351747833,0.9950729186658738,0.667100181139221,0.6510560285477415,-0.9044303644185121,0.9968260413554506,0.45365597361438054,0.6715072079482365,-0.8916263625477308,0.9964075185691821,0.6148675032078277,0.7751108975637532,-1.367821299754525,0.9945089830808659,0.524942654766906,0.7827257120936124,-1.3725818671705412,0.9942040546201872,0.874514432180496,1.046059022820186,-0.6032343469398885,0.9176565229376684,0.30515019868703475,1.0761110490190693,-0.5437443557411737,0.9045250911217236,1.0568087085500943,1.3315484651067393,-1.2648049541366062,0.11389714349356905,0.2459993682382429,1.5110405962188536,-1.0925428128517727,0.09167375379009511,0.861798364534695,1.3560174866156154,-2.0887689673883405,0.04128523410699752,0.3324082603229248,1.3453426024786508,-2.143465992004153,0.051303306285394076,0.8289099792381388,1.3916795863561653,-2.267936528331103,0.05322586008835409,0.3525744786682241,1.3238797995435216,-2.3704965749344282,0.07305652489092787,0.7906956390126963,1.334174720669895,-2.234551816275627,0.07652384503428722,0.3508690345984003,1.2471437883411487,-2.319683018872921,0.10727166537663123,0.764586937117887,1.2599582743507103,-2.103559660017063,0.0655307232591755,0.36022593506744954,1.2785692447191706,-2.1625602711502787,0.09084272473878503,0.8220390767332112,2.049957739498365,-0.09309331510447152,0.0010820890544654353,0.45008955923853855,2.0614897035073074,0.09933267955763692,0.0010175028241180364,0.8307349602295382,2.7368515167401473,-0.2918394740031226,0.009272844479573852,0.47868123211901964,2.6949621998042432,-0.4228823644473272,0.0035217139096514038,0.8726123496137488,3.420625241459879,0.39568180767725236,0.00028948681453806697,0.5293109701653411,3.396201972493537,0.0621365824604105,0.0001432066061802769,0.8855656909220152,3.540035629169251,0.416758425141353,0.00013278724447345975,0.5347499736029695,3.509026983599644,0.07814055818843979,0.00014023151477828396,0.8251033886342513,3.627520461103103,-0.38661375082760524,0.0004078639004464178,0.5755139328700644,3.607929394530701,-0.7367857498954045,0.0006382427473393277
0.5649750711339895,0.6907522380352025,-1.5993442199963002,0.9943740118891653,0.5962525887406753,0.6096275255277565,-1.5119776395492235,0.9940319372203965,0.6167084172174532,0.6093469803983516,-1.5125442732980254,0.9952217959738402,0.6348750777058791,0.6100529829661053,-1.5129534852453137,0.9935436091381756,0.5246337952809936,0.6182251457786153,-1.5191594073266699,0.9942600181350467,0.4997222733187988,0.6226583240610185,-1.5189476309916685,0.9954831173151608,0.47928256164123495,0.6274948006584535,-1.5195259761500683,0.9943935788555064,0.6682865798989418,0.6508724197938849,-0.9021394225684087,0.9965030554827167,0.4534811628458306,0.6725780708449232,-0.8772700519272782,0.9958546760278355,0.615882403664775,0.7754205931058699,-1.368249779655821,0.9935000878133821,0.5251789993537972,0.7830159162288108,-1.3711963654596577,0.9928949223710348,0.8761743882517798,1.0477589554600912,-0.6104291854224687,0.9013677017513302,0.3039669349983143,1.0776388400044794,-0.5273794942733018,0.8788001506359552,1.0568947113437575,1.3256874899843563,-1.3080291665477684,0.13746943589283783,0.248365276497164,1.5142138876440216,-1.1277981062472129,0.08675548482637906,0.8633384265940948,1.3405169356953024,-2.1480302790026644,0.05239966694765529,0.33529228320369503,1.310956335687019,-2.235665219686765,0.053406317327252234,0.8297133840523759,1.3731816036876672,-2.3286201303655467,0.06771843822358492,0.35733441698860835,1.275586278407605,-2.4663343021879993,0.07773218661933749,0.7912300627727017,1.3124968040557148,-2.2919313763127196,0.0939532503066382,0.35078474569630336,1.1978773949466235,-2.4106426976975945,0.11055025398666726,0.7615996595326964,1.231642972081255,-2.161332332210626,0.07704976713889605,0.36081586881375444,1.2354317064925184,-2.2546584920965755,0.09140699071350036,0.8222633689254913,2.0576070670957693,-0.09824899556639394,0.0012330669802371672,0.45190095308023104,2.0693293371241857,0.10453950186376967,0.0011628895543930955,0.8284976243714752,2.7223208105409302,-0.36235091902992966,0.01081696159944133,0.4679732362687332,2.686509448212463,-0.4978251155965776,0.00439713476024149,0.8729367039420393,3.4144838914210673,0.2961446615782654,0.00031242272643991324,0.5288652882173468,3.3909849165838035,-0.032316746375648214,0.0001681114783061033,0.8857584514401181,3.536216796218576,0.31466488478890764,0.00014173968797660482,0.5365438542582774,3.5047481488355845,-0.019442696511358354,0.00015818687579549208,0.8292142406944591,3.616038014878445,-0.4773206516003714,0.00047499753859345673,0.5751404260402122,3.5981565925466055,-0.8190818528334302,0.0007544255196076552
0.5654717629606067,0.6903508215239544,-1.5775505211446172,0.9941447041767488,0.5970220893492424,0.6092071796392458,-1.4878341888452487,0.9939900373483621,0.6175701355005232,0.608883417013919,-1.4884441347865298,0.9951315640887128,0.6358837188580327,0.6096849387342271,-1.4887980976146005,0.9935637614427695,0.5246056522125799,0.6181981821596874,-1.4928545554478945,0.9941678093625341,0.49946440672461545,0.622881717754132,-1.4927275485290574,0.9953117798933206,0.47888965330598615,0.6278614409558178,-1.4932915591574316,0.9942324393755417,0.6696949598593105,0.6510259212353521,-0.8781761093573126,0.9964964686534092,0.45321602222723306,0.673826952259261,-0.8434218077948588,0.9956829932344927,0.6168707477581958,0.7758076779254062,-1.347034014148628,0.9930337406856145,0.5255337045306245,0.7835030581527964,-1.3473603359032484,0.9921510511146467,0.8759025330151304,1.0488715218259128,-0.6004649392970189,0.8918415026747292,0.3031417250117179,1.0769840711122969,-0.4984684685866032,0.860818125210798,1.0603169760146685,1.3190227679876005,-1.3228917173492944,0.16325614046611808,0.2509339903985264,1.5206320729606577,-1.1379467566291994,0.08711530410108101,0.8699920239386609,1.3307359832705856,-2.179426441977032,0.06543368207556853,0.3390604697522659,1.3063279359371616,-2.3032400850609753,0.057396265883724346,0.8364233261062974,1.3642838481184707,-2.3640122269139114,0.08444004863887627,0.3620868534236755,1.2670125027239565,-2.5391355696178586,0.08510083450383428,0.795994946708926,1.300501691830621,-2.327495459354282,0.11462280367101929,0.35389029721677,1.1937138538855996,-2.485004449819587,0.11825202082916758,0.7705970615535578,1.2285537967434164,-2.193069829053174,0.09180522200478092,0.36365008379989844,1.2269372057605086,-2.3245688294951505,0.09634159431183997,0.8206259407006291,2.0606361333425918,-0.10119269846321688,0.0013635646608795198,0.45236568727018456,2.0733937990097746,0.10751260481613525,0.001278263847827426,0.8255867769707839,2.706862639555164,-0.4260554440093758,0.012010028251160518,0.46017359861563756,2.6806563278297295,-0.5572716962078427,0.0051444190069508886,0.8723435022614208,3.4055745694544366,0.18985375107237762,0.0003249677545335583,0.5293922669443727,3.3844609590835857,-0.12147979780193,0.00018510979114115937,0.8847370978557692,3.5297529098791434,0.20405239398990332,0.00014738773552774436,0.5390287348718348,3.4997904001376288,-0.11328697688393766,0.0001707774990712476,0.8330966634151729,3.6015544649842455,-0.5797054043837949,0.0005358956166839389,0.5776278799746453,3.5844155792550048,-0.8999998876542745,0.0008491448464892084
0.5658062337796919,0.6900704255351764,-1.5462278189597174,0.9941929000796681,0.5975458671004218,0.6089071298574464,-1.455551918966944,0.994171750235866,0.618176953359083,0.6085347391310185,-1.4561770039719402,0.99522919752897,0.6366041635538069,0.6094864805539442,-1.4564822220699076,0.9937957646526803,0.524455801233068,0.6182921268207162,-1.4591423226641353,0.9943038090998979,0.4991276061638087,0.6232587966051961,-1.4590751908042197,0.9953523438214211,0.4784421813694424,0.6283828487127883,-1.4596311086184,0.9943289449720658,0.6707861856980749,0.6511703081977307,-0.8502717229711019,0.9966255483173175,0.4529263370738911,0.6750949275442009,-0.8150322527596434,0.9957113134396529,0.6175352969726952,0.7760978738466889,-1.3172922020866742,0.993012624127523,0.5257285196027708,0.7840597446346687,-1.316039955977236,0.9919366008275503,0.8757806154556593,1.0493870266588208,-0.581788660643936,0.8898855974147835,0.3036979440744817,1.0753190414214018,-0.4763859193046366,0.8536733884315976,1.0694256370717816,1.3127943101899433,-1.3056546284522828,0.17989239709459837,0.25382459602314644,1.526351396139564,-1.1072748636270484,0.08895822449938032,0.8783136657822173,1.3279520293850904,-2.1647387263062687,0.07313968625032533,0.34275010047536864,1.3317665145510702,-2.2675984648915053,0.06128593342322284,0.8441954495070806,1.364146185127686,-2.3512210990443343,0.09478113040715057,0.36518899857739817,1.3001995613048587,-2.5018625785778066,0.09217362067142079,0.801967871911597,1.2994543437833894,-2.31408687174578,0.12767911292773804,0.3582635741213179,1.2303342148339063,-2.4520889164565416,0.12657375843364937,0.7825882037480663,1.2399841046436508,-2.1783989662731855,0.1012806032836694,0.36767208408483654,1.2554510769905967,-2.2901836814302357,0.10235932746748891,0.8204320367280529,2.0610090045185805,-0.10111862546824776,0.0014354159886186756,0.45344666046497567,2.0747814467458987,0.1074319066423357,0.001328720774922873,0.8253495540969806,2.7048313978946537,-0.4277246692479942,0.013212819630078535,0.4611525219498253,2.6881123239343783,-0.5400184808355383,0.0057776979608178975,0.8734634626995423,3.407269338508701,0.17294496942908194,0.00034872871784299764,0.5313550383497619,3.3902978742277425,-0.11810830638651194,0.0002016976946416546,0.8853707788310514,3.5320286234735887,0.18534960459063038,0.00015634583003513568,0.5423464246126474,3.5058009345810093,-0.11199101889546287,0.0001848212487262861,0.8366292748616361,3.603513703201752,-0.5981336717223701,0.0005916896401158651,0.5817848583320511,3.5895723398629675,-0.8961751724218383,0.0009272356678376938
0.5661696869057486,0.6900326707662434,-1.5275226919165918,0.9943111118300123,0.5979942679405206,0.6086758671900919,-1.435109302079005,0.9943775175969827,0.6187290513154224,0.6082892626911007,-1.4357677976806424,0.9953697481196668,0.6372149806001994,0.6093573374149596,-1.436014223924445,0.9940404670063023,0.5243987714573412,0.6184916447251383,-1.4365263697388868,0.9944981775242516,0.4989021074720269,0.6237344599905461,-1.436568551765374,0.995478227541043,0.4781039744228506,0.6290038986639535,-1.4371332802297732,0.9945086996792702,0.6716535228155385,0.6514168335245794,-0.8336669887815192,0.9967835287511078,0.45265192593330894,0.676397677107806,-0.8023295954708403,0.9958469047174813,0.6182472798731412,0.7764880409488422,-1.2989473967325105,0.9931019064667924,0.5260888361311571,0.7847280370724655,-1.2958689577135671,0.9919487833976735,0.8754615352783357,1.0502441584805893,-0.568296593505066,0.8919010363615941,0.3040098780161371,1.0760301852123033,-0.46256723509722397,0.8534578384259035,1.0780065374456944,1.3074219201034265,-1.2725524695920722,0.19092732396992745,0.2556055007558877,1.5290222493084975,-1.0618303302046526,0.09081305524745534,0.8917111545414109,1.3391316633719885,-2.1313738544265917,0.07675171983770984,0.34104208628852606,1.3460400651543671,-2.204431150382729,0.06402710223675281,0.8594597949610118,1.3828796488898125,-2.317771308865895,0.09992124641806005,0.3617487075008867,1.3201381236443772,-2.4365390255337642,0.09714499593297113,0.8152634153118371,1.3191811677181344,-2.2866856866068623,0.13441051600815396,0.3568371391141565,1.257578411143578,-2.3932907890963833,0.13263188270263326,0.8063788581720153,1.2803511139634352,-2.1477955801662403,0.10615997548614216,0.36597732909313996,1.272251501743926,-2.2290940831749957,0.10690894413304006,0.8216979947441058,2.0645220217766673,-0.100674849503484,0.0014988045980226538,0.4549834934663973,2.0785879861740812,0.10693840140646141,0.0013686246052182775,0.8272079422876422,2.7147370334311445,-0.4213869316237308,0.014316653824729818,0.4642226310261394,2.6968598530922065,-0.5375107002980775,0.006319182928957973,0.8755817841657818,3.417795896530147,0.16824159687344625,0.000376120233884105,0.5360154695325077,3.4021907719698774,-0.11853307702082691,0.00021773061428563765,0.8875760399934007,3.541762929974176,0.17874166385564946,0.00016734432565145078,0.5476273158928009,3.517006715138749,-0.11269986461767373,0.0002009528288436301,0.8390007021623246,3.6151377112318386,-0.6053762416560922,0.0006410124970225052,0.5864962950929411,3.6058433427439063,-0.8958282364911321,0.0009924019248430398
0.5662872409407703,0.6899019324934319,-1.5242682597337844,0.9944464881698795,0.5981492498220295,0.6082991121651282,-1.4306908974915855,0.9945248272511855,0.6189903671091246,0.6078592347892324,-1.431367078384794,0.9954742982790055,0.6374945627662518,0.6090404122938834,-1.4315561386413886,0.9942184666018452,0.5241510625525464,0.618669247730469,-1.4296379713785063,0.9946309632553154,0.4985621221911849,0.6242090786174255,-1.4297773657423059,0.9955677307529354,0.4777178490832764,0.6296384259735859,-1.4303525041192107,0.9946398884703058,0.6720834862102154,0.6513619283577057,-0.8340937203659113,0.9969004294572958,0.4524016384180485,0.6775616028092115,-0.8084138732451888,0.995873125858636,0.6187306343218973,0.7767578786585745,-1.2951904122447537,0.9933365232500667,0.5263245010272759,0.785394672449532,-1.2904702724316404,0.9921386641857417,0.8760442914384774,1.0505277068067926,-0.5610308479437057,0.897297243019202,0.30511383950968285,1.0767809395150176,-0.4599678682816487,0.8580473795597676,1.083202364640833,1.3072830954671408,-1.212847050134236,0.18800502260784027,0.2576968770522573,1.5295563384051944,-1.0345294996773513,0.09046057598802423,0.9105361336237413,1.3838845749438051,-2.0607928945904663,0.07252271763690096,0.33642439382932876,1.3671637020069785,-2.18648011447031,0.06533238635241204,0.8836781552859704,1.4410897720427722,-2.246376247117011,0.0958756390652614,0.35331428631559547,1.3478115198416094,-2.4233229480264473,0.09978742742693257,0.8366022535732804,1.379575416639252,-2.226737403250357,0.12981268515189473,0.3516053487728164,1.2968819156869649,-2.3883784023714245,0.136179605442466,0.8425406439479801,1.3693879858239888,-2.0819505344737634,0.10271423181027033,0.36053352993288035,1.2972651074975068,-2.2147839451249,0.10979443504696787,0.8246382805176102,2.062413206348169,-0.09870132884550908,0.0014663712772665712,0.4575660253241975,2.0760790548283277,0.10496721500571143,0.0013149328916877878,0.8304708744540349,2.7329002623950216,-0.3689453412186011,0.014868371781300398,0.47811772748505343,2.7076422734694017,-0.4638484995086466,0.006499296667062351,0.8794738652902238,3.4331181936965836,0.22770971279123617,0.00039331153454964535,0.5404996224296035,3.4169831781676283,-0.05526515839065043,0.00022487030178106873,0.8913994341185588,3.5555541494707996,0.23790593200173699,0.0001728406884164237,0.5508082070391924,3.5324869269416403,-0.05034139091189284,0.00020923105969841596,0.8414325278042705,3.633447595488969,-0.5561804919789872,0.0006585727683651491,0.5910715207909085,3.624148287298355,-0.8442032324287272,0.0010118400189195026
0.566071133076886,0.689826950366362,-1.5022885608466654,0.994438742404375,0.5979915400604141,0.6079667873712837,-1.41105185339461,0.9944688651984892,0.6189139186045817,0.60745874627844,-1.4117250457986592,0.9954172795985157,0.637388652021234,0.6087284482918769,-1.4119563825202692,0.9941342834270349,0.5237836200437498,0.6188655529187348,-1.4103936235626005,0.9945933725926772,0.4981953202387981,0.6246553091775795,-1.4104524788918416,0.9955495108257628,0.47736209592261813,0.6302354067434988,-1.4110267022987446,0.9946310525332682,0.6720355635597584,0.6511652792170959,-0.8191362640042316,0.9969006841316871,0.4522014547994121,0.6785241595078332,-0.7999022182448077,0.9958253528648628,0.618847085800005,0.7769187242437741,-1.2753060256247897,0.9935932652258759,0.5263566785044478,0.7859551478257933,-1.2717010009856435,0.9924546949791173,0.8778180343248101,1.0502551133498472,-0.5406513544388141,0.9046345187988105,0.30642552525450106,1.077585620281499,-0.45981617110632145,0.8677357463609594,1.088524754429275,1.3067980715722731,-1.1795441995967506,0.17533745097391512,0.25924230499184975,1.531259356639084,-1.0378765959244256,0.08920719300384636,0.9182288564128782,1.401092169088717,-2.0196137319911585,0.06392270505621828,0.33570932284062,1.3735890486539684,-2.1991777951583176,0.06629827958874364,0.8938017448821614,1.4632391712882284,-2.2029032665929726,0.08595757760526804,0.3501883672945423,1.354243096335108,-2.441243006553482,0.10066334806479404,0.84584721264901,1.404330522467046,-2.187621120766641,0.11765418730643906,0.35078651074207146,1.2980494664344937,-2.4028050496980713,0.13746222153757542,0.8522088925043731,1.400300627146963,-2.042542054023575,0.09364607494759858,0.3608952736183674,1.3050505965303016,-2.2262649174892513,0.11106861892329653,0.8284749164209726,2.0603244046628193,-0.09232528346441513,0.001421833583214258,0.46045915995325304,2.0732866551452878,0.09857795058519797,0.0012556900329750774,0.8364989259542315,2.7629963722063833,-0.299204448020303,0.01568695939512865,0.4958307588255245,2.7287374998067846,-0.38080852101375484,0.006702638850083719,0.8834421830775923,3.4599340529668856,0.3106716262313707,0.00042458249329593286,0.5437078073427268,3.443657197993551,0.02602127343980649,0.0002378239625212189,0.8955283874557121,3.5787934596404325,0.3213552870017622,0.00018232089820876293,0.5517936508892928,3.5588508343799763,0.03148457749839466,0.00022169142197746983,0.8428231090694268,3.667402841312024,-0.48305961154239974,0.0006668459504612943,0.5938951819490037,3.658725112031544,-0.7754626111550755,0.0010246921915790755
0.5659446835001819,0.6898478623076426,-1.509525059105512,0.9944633738303068,0.5979225454908421,0.6077793975929153,-1.4188319227912192,0.9945247888048994,0.6189073499663045,0.6072193030671116,-1.4194985292690638,0.9954453590628376,0.6373715269101123,0.6085474909125976,-1.4197354837929514,0.9942050772311872,0.5235629440386051,0.6190130757046977,-1.4177523779146584,0.9946238674642707,0.4979659656941626,0.6249467694398121,-1.4177776219008789,0.995544543255974,0.47712873161097047,0.6306078077910775,-1.4183369833669603,0.9946399560738424,0.6721240854882566,0.6510386952074052,-0.8250468079145843,0.9969738221271718,0.4520873164201706,0.67915706846105,-0.8011648799433843,0.9957844039578445,0.6189744284142655,0.7770173325167065,-1.2817214201023037,0.9938170553801884,0.5263584836736895,0.7864036160113999,-1.2769304168172715,0.9925758198742214,0.8797154222731971,1.050117704775425,-0.5555194180249129,0.9106093415450213,0.3085044231507682,1.078508615493773,-0.44869982706003836,0.8723048358768601,1.084149867425232,1.3105589043010348,-1.2265560817924914,0.16819420947140923,0.26088464234298414,1.5269798066192872,-1.0479961014413202,0.08614692591872555,0.9030115834046224,1.3810075062177898,-2.063776884244115,0.059407276202202805,0.33624581212089133,1.348462154854942,-2.2249435511502327,0.06670410037685774,0.8748775413542073,1.4348051382865723,-2.2449823060593017,0.08124595277366173,0.35075818898873884,1.3205580437854239,-2.463409642636515,0.10088166291321499,0.8303894560574443,1.376915650966362,-2.218172272046404,0.11227810228025745,0.35064443610447266,1.2670785173193186,-2.418943908823514,0.13750722978538232,0.8335551299574044,1.363642298297963,-2.081294508723467,0.08937903509769593,0.36095329861104186,1.2773054027970203,-2.250650086960232,0.11142372210949517,0.8324927470900786,2.0608122875164057,-0.09887188192440821,0.0013861637209739632,0.46367054506813754,2.0734519070877115,0.10517710476339624,0.0012152266030469934,0.8392363724770474,2.7576698627306753,-0.30562833944956425,0.01576134415738508,0.4918047152298348,2.7223663670676057,-0.3746603280628394,0.006741911313976294,0.8858713832768517,3.455238849053647,0.30592026887259927,0.0004283597044499578,0.5445886868419063,3.4335030931414936,0.02919508948180322,0.00024217754473669818,0.8986934596325917,3.574422680454332,0.3160951480720978,0.00018112043443426176,0.5537465067652906,3.5463814074858915,0.036565766802855865,0.00022360436201047173,0.844520949440084,3.6590629387727502,-0.4893907580798832,0.0006499146365810549,0.5927573824341672,3.647652176035426,-0.7669649262190887,0.0010120679903573857
