Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,0.8791205,-0.19192828,0.45061007,0.17031154,0.06608514,-0.26923302,-0.10486412,0.5753709,-0.0034943991,0.17719744,0.40795234,0.072258644,-0.34820834,0.7868313,-0.15189292,0.09615085,0.27844745,0.33945197,-0.99391776,-0.5706972,0.1575687,0.107606724,0.16549039,0.15615326,-0.3865627,0.480686,0.39259583,0.13835143,0.24232219,0.14398839,0.8499665,-0.60154355,-0.7052002,0.40362328,1.3567397e-05,0.77595586,0.42493045,0.7345539,-0.65774393,0.07333946,0.4186099,-0.42875278,-0.11813242,0.07993024,-0.0014001053,0.6306257,0.53960055,0.196873,-0.2800567,0.11842318,0.6607562,-0.60964084,0.079935856,0.5820045,-0.00082696596,0.8449915,0.5135802,0.8245351,-0.32665437,0.42759496,0.52237046,-0.6487275,0.8864466,-0.50567263,-0.0026284144,0.8074821,0.42677763,-0.5556949,0.6494603,0.6255008,0.56662357,-0.6331635,0.411358,0.1642312,-0.0033960624,-0.26689407,0.41054383,0.37408876,0.107132286,0.009258826,0.67836726,-0.3182495,0.72619265,0.19843568,0.47033972,-0.45216906,0.106861845,-0.49943224,-0.77920777,0.68144757,4,4
1,0.8791205,-0.19192828,0.45061007,0.15715484,0.06608514,-0.2764183,-0.10486412,0.5753709,-0.0034943991,0.17719744,0.3955952,0.072258644,-0.3500915,0.7868313,-0.15189292,0.09615085,0.27844745,0.3392322,-0.9944866,-0.5706972,0.1575687,0.107606724,0.16549039,0.15615326,-0.3865627,0.480686,0.39259583,0.13791668,0.24232219,0.14398839,0.8499665,-0.5982621,-0.7052002,0.40362328,1.3567397e-05,0.76621795,0.42540827,0.73114574,-0.6563649,0.06437007,0.4186099,-0.43160447,-0.11813242,0.07993024,-0.0014001053,0.6298918,0.5315099,0.19887497,-0.27508792,0.12209319,0.6615946,-0.60962695,0.081230894,0.5820045,0.016730735,0.8448419,0.51204544,0.8255623,-0.32044622,0.43262303,0.52255,-0.6487275,0.8869373,-0.50567263,0.0015746003,0.8072275,0.42558426,-0.55613273,0.65097696,0.6234335,0.56662357,-0.6331095,0.411358,0.1642312,-0.0033960624,-0.26533592,0.41303414,0.37293124,0.10773235,0.013793266,0.67836726,-0.3182495,0.72669506,0.19843568,0.47055203,-0.45216906,0.10589982,-0.49943224,-0.77927417,0.6804744,4,4
2,0.8790931,-0.17854041,0.45334393,0.14880918,0.06608514,-0.27834865,-0.10574133,0.5755401,-0.0027094004,0.1811197,0.3853236,0.073005445,-0.35103565,0.78656274,-0.15010984,0.09739942,0.28051513,0.33917314,-0.9966361,-0.57036346,0.15492006,0.109757036,0.17014742,0.15793677,-0.38602495,0.480686,0.3947097,0.13684604,0.24611336,0.14329414,0.85079664,-0.5964269,-0.7046895,0.4056552,0.01986605,0.75648004,0.42587653,0.72780496,-0.6549916,0.055544075,0.41885084,-0.43310523,-0.1175291,0.07970193,0.01135494,0.6291798,0.52340126,0.20087618,-0.27028176,0.1256459,0.6615145,-0.60877746,0.081947476,0.58164215,0.002222938,0.84469235,0.51050556,0.82657826,-0.3142951,0.43760517,0.52125496,-0.64760536,0.8891023,-0.5059322,-0.03182028,0.80702007,0.42440102,-0.5565511,0.65263826,0.62143564,0.566929,-0.632526,0.41094986,0.16385359,0.0042347373,-0.26380324,0.41553023,0.37176853,0.108412586,0.018278863,0.67808735,-0.3201843,0.7264697,0.19686693,0.47104552,-0.45229474,0.10520255,-0.49926782,-0.77933335,0.67954624,4,4
3,0.8790727,-0.16870432,0.45585865,0.14527453,0.06608514,-0.2755782,-0.10638577,0.57566434,-0.002132634,0.18400136,0.38021618,0.07355412,-0.35155562,0.7863655,-0.14879988,0.09831673,0.2830517,0.33917314,-0.998103,-0.5701183,0.15297407,0.11133685,0.17964563,0.16117191,-0.38562983,0.480686,0.39626282,0.13614526,0.24969818,0.14278409,0.8516122,-0.5959888,-0.70419794,0.40723526,0.026820458,0.74677724,0.42633316,0.7245103,-0.65362656,0.046872266,0.41902772,-0.43364498,-0.11708584,0.07953438,0.012656469,0.6284759,0.5153528,0.20285651,-0.26557946,0.12912332,0.661379,-0.60777783,0.08235446,0.58137596,-0.0060113147,0.8445428,0.5089674,0.8275775,-0.30820516,0.4425398,0.5202686,-0.6447271,0.8905961,-0.50612295,-0.037287805,0.80688107,0.42319486,-0.5569572,0.6545161,0.6194965,0.5671531,-0.6319079,0.41065004,0.16357626,0.005013387,-0.26227993,0.4180007,0.37061307,0.10912899,0.022716735,0.6777619,-0.32168385,0.72614324,0.19565912,0.47136614,-0.45238695,0.10477908,-0.49914706,-0.77938986,0.678669,4,4
4,0.87900704,-0.16870432,0.45674035,0.14428176,0.065903924,-0.27075228,-0.10665176,0.57566434,-0.002132634,0.18400136,0.38021618,0.07355412,-0.3519006,0.7863655,-0.14879988,0.09831673,0.28482398,0.33917314,-0.9985003,-0.5701183,0.15244707,0.11133685,0.19023086,0.16452481,-0.38651443,0.480686,0.39584222,0.13597655,0.25109085,0.14233677,0.85182554,-0.5963242,-0.7039783,0.40738726,0.007976054,0.7371152,0.42677066,0.72124004,-0.65227646,0.038346555,0.41905564,-0.43364498,-0.11689647,0.07953438,8.031468e-05,0.6277719,0.50741035,0.20480351,-0.26094335,0.13254634,0.66153324,-0.6071192,0.08259167,0.58137596,0.0034725151,0.8443932,0.50743645,0.82855636,-0.30218574,0.44742033,0.5202747,-0.6411494,0.8909578,-0.5061865,-0.0024915836,0.80680126,0.42195782,-0.55735695,0.6565783,0.6176062,0.56705236,-0.63183796,0.41133612,0.1636513,-0.005915702,-0.26077303,0.42043328,0.3694714,0.1098745,0.027072914,0.677613,-0.32181957,0.72601867,0.19556291,0.47138354,-0.45243973,0.10488009,-0.499107,-0.7794465,0.67784,4,4
5,0.8786681,-0.16870432,0.45674035,0.13916528,0.06496998,-0.27075228,-0.108022474,0.57566434,-0.002132634,0.18400136,0.38021618,0.07355412,-0.3519006,0.7863655,-0.14879988,0.09831673,0.28482398,0.33917314,-1.000548,-0.5701183,0.1497309,0.11133685,0.19023086,0.16452481,-0.3910735,0.480686,0.3936743,0.13510706,0.25109085,0.1400314,0.8510746,-0.59569436,-0.7038895,0.40738726,-0.020635782,0.7274533,0.4271695,0.7179685,-0.65095776,0.029938249,0.41919982,-0.43364498,-0.11592059,0.07953438,0.0077101584,0.6270679,0.499582,0.20671412,-0.2563691,0.13589898,0.66153324,-0.6071192,0.08259167,0.58137596,-0.00052839203,0.8442436,0.505917,0.82951176,-0.2962659,0.4522236,0.5203045,-0.6411494,0.892822,-0.50651395,-0.0017863801,0.80672145,0.42072386,-0.55775374,0.65861803,0.6157576,0.5665328,-0.6332738,0.41487196,0.1640384,-0.018901512,-0.25933436,0.4228357,0.36834332,0.11070856,0.031233441,0.6779198,-0.32181957,0.7259313,0.19556291,0.47147313,-0.4527121,0.1063089,-0.4989009,-0.77950305,0.6770461,4,4
6,0.87843376,-0.17845759,0.4591027,0.13472518,0.06490029,-0.26299503,-0.11018607,0.57534325,-0.0011393479,0.18841279,0.38109583,0.07379035,-0.35253423,0.78622955,-0.14500012,0.10595249,0.28773093,0.33917314,-1.003543,-0.5692738,0.14768486,0.12766165,0.19501859,0.16890542,-0.39536032,0.480686,0.39351258,0.13463987,0.2598853,0.1381025,0.8516777,-0.5955586,-0.70319617,0.40666318,0.009610502,0.71788967,0.42755613,0.7146403,-0.6496386,0.021697834,0.41904742,-0.43235403,-0.11432569,0.07929682,-0.0074163373,0.6263709,0.49172217,0.20862447,-0.25185964,0.13917343,0.6622468,-0.60553026,0.08296927,0.58067,0.014114954,0.84409404,0.50431454,0.83052427,-0.29041958,0.45695853,0.5173256,-0.6404888,0.8960288,-0.50661016,-0.07219898,0.8067577,0.4197554,-0.55801994,0.6609121,0.6141019,0.5662945,-0.6321493,0.4182061,0.1640673,-0.012842215,-0.25796017,0.42521378,0.36722723,0.1117702,0.035324153,0.6778566,-0.32129845,0.7253944,0.19547044,0.47168884,-0.4526982,0.10737569,-0.4981734,-0.7795573,0.67636365,4,4
7,0.8783561,-0.18207568,0.46093696,0.13321969,0.0654114,-0.26011738,-0.110950716,0.5752242,-0.00077086897,0.19004928,0.3814221,0.07387799,-0.3531066,0.7861792,-0.14308493,0.108785115,0.28880933,0.33917314,-1.0045973,-0.5689606,0.14700106,0.14079757,0.19679467,0.17053048,-0.39682442,0.480686,0.39762542,0.13449064,0.2645662,0.13745075,0.85231316,-0.5953117,-0.7027217,0.40655962,0.019792438,0.708334,0.42794317,0.7113614,-0.6483159,0.013581339,0.41898695,-0.43187514,-0.11376106,0.07920877,-0.007110631,0.6256745,0.483954,0.21050683,-0.24741492,0.14239895,0.66278094,-0.6049408,0.083325155,0.5803169,0.014707003,0.84394443,0.5027176,0.8315205,-0.2846553,0.46162555,0.51622003,-0.6405329,0.8971668,-0.5066368,-0.048794832,0.80680335,0.41895056,-0.5582224,0.6632048,0.61246926,0.5667608,-0.63131297,0.41936415,0.16333278,0.0068062088,-0.25659117,0.4275803,0.3661125,0.112859435,0.039375603,0.67759836,-0.32125247,0.7250648,0.1952606,0.47176635,-0.45268542,0.10757935,-0.4982084,-0.7796114,0.67569005,4,4
8,0.87819546,-0.1850895,0.46182966,0.13123418,0.06588767,-0.26011738,-0.11234707,0.57517934,-0.00077086897,0.19004928,0.3814221,0.07387799,-0.35342094,0.7861364,-0.14261381,0.108785115,0.2877122,0.33917314,-1.0061865,-0.5689606,0.14700106,0.14739476,0.19679467,0.17053048,-0.39808,0.480686,0.40145776,0.13432193,0.26588795,0.1369245,0.8523709,-0.5947117,-0.702447,0.4063647,0.0052262507,0.6987784,0.42832062,0.7080983,-0.64699656,0.0055664224,0.4190876,-0.43187514,-0.11276032,0.07921304,0.0039289054,0.624978,0.47628465,0.21235737,-0.24301854,0.14555793,0.6628864,-0.6053471,0.0835459,0.58022547,0.0036908016,0.8437948,0.50113654,0.83249354,-0.2789937,0.46620777,0.5167281,-0.64080226,0.89853793,-0.5066368,0.009270394,0.80684894,0.418222,-0.55839515,0.6654792,0.6108623,0.5672014,-0.6312549,0.4203586,0.16264851,0.013143026,-0.25524148,0.42992884,0.36500412,0.1139746,0.0433417,0.6777238,-0.32107612,0.7248797,0.19531257,0.47162434,-0.4526871,0.10781723,-0.49848062,-0.7796655,0.67502654,4,4
9,0.8777856,-0.19252448,0.46218887,0.12576862,0.06616645,-0.2598314,-0.11594533,0.5750498,-0.00081359036,0.19054733,0.38074115,0.07403039,-0.353564,0.78603065,-0.14197028,0.10953256,0.2847349,0.33917314,-1.010404,-0.5689438,0.14719556,0.14868204,0.19722237,0.1705476,-0.40121004,0.4807006,0.40200418,0.13393909,0.26691958,0.13560079,0.85173273,-0.593516,-0.7021885,0.40556672,-0.020332748,0.6892264,0.42868662,0.70481116,-0.64567804,-0.002365968,0.41933426,-0.4319222,-0.110179685,0.079237014,0.015354774,0.624286,0.46869528,0.21418093,-0.23866767,0.14863124,0.6627409,-0.60639244,0.08367238,0.58009326,-0.0059930226,0.8436453,0.49956566,0.8334504,-0.27345297,0.47068685,0.51805294,-0.6406585,0.9021804,-0.50661033,0.036635228,0.80689496,0.41752124,-0.55855477,0.6677512,0.6092888,0.5671535,-0.63171685,0.4227971,0.16255319,-0.0056720525,-0.25392705,0.4322543,0.3639055,0.11514452,0.04719774,0.6785107,-0.32035097,0.72467387,0.19571446,0.4713043,-0.45267472,0.10870861,-0.49839815,-0.77971816,0.67438143,4,4
