Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,-1.6526835,-1.3348289,0.12084683,-0.37864777,0.26514056,0.62713844,0.2785916,-0.6092333,0.25478703,-0.06396352,-0.15641789,0.08327017,-0.39837942,0.41212478,0.9848791,-0.14029036,-0.09737001,0.3973051,-1.5068251,-0.5343184,-1.4108063,-0.07206117,-0.14502788,0.0966425,-0.9977866,0.45553607,0.36020395,0.06720253,-0.9732332,-0.13885006,-0.114497095,-0.38441312,1.547629,0.17657751,1.3567397e-05,0.78732705,0.42764226,0.2862625,1.6810151,0.838832,-0.887458,-0.6033294,-0.30423963,0.16717625,-0.0014001053,0.6309487,0.31052005,0.26457462,-0.44403195,0.29664528,-0.08797883,-0.69303346,0.240668,0.26837784,-0.00082696596,0.84610075,0.7711885,0.5268452,-0.19887139,0.4449608,0.34715912,-0.57858104,1.4039251,-0.7013569,-0.0026284144,0.8059056,-0.10787907,-0.7078101,0.8031574,0.8657752,0.501113,-0.2800062,0.8901115,0.16635905,-0.0033960624,-0.27727684,0.40627268,0.37574115,0.28301126,-0.14563583,-1.7183654,-0.069431484,-1.4318999,0.09745707,0.8309769,-0.64946216,0.18092176,-0.18192604,-0.78039634,0.6857264,3,0
1,-1.624581,-1.317028,0.13554317,-0.48883232,0.27524668,0.62445736,0.2794867,-0.6092333,0.25665614,-0.08264092,-0.166349,0.07622127,-0.39837942,0.41212478,0.9848791,-0.14029036,-0.0603298,0.3973051,-1.4974868,-0.5343184,-1.4059414,-0.07206117,-0.14502788,0.0966425,-1.0111762,0.45494068,0.36020395,0.056820575,-0.9732332,-0.13885006,-0.16887869,-0.35428998,1.532518,0.18409936,-1.3008815,0.78678286,0.4229274,0.27394122,1.6843266,0.8418213,-0.8876062,-0.5940328,-0.3055219,0.16617188,-0.009245536,0.63038427,0.3113627,0.264341,-0.44328046,0.29598698,-0.08797883,-0.6865464,0.240668,0.26837784,-0.00082696596,0.84664476,0.77210134,0.52575284,-0.19782272,0.448204,0.34307006,-0.57858104,1.3958647,-0.7007093,-0.0983993,0.8047881,-0.10972425,-0.70872784,0.7993992,0.8656714,0.5004053,-0.27950418,0.90069276,0.1662715,-0.021087598,-0.28222156,0.40994978,0.37385604,0.27890456,-0.16212852,-1.703322,-0.07667893,-1.4170061,0.09269602,0.82843155,-0.648526,0.18519756,-0.18197267,-0.7812167,0.6875171,3,0
2,-1.6049091,-1.3010898,0.14583065,-0.5659616,0.28232095,0.6225806,0.2831821,-0.6092333,0.2579645,-0.09571511,-0.17330076,0.071287036,-0.39837942,0.41212478,0.9848791,-0.14029036,-0.034401655,0.3973051,-1.4909501,-0.5343184,-1.4025359,-0.07206117,-0.14502788,0.0966425,-1.0312496,0.45452383,0.36543486,0.03174163,-0.91530204,-0.13736239,-0.20706107,-0.33320373,1.5220134,0.18980786,-1.8239968,0.7862387,0.41822872,0.2617165,1.6876149,0.84478223,-0.88785535,-0.5875251,-0.31086844,0.1654687,-0.020082807,0.6298198,0.3122072,0.26411065,-0.44260827,0.29542115,-0.08797883,-0.68200547,0.240668,0.26837784,-0.00082696596,0.8471887,0.7730071,0.52466637,-0.19678062,0.45142797,0.34020725,-0.57858104,1.3902225,-0.70025593,-0.13670763,0.80367064,-0.11156062,-0.7096393,0.7956633,0.8655677,0.5012804,-0.29425508,0.9164694,0.16526611,0.0060976525,-0.28711164,0.41411445,0.37172914,0.2757863,-0.1776408,-1.6946828,-0.082147725,-1.4066523,0.08908272,0.8299185,-0.64787084,0.19157279,-0.18250822,-0.78203696,0.6892797,3,0
3,-1.6049091,-1.2894987,0.14583065,-0.5659616,0.28232095,0.6225806,0.2934117,-0.6092333,0.2579645,-0.09571511,-0.17330076,0.071287036,-0.39837942,0.41212478,0.9848791,-0.14029036,-0.034401655,0.3973051,-1.4909501,-0.5343184,-1.4025359,-0.07206117,-0.14502788,0.0966425,-1.0669186,0.45452383,0.38287103,-0.027630212,-0.72219807,-0.13240351,-0.20744519,-0.33320373,1.5222565,0.19128522,-0.53229296,0.78569454,0.4135679,0.24971706,1.6908494,0.84767675,-0.88833994,-0.5875251,-0.32569817,0.1654687,-0.037901033,0.62925535,0.31305254,0.26388872,-0.44212103,0.29507124,-0.08797883,-0.68200547,0.240668,0.26837784,-0.00082696596,0.8477327,0.7738964,0.5235937,-0.19575389,0.45460692,0.34020725,-0.57858104,1.3902225,-0.70025593,-0.040936768,0.80255324,-0.113377586,-0.7105363,0.7919795,0.8654648,0.5058491,-0.3445959,0.94436914,0.16211864,0.13799536,-0.29187432,0.41941455,0.3690381,0.2749744,-0.19086544,-1.7009864,-0.083466925,-1.4068922,0.08814764,0.8408143,-0.64787084,0.20284684,-0.18418454,-0.78285724,0.69097674,3,0
4,-1.6049091,-1.2848622,0.14583065,-0.5659616,0.28232095,0.61239254,0.29750353,-0.6092333,0.2579645,-0.098116495,-0.17330076,0.06797215,-0.37994376,0.42856556,0.99838126,-0.1736703,-0.0038786393,0.4022745,-1.483819,-0.53546566,-1.4140496,-0.0915895,-0.11508981,0.10120296,-1.0811862,0.4574369,0.38984558,-0.05137896,-0.4027867,-0.074192286,-0.20759892,-0.3331594,1.5223539,0.19187616,-0.010096684,0.78502107,0.40894425,0.23782343,1.6940266,0.8504679,-0.88853383,-0.5839246,-0.33163008,0.1654687,-0.029630128,0.6285936,0.31397247,0.26364362,-0.44150403,0.2946109,-0.042120196,-0.66351247,0.2164363,0.27243847,0.95970947,0.84837204,0.775028,0.5222437,-0.19453764,0.4586983,0.3409621,-0.58203375,1.3831159,-0.70184404,0.015041682,0.80155665,-0.11585607,-0.71159595,0.7889099,0.86509377,0.5148429,-0.45029724,0.9551766,0.16129291,0.30138293,-0.29457292,0.42461783,0.36655194,0.2757763,-0.19720627,-1.7035077,-0.08399455,-1.4163893,0.09094169,0.8420977,-0.6491917,0.22521482,-0.18872052,-0.7838206,0.6916934,3,0
5,-1.6049091,-1.2848622,0.14583065,-0.5659616,0.28232095,0.59541243,0.29750353,-0.6092333,0.2579645,-0.1021188,-0.17330076,0.062447328,-0.34921762,0.45596674,1.0208848,-0.22930352,0.046993054,0.4105568,-1.4719341,-0.53737766,-1.4332389,-0.12413671,-0.06519304,0.10880373,-1.0811862,0.46229196,0.38984558,-0.05137896,0.00082955457,0.019520475,-0.20759892,-0.3330854,1.5223539,0.19187616,-0.000905544,0.7842615,0.40434518,0.22600043,1.697166,0.8531902,-0.88853383,-0.57792366,-0.33163008,0.1654687,-0.003966464,0.6278671,0.3149418,0.26338276,-0.44080052,0.29407686,0.03431053,-0.6326908,0.17605005,0.27920604,2.560603,0.84907484,0.77632123,0.5207086,-0.1931951,0.46339795,0.34221894,-0.5877883,1.3712716,-0.7044907,0.044491835,0.8006406,-0.118775114,-0.712764,0.78624994,0.86454403,0.5267874,-0.5929055,0.95458925,0.16201471,0.48576364,-0.29589546,0.4297569,0.36420226,0.27765408,-0.19895792,-1.7035077,-0.08399455,-1.4320586,0.09622172,0.83697295,-0.65139306,0.25497878,-0.19516294,-0.7848795,0.6917565,3,0
6,-1.5796167,-1.2289757,0.15587313,-0.37204757,0.26517543,0.5856712,0.30061078,-0.60861194,0.25724354,-0.10251902,-0.12414181,0.05726544,-0.34614503,0.45870692,1.0248587,-0.23486684,0.052080203,0.41138503,-1.4683006,-0.53756887,-1.4351578,-0.12739143,-0.060203377,0.11303232,-1.1052876,0.46277738,0.38984558,-0.09138197,0.041191064,0.028891722,-0.25830027,-0.3849939,1.5095766,0.20242831,-1.2128434,0.7833999,0.40076798,0.21727666,1.6997367,0.8545051,-0.88796365,-0.57002276,-0.33621752,0.1656925,0.028792853,0.6270048,0.31583297,0.2631407,-0.4395435,0.2940222,0.042853195,-0.62960863,0.17185771,0.2795736,1.2987275,0.8497776,0.77758735,0.5191911,-0.19188002,0.4680164,0.34121957,-0.59033036,1.3679894,-0.70475537,-0.005421868,0.79981637,-0.121688426,-0.71389765,0.7837671,0.86416155,0.52974,-0.59518474,0.9733648,0.16208695,0.27943242,-0.29721802,0.4360591,0.3613283,0.2796593,-0.20078151,-1.6922175,-0.09329912,-1.4210913,0.089829385,0.83892334,-0.65170187,0.26568016,-0.19549514,-0.7859829,0.6918814,3,0
7,-1.5571347,-1.179133,0.16515362,-0.1875702,0.24993494,0.57852167,0.30337274,-0.6079733,0.25660273,-0.10225221,-0.08044498,0.0531504,-0.34614503,0.45870692,1.0263909,-0.24323305,0.052080203,0.41138503,-1.4661274,-0.537857,-1.4380497,-0.13426656,-0.060203377,0.11611544,-1.1304203,0.46351025,0.3866459,-0.12694019,0.11811021,0.042898025,-0.303207,-0.43327123,1.4981191,0.21194664,-2.0175624,0.7825269,0.39733785,0.20908944,1.7022398,0.85557896,-0.8873647,-0.56356955,-0.3403056,0.16586858,0.05379826,0.62612736,0.3167017,0.26290378,-0.43823048,0.29402092,0.043652624,-0.627026,0.17172106,0.2792986,0.03057278,0.8504804,0.7789293,0.5175673,-0.19055898,0.47264293,0.34125015,-0.5902241,1.3658752,-0.7051528,-0.022405718,0.7990024,-0.12475521,-0.7150724,0.7812947,0.863817,0.532983,-0.570091,0.9929217,0.1627697,0.11186426,-0.2980264,0.44241574,0.35847107,0.28237092,-0.20071128,-1.6820832,-0.101705596,-1.4098516,0.083590105,0.8410121,-0.6521021,0.2736845,-0.19485417,-0.7870913,0.6917488,3,0
8,-1.5571347,-1.1783051,0.1669226,-0.12702326,0.24993494,0.57852167,0.30337274,-0.6075418,0.25660273,-0.1009181,-0.08044498,0.0531504,-0.34614503,0.45870692,1.0263909,-0.28506416,0.052080203,0.41138503,-1.4661274,-0.53929764,-1.4525093,-0.16864228,-0.060203377,0.11611544,-1.1489682,0.46717438,0.37064767,-0.12694019,0.5027063,0.112929605,-0.3024017,-0.44392028,1.4976202,0.2126399,-0.65068084,0.78165394,0.3940411,0.20167108,1.7047255,0.85631365,-0.88690424,-0.56375164,-0.3403574,0.16575514,0.044634387,0.6252499,0.317521,0.2626793,-0.43693992,0.29401988,0.043652624,-0.6141129,0.17172106,0.2792986,0.009639612,0.8511832,0.7805863,0.51551074,-0.18920192,0.4773379,0.34640503,-0.58095175,1.3646266,-0.70714015,0.12760274,0.79818845,-0.12843896,-0.7164269,0.77878565,0.86354977,0.5413829,-0.49787372,1.0069985,0.1661833,0.27299815,-0.29677814,0.44847158,0.3559136,0.28785166,-0.19303358,-1.6815904,-0.10238462,-1.4093598,0.08315135,0.84050995,-0.65371037,0.27937284,-0.193036,-0.7881997,0.69055825,3,0
9,-1.5571347,-1.1778911,0.16780715,-0.096749745,0.24993494,0.57539374,0.30298916,-0.60732603,0.25660273,-0.10025105,-0.08044498,0.05124529,-0.33723387,0.47240752,1.0485593,-0.35301316,0.10869549,0.41618222,-1.4615008,-0.54084295,-1.4651445,-0.19881245,-0.05797584,0.12537554,-1.1582422,0.4692355,0.36264864,-0.1233714,0.6950042,0.14794537,-0.30199915,-0.4492205,1.4973708,0.21298651,0.023128383,0.7807413,0.39077026,0.19431652,1.7071804,0.8570195,-0.886658,-0.562096,-0.33982757,0.16569842,0.028704464,0.62431663,0.31832415,0.26245508,-0.435576,0.29394114,0.09170826,-0.5792158,0.15649457,0.2805609,1.0057294,0.8519779,0.7825527,0.5129587,-0.18705451,0.48324195,0.34999594,-0.57581466,1.3592834,-0.7088872,0.16596264,0.7976199,-0.13252008,-0.7178319,0.776659,0.863712,0.5461459,-0.4623522,1.0140041,0.16792363,0.26265925,-0.2955299,0.45431826,0.35342357,0.29327443,-0.18543303,-1.6811173,-0.10272401,-1.4150217,0.08391675,0.83780885,-0.6551411,0.29351485,-0.19338246,-0.78943384,0.6895329,3,0
