Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,0.8468728,-1.9379481,1.1115246,0.2769506,0.29219472,0.56180966,1.3611367,0.20974869,0.25614882,-0.17811806,-0.037031878,0.093633965,-0.32323143,0.77933156,0.066084705,0.13621952,0.20471868,0.31882,-0.4110161,-0.60921323,-0.0064593954,0.07900906,0.15286769,0.1388642,0.23044503,0.48878384,-1.8818637,0.078784905,0.15189539,0.13813893,1.1331568,-0.45683184,-0.5392341,0.34289005,1.3567397e-05,0.7864983,0.5450703,0.5858265,-0.4962576,0.058391698,0.099617876,-0.5595805,-1.2841749,0.038241785,-0.0014001053,0.63125277,0.5582767,0.13646789,-1.2897112,1.2472657,0.6799076,-0.6301983,0.05879213,0.54176795,-0.00082696596,0.84459597,0.5533986,0.7895987,-0.33117667,0.44590303,0.5097174,-0.6424472,0.3619806,-0.53179634,-0.0026284144,0.80702406,0.3961296,-0.58525276,0.43884265,0.45245692,0.52080214,-0.6448729,-0.07705201,0.5827018,-0.0033960624,-0.2671088,-0.44805843,0.6910024,-0.045488033,0.19856374,0.03145825,-0.28603166,0.5544084,0.20548514,1.1001335,-0.45740098,-0.07479458,-0.23595987,-0.7785401,0.68124944,5,3
1,0.8468728,-1.9379481,1.1115246,0.2769506,0.29219472,0.56180966,1.3613012,0.20974869,0.25614882,-0.17811806,-0.037031878,0.093633965,-0.32323143,0.77933156,0.066084705,0.13922484,0.20471868,0.31882,-0.4110161,-0.60921323,-0.004025232,0.08324386,0.15286769,0.13969065,0.23044503,0.48878384,-1.8818637,0.078784905,0.15189539,0.13813893,1.1331568,-0.45683184,-0.5392341,0.34289005,1.3567397e-05,0.7852146,0.5488537,0.58108807,-0.49021918,0.05337398,0.099654935,-0.5595805,-1.2843034,0.038241785,0.0005634821,0.63102263,0.56214416,0.13550738,-1.2886897,1.2478298,0.6799076,-0.6298535,0.05879213,0.54176795,-0.00082696596,0.8441569,0.55157226,0.79085004,-0.32556832,0.44880438,0.5102324,-0.6434657,0.36194193,-0.5315066,0.009424606,0.80645484,0.39486876,-0.58574665,0.43966132,0.4498776,0.52080214,-0.6448729,-0.07705201,0.5827018,-0.0033960624,-0.26577517,-0.443888,0.68933827,-0.046296284,0.20148617,0.031405814,-0.28603166,0.5544084,0.20548514,1.1002111,-0.45716,-0.07479458,-0.23595987,-0.7781033,0.6801797,5,3
2,0.8468728,-1.9379481,1.1115246,0.26742306,0.28803533,0.5540047,1.361354,0.20974869,0.25614882,-0.17811806,-0.040129434,0.093633965,-0.32323143,0.77933156,0.066084705,0.14019029,0.20471868,0.31882,-0.4110161,-0.60976225,-0.0032431586,0.084604256,0.15286769,0.13995615,0.23044503,0.48878384,-1.8818637,0.078784905,0.15189539,0.13813893,1.1331568,-0.4604478,-0.5392341,0.34289005,1.3567397e-05,0.78383195,0.55246633,0.57630634,-0.48436096,0.048353877,0.09966687,-0.56006527,-1.2843448,0.038241785,-0.00013852629,0.63079256,0.56594694,0.13456263,-1.2877116,1.2483532,0.6799076,-0.6297428,0.05879213,0.54176795,-0.00082696596,0.84371793,0.5497618,0.7920794,-0.32003742,0.45166755,0.512717,-0.6437928,0.36175537,-0.5315005,0.059441455,0.80588555,0.39361894,-0.58623487,0.44046736,0.4473322,0.52080214,-0.6448729,-0.07705201,0.5827018,-0.0033960624,-0.26444155,-0.43977854,0.68769467,-0.047093425,0.20436874,0.031388935,-0.28603166,0.5544084,0.20548514,1.1001607,-0.4571549,-0.07479458,-0.23595987,-0.7776665,0.6791101,5,3
3,0.8475967,-1.9333779,1.1134024,0.2476153,0.28153336,0.54497254,1.3615893,0.20974869,0.25590318,-0.17729983,-0.043061472,0.094247416,-0.32258493,0.7795334,0.066437155,0.13979958,0.20568922,0.31964985,-0.41011792,-0.6102819,-0.0025593492,0.08006228,0.14699294,0.13823259,0.230647,0.48878384,-1.8815329,0.07908338,0.13810408,0.1407459,1.1355093,-0.46546268,-0.5391535,0.34352726,0.056292675,0.7823816,0.5559019,0.57141715,-0.4786865,0.04332965,0.0997275,-0.5609208,-1.2845255,0.038320575,0.0018100268,0.6305804,0.5696464,0.1336385,-1.2867851,1.2488816,0.6804103,-0.629618,0.05824672,0.541741,0.009702789,0.8432949,0.54797477,0.79328746,-0.31460145,0.45455983,0.5149197,-0.64374447,0.36078718,-0.53150153,0.07466107,0.8052706,0.39231664,-0.5867472,0.44108337,0.4448151,0.5208293,-0.6443385,-0.077209204,0.58264035,-0.0027196144,-0.26301223,-0.43580055,0.68608075,-0.04821117,0.2071201,0.031232057,-0.28655902,0.5541173,0.20506077,1.0998749,-0.45718703,-0.074452914,-0.23596539,-0.77724236,0.6779605,5,3
4,0.84954816,-1.9210579,1.1184645,0.21853094,0.2746194,0.5405398,1.3622354,0.20974869,0.25524095,-0.1750941,-0.04302837,0.095972165,-0.32084233,0.7800769,0.06738704,0.13874637,0.2084149,0.32194433,-0.40769678,-0.61027944,-0.0007161153,0.06781868,0.13115665,0.1335865,0.23119132,0.48878384,-1.8806413,0.08000911,0.100927554,0.14782055,1.1418513,-0.46975458,-0.53893626,0.34524488,0.20229198,0.7808937,0.55916095,0.5663756,-0.47319284,0.038303904,0.09989355,-0.56199306,-1.2850225,0.03853322,0.010280191,0.63040274,0.573212,0.13273856,-1.2859182,1.249456,0.6817655,-0.62925345,0.056776457,0.54166836,0.03701908,0.84290147,0.5462182,0.7944748,-0.30927435,0.45753968,0.51492655,-0.6436141,0.3586223,-0.531282,-0.0023137063,0.80457366,0.39091203,-0.5873072,0.44136843,0.44232172,0.52090216,-0.6428837,-0.077632874,0.58247495,-0.0009647729,-0.2614092,-0.43201438,0.6845042,-0.049915433,0.20967017,0.030805485,-0.2879805,0.55333275,0.20391692,1.0993031,-0.4570884,-0.07353198,-0.23598021,-0.7768416,0.6766662,5,3
5,0.84954816,-1.9210579,1.1184645,0.21853094,0.2746194,0.5405398,1.3625646,0.20974869,0.25524095,-0.1750941,-0.04211565,0.09793316,-0.32084233,0.7800769,0.06738704,0.13874637,0.21143124,0.32352695,-0.40769678,-0.6102121,-0.0007161153,0.06781868,0.13115665,0.1335865,0.23119132,0.48878384,-1.8806413,0.08334865,0.100927554,0.14912269,1.1418513,-0.46975458,-0.53893626,0.34524488,0.044873662,0.7794058,0.56232506,0.56143945,-0.46779326,0.033378836,0.099967815,-0.5620788,-1.2852793,0.03853322,0.005228304,0.6302805,0.5766824,0.13184701,-1.2851374,1.250101,0.6817655,-0.62848,0.056776457,0.54166836,0.0075663044,0.8425374,0.54448354,0.79564315,-0.30405858,0.4605921,0.5146416,-0.6436141,0.35864356,-0.5312713,-0.009423634,0.80387664,0.3895321,-0.58785564,0.44164813,0.43987644,0.52090216,-0.64249533,-0.077632874,0.58247495,-0.0028568655,-0.2597601,-0.42843607,0.682992,-0.05164341,0.21223918,0.030700611,-0.2879805,0.55333275,0.20391692,1.099501,-0.4570796,-0.07353198,-0.23598021,-0.7764567,0.67534816,5,3
6,0.84954816,-1.9210579,1.1182767,0.21853094,0.2715202,0.5405398,1.3626583,0.20974869,0.25474963,-0.1750941,-0.041855555,0.098492,-0.32084233,0.77997607,0.06738704,0.13874637,0.21229082,0.32397798,-0.40769678,-0.61016876,-0.0007161153,0.05974404,0.12131987,0.13073032,0.23119132,0.48853108,-1.8806413,0.084300324,0.083725505,0.14949375,1.1417503,-0.47320423,-0.5389723,0.34521762,-0.002406596,0.7779179,0.5653629,0.5565621,-0.46254438,0.028549964,0.10000409,-0.56210315,-1.285347,0.03869104,0.0017892586,0.6301583,0.5800935,0.13097022,-1.284367,1.2507372,0.68142307,-0.6282596,0.05682076,0.5416506,-0.008000667,0.8421733,0.54276544,0.7967897,-0.2989183,0.4636017,0.51445895,-0.64250803,0.35865715,-0.5312644,-0.009057978,0.80310404,0.3880428,-0.5884521,0.44163674,0.43746817,0.520273,-0.6431367,-0.07770525,0.58247966,-0.01912801,-0.258111,-0.42496166,0.68151796,-0.05360273,0.21448934,0.030710166,-0.28787285,0.5533855,0.20392029,1.0995567,-0.4571363,-0.07359411,-0.23595983,-0.7760718,0.67397916,5,3
7,0.849776,-1.905956,1.1180485,0.23317859,0.26759776,0.54552066,1.3625935,0.20974869,0.25392723,-0.1750941,-0.040058497,0.09974682,-0.32191035,0.7795991,0.06758115,0.13982223,0.21276593,0.3281328,-0.40675053,-0.6101483,-0.0003053361,0.049562987,0.10891696,0.12711549,0.2303572,0.48822388,-1.8800038,0.086437285,0.06505772,0.15205754,1.141689,-0.47941682,-0.53923327,0.34638533,-0.002541902,0.7764932,0.5683124,0.5519657,-0.45743686,0.02394027,0.100015104,-0.5618851,-1.285287,0.038954947,-0.0004588791,0.63007283,0.5834345,0.13010159,-1.2836366,1.2514282,0.68065864,-0.6285103,0.0577134,0.5415497,-0.020062994,0.8418888,0.5410666,0.7979481,-0.29398382,0.4667992,0.5143153,-0.6408062,0.357822,-0.5312124,-0.007067479,0.80226964,0.38647193,-0.5890853,0.4413847,0.43508777,0.51936454,-0.64191824,-0.07714752,0.5823669,-0.03317392,-0.25636777,-0.4216669,0.68009126,-0.0558159,0.21665819,0.031003382,-0.2887762,0.5539891,0.20310247,1.0991513,-0.45719755,-0.0740319,-0.23591802,-0.7757678,0.6725201,5,3
8,0.85031253,-1.8703876,1.1178862,0.26767763,0.26454812,0.5600044,1.362441,0.20974869,0.25297135,-0.1750941,-0.035825957,0.10270228,-0.32442597,0.77891237,0.0680382,0.14247507,0.21388495,0.33815575,-0.40455347,-0.6101019,0.00066227204,0.04170777,0.09934747,0.124304995,0.22839268,0.4880052,-1.8785022,0.09147037,0.055440135,0.15815258,1.1417463,-0.48718247,-0.53977567,0.34919,0.0018645952,0.77520066,0.5711983,0.54776096,-0.45245942,0.019633412,0.1000103,-0.5613715,-1.2851571,0.039261807,-0.0017415145,0.63004404,0.5867001,0.12923726,-1.2829628,1.2522081,0.6795418,-0.62910193,0.059727546,0.5413474,-0.032318704,0.8417315,0.5393884,0.7991388,-0.28933543,0.47032014,0.51398754,-0.63900644,0.3558823,-0.53108996,-0.011390451,0.80138654,0.3848437,-0.5897445,0.44094172,0.43273118,0.5184814,-0.6374934,-0.07568941,0.58209217,-0.033114932,-0.2544776,-0.4185896,0.6787153,-0.05827712,0.21889707,0.031615254,-0.2911187,0.5553052,0.20116942,1.0982167,-0.4572169,-0.07493885,-0.2358603,-0.7755937,0.67095274,5,3
9,0.85031253,-1.8703876,1.1178862,0.26767763,0.26454812,0.5979505,1.362441,0.20974869,0.25297135,-0.1750941,-0.035825957,0.10270228,-0.32442597,0.77891237,0.0680382,0.14411435,0.21388495,0.3414266,-0.40499038,-0.60946155,0.00066227204,0.04170777,0.09934747,0.124304995,0.22839268,0.4880052,-1.8785022,0.09147037,0.055440135,0.15893386,1.1417463,-0.48748294,-0.53977567,0.34919,0.00038223638,0.77435464,0.5740209,0.54349494,-0.4475471,0.015641056,0.1000103,-0.5613715,-1.2851571,0.039261807,-0.0014681037,0.6300153,0.58990365,0.12838899,-1.2823015,1.2529733,0.6795418,-0.6291194,0.059727546,0.5413474,-0.0070991716,0.84163237,0.5377246,0.80033576,-0.28488702,0.47394103,0.5113486,-0.63900644,0.35646886,-0.53098834,-0.0697731,0.80050343,0.3832477,-0.590389,0.44051135,0.4304218,0.5184814,-0.63675755,-0.07568941,0.58209217,-0.009315166,-0.25256082,-0.41558284,0.67735994,-0.06072736,0.22113127,0.031615254,-0.2911187,0.5553052,0.20116942,1.0984703,-0.45713255,-0.07493885,-0.2358603,-0.7754874,0.6693716,5,3
