Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,0.7621211,0.37178066,1.0409684,-0.003092836,0.069837175,-0.33000395,0.5379242,0.55981874,-0.80058086,0.19760919,0.2535947,0.093957834,-0.19932412,0.80658215,-0.17549767,0.15643434,0.21468203,0.32941478,-0.17519999,-0.5442925,1.4447527,0.12501399,0.20184374,0.15487933,-0.21789777,0.4560811,0.6373684,0.09036729,0.14038652,0.1388271,0.87730515,-0.5591318,-0.54185486,0.5290841,1.3567397e-05,0.775185,0.56669694,0.9601853,-0.5077632,0.21787383,0.4238521,-0.45953888,-0.581732,0.29451683,-0.0014001053,0.63126224,-0.0566689,0.35297504,-0.674069,0.5756416,0.6620039,-0.6261122,-0.030830406,0.58915854,-0.00082696596,0.8447991,0.5133655,0.83465415,-0.38117048,0.47637048,0.63367116,-0.6362902,0.14627698,-0.35190237,-0.0026284144,0.8074484,0.80580795,-0.42403507,0.36130014,0.36638635,0.5515292,-0.6485548,0.27886474,0.11670577,-0.0033960624,-0.26708356,0.4952072,0.33413118,0.057043396,0.05017111,0.32087067,-0.316962,0.5222198,0.12460558,0.49070355,-0.40918362,0.13560584,-0.5319617,-0.7787741,0.6815223,3,4
1,0.76235044,0.37065458,1.0395495,0.0013581741,0.07015314,-0.32271147,0.53931534,0.55981874,-0.80058086,0.19881877,0.2535947,0.09413056,-0.19932412,0.8064828,-0.17549767,0.15643434,0.21468203,0.32941478,-0.17519999,-0.54436374,1.4447527,0.12501399,0.20184374,0.15390873,-0.21789777,0.4560811,0.6419317,0.09036729,0.14243254,0.14011168,0.87699723,-0.56058216,-0.5422309,0.5288809,-0.0073564127,0.76833916,0.5671457,0.95621914,-0.5067137,0.21145178,0.42389116,-0.4591728,-0.58273023,0.29451683,0.00066663884,0.63111025,-0.06219924,0.35421807,-0.67180717,0.5780761,0.6616587,-0.6261122,-0.03079142,0.5891442,-0.008053307,0.84459805,0.5120228,0.8356426,-0.3773833,0.4789334,0.6339531,-0.63605684,0.1462653,-0.35192123,0.00397538,0.8072324,0.8053497,-0.42422664,0.36277902,0.36467257,0.55220205,-0.64728904,0.27890354,0.115892105,0.013425846,-0.26608315,0.4976366,0.3329626,0.056652777,0.052366957,0.3208505,-0.31678054,0.5226055,0.124723025,0.49143192,-0.4091994,0.13559255,-0.5323806,-0.7785894,0.6808621,3,4
2,0.76255107,0.3696694,1.0383081,0.005685575,0.0704296,-0.31622922,0.5405327,0.55981874,-0.80049014,0.19992757,0.25399667,0.0942817,-0.19931686,0.80639577,-0.17526977,0.15650654,0.21500087,0.32948914,-0.17519037,-0.5444439,1.4445841,0.12522122,0.20167544,0.1529745,-0.21789777,0.4560811,0.64592475,0.09036729,0.14422281,0.14123571,0.8767275,-0.56195056,-0.5425598,0.5287031,-0.012883897,0.7614946,0.5675916,0.9522686,-0.50566614,0.20504902,0.42391828,-0.45875597,-0.583604,0.2944931,0.0018477911,0.6309582,-0.067717,0.35545778,-0.66954744,0.58050907,0.6614064,-0.62599987,-0.030768273,0.589091,-0.012431804,0.8443985,0.51068175,0.8366285,-0.37360346,0.4814991,0.63420826,-0.63590544,0.1462463,-0.35196075,0.009127437,0.80701417,0.8048946,-0.4244166,0.36424822,0.36296022,0.55279094,-0.64618146,0.2789375,0.11518023,0.026042275,-0.26508278,0.50005955,0.3317967,0.05626315,0.054557297,0.32083276,-0.31663427,0.5229387,0.12479409,0.49206567,-0.40922287,0.13558908,-0.532706,-0.77840644,0.68020046,3,4
3,0.76255107,0.3696694,1.0383081,0.009147484,0.0704296,-0.31541896,0.5405327,0.55981874,-0.7997638,0.20033075,0.25721243,0.0942817,-0.19925895,0.80639577,-0.17344648,0.15708409,0.21755145,0.33008394,-0.17511338,-0.54458636,1.4432366,0.12687905,0.20032902,0.15229507,-0.21789777,0.4560811,0.64592475,0.09036729,0.14422281,0.14123571,0.8767275,-0.5627464,-0.5425598,0.5287031,-0.0055139167,0.75465906,0.5680186,0.9484264,-0.5046325,0.1987813,0.42386264,-0.4579836,-0.5836061,0.29430276,-0.0031701927,0.63080627,-0.07314852,0.35667384,-0.6673021,0.5829313,0.66180426,-0.6251014,-0.030856038,0.5887654,0.0031245907,0.84420896,0.50935215,0.8375978,-0.36987492,0.48408434,0.6342763,-0.63632816,0.1461762,-0.35214478,0.0041173333,0.80678016,0.80446506,-0.4245952,0.36564916,0.36125773,0.55279094,-0.64618146,0.2789375,0.11518023,0.009220366,-0.26408237,0.502435,0.33064982,0.05588046,0.05670915,0.32083187,-0.3167348,0.52290475,0.12454002,0.4920369,-0.40930063,0.13565427,-0.5323776,-0.7782351,0.6795281,3,4
4,0.7625064,0.36948177,1.0379841,0.011867568,0.07035062,-0.31481123,0.5405327,0.55981874,-0.79921913,0.20063314,0.25962427,0.0942817,-0.19912867,0.80642694,-0.17203563,0.15751727,0.21999583,0.33086458,-0.17505567,-0.54469323,1.4422256,0.12812243,0.19931921,0.15178551,-0.21747488,0.456216,0.64596546,0.09080851,0.14473432,0.14153391,0.87646,-0.5634007,-0.5426123,0.5286627,-0.0063843923,0.7478235,0.56843734,0.9446038,-0.5036057,0.19254526,0.42382076,-0.45740432,-0.58360773,0.2941599,-0.0061958707,0.6306542,-0.07855578,0.357883,-0.6650679,0.58534133,0.66218746,-0.6242796,-0.030995604,0.58851784,0.0144861275,0.8440258,0.50802743,0.8385629,-0.36616984,0.48668414,0.6343275,-0.6366452,0.14612363,-0.35228288,-3.8668073e-05,0.80654615,0.80403686,-0.42477283,0.36704314,0.3595637,0.55316144,-0.6459692,0.27862787,0.11519533,0.0058628907,-0.26307106,0.50478166,0.32951406,0.05549368,0.058876995,0.32088536,-0.31677413,0.52290237,0.124372475,0.49201536,-0.40935907,0.13563284,-0.53211987,-0.77807117,0.67885023,3,4
5,0.76232815,0.3687311,1.0366888,0.012362118,0.07003465,-0.31481123,0.5405327,0.55981874,-0.79921913,0.20063314,0.25962427,0.0942817,-0.19878115,0.8065512,-0.17186196,0.15751727,0.22212131,0.33220288,-0.17505567,-0.54469323,1.4422256,0.12812243,0.19931921,0.15178551,-0.21578325,0.45675588,0.6461284,0.09257346,0.14678034,0.14272675,0.87539023,-0.5636304,-0.5428224,0.5285012,-0.03197621,0.7409879,0.5688322,0.9408399,-0.5025996,0.18640432,0.42382076,-0.45740432,-0.58360773,0.2941599,-0.0032446303,0.6305022,-0.08388668,0.35907182,-0.6628674,0.58771497,0.66252655,-0.6236881,-0.031290576,0.58850485,0.013263094,0.84386176,0.50671697,0.8395149,-0.36253506,0.48932758,0.6343275,-0.6366452,0.14612363,-0.35228288,-0.0016323581,0.80631214,0.803613,-0.4249473,0.36841604,0.35789523,0.55464274,-0.64512,0.27738944,0.11525592,0.04289867,-0.26202688,0.5070436,0.3284113,0.055094644,0.061092854,0.32110175,-0.31663,0.522995,0.12446451,0.49201536,-0.40935907,0.13535154,-0.5320745,-0.7779297,0.67815536,3,4
6,0.7621688,0.36798045,1.0355091,0.011372961,0.06916576,-0.3114688,0.540837,0.55981874,-0.79885596,0.20063314,0.2608302,0.09454079,-0.19856395,0.8066287,-0.17159067,0.15751727,0.22344977,0.3330393,-0.17505567,-0.54473776,1.4416742,0.12812243,0.19891529,0.15156712,-0.21472597,0.45709333,0.6462303,0.09367654,0.1480591,0.14347225,0.8744232,-0.56405663,-0.5430146,0.5283482,-0.04550984,0.73419476,0.5692048,0.9370692,-0.5016167,0.18032563,0.42380154,-0.45717552,-0.5838272,0.29406473,-0.0024181518,0.63035774,-0.08917536,0.3602492,-0.66068697,0.5900976,0.66277623,-0.6233184,-0.031479187,0.5884677,0.010619402,0.84369785,0.50541323,0.84045726,-0.35892802,0.49195185,0.63430375,-0.6367335,0.1461246,-0.3523546,-0.0031831046,0.80607235,0.8031892,-0.42512178,0.36976367,0.3562319,0.5555688,-0.6445893,0.27661544,0.11529367,0.052157607,-0.26098272,0.50928694,0.32731628,0.054698646,0.06329205,0.32121018,-0.31654352,0.5231111,0.12453238,0.49217698,-0.40938103,0.13517886,-0.53201693,-0.7777858,0.6774567,3,4
7,0.7620415,0.3672298,1.034522,0.007911052,0.06737531,-0.30255577,0.54164857,0.55981874,-0.7978876,0.20063314,0.26404598,0.09523171,-0.19856395,0.8066287,-0.17115659,0.15751727,0.22344977,0.3330393,-0.17505567,-0.5448565,1.440204,0.12812243,0.19783816,0.15098473,-0.21472597,0.45709333,0.6462303,0.09367654,0.1480591,0.14347225,0.87362766,-0.56481045,-0.5431769,0.52820915,-0.038946494,0.72747225,0.5695408,0.9332869,-0.50067246,0.17435068,0.42375022,-0.45656538,-0.5844124,0.29381102,-0.005132943,0.630226,-0.09439307,0.36140746,-0.6585402,0.5924952,0.66287637,-0.6233184,-0.031490475,0.5883902,0.0056079454,0.84353393,0.5041214,0.8413837,-0.35536712,0.49454397,0.6342403,-0.6369689,0.14612721,-0.35254562,-0.004662278,0.8058229,0.8027654,-0.42529628,0.37106922,0.35457724,0.5555688,-0.6445893,0.27661544,0.11529367,0.015121828,-0.25993854,0.5114982,0.32623416,0.054307688,0.0654635,0.3211385,-0.31655344,0.5232668,0.124560006,0.49260804,-0.40943944,0.13518727,-0.53193873,-0.7776377,0.67675143,3,4
8,0.76197773,0.36685437,1.0340284,0.0061801253,0.06648009,-0.29809922,0.54205436,0.5598579,-0.79740345,0.20063314,0.26565388,0.09574991,-0.19714496,0.8069517,-0.1709395,0.15761353,0.22376862,0.33385718,-0.1750172,-0.5449278,1.4385499,0.12812243,0.19689566,0.15049945,-0.21472597,0.45709333,0.6451709,0.09367654,0.1480591,0.14347225,0.8732301,-0.56518734,-0.5432581,0.5281396,-0.026150579,0.7207498,0.56986666,0.9295434,-0.49973515,0.16843587,0.42376587,-0.45626938,-0.5847034,0.29367694,-0.0029479717,0.63009936,-0.09956226,0.3625525,-0.65642196,0.59487444,0.6635112,-0.6232755,-0.032609414,0.5883983,0.014303426,0.8433857,0.5028397,0.84230465,-0.3518787,0.49717015,0.6339195,-0.6371778,0.14610688,-0.352744,-0.011447395,0.8055684,0.80234116,-0.4254709,0.37234733,0.35293314,0.5554125,-0.6445893,0.27660638,0.11548236,-0.007301424,-0.25889438,0.5136774,0.32516518,0.053920735,0.0676134,0.32110336,-0.3165621,0.5229127,0.12461029,0.49281308,-0.4095516,0.13601482,-0.5318463,-0.77750623,0.67604274,3,4
9,0.76197773,0.36685437,1.0340284,0.0061801253,0.06648009,-0.29809922,0.54205436,0.5599361,-0.79740345,0.20063314,0.26565388,0.09609537,-0.194307,0.80759764,-0.1709395,0.15780605,0.22440626,0.33549288,-0.17494021,-0.54495156,1.436712,0.12812243,0.1960878,0.1501112,-0.21472597,0.45709333,0.6430523,0.09367654,0.1480591,0.14347225,0.8732301,-0.56518734,-0.5432581,0.5281396,-0.0071221087,0.71402735,0.5701826,0.9258386,-0.49880472,0.16258124,0.42384836,-0.45628744,-0.58470017,0.2936627,0.004136755,0.62997776,-0.10468204,0.36368456,-0.65433234,0.5972355,0.66468084,-0.6231898,-0.034836005,0.58849186,0.03670582,0.8432531,0.501568,0.84322035,-0.3484628,0.49983028,0.6333396,-0.6373603,0.14606358,-0.35294983,-0.023538442,0.80530864,0.8019165,-0.4256455,0.373598,0.3512996,0.5551002,-0.6445893,0.27658826,0.11585997,-0.01511214,-0.2578502,0.5158252,0.32410952,0.053537767,0.06974177,0.32110468,-0.3165696,0.52204883,0.12468331,0.49279198,-0.40971705,0.13766156,-0.53173965,-0.7773915,0.67533064,3,4
