Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,-2.0450068,-1.0378436,-0.33152217,-0.04018468,0.46696064,0.78058505,0.02578037,-0.62361175,0.6161087,-0.10705496,-0.10818112,0.093633965,-0.6784468,0.51209,0.6098078,0.24848397,-0.00929402,0.24828097,-0.051086236,-0.58516854,0.73120755,-0.43823555,0.39219397,0.15779118,-0.84311485,0.46223232,0.46746385,-0.19477984,-0.33366913,0.037665907,0.6271186,-0.22160575,1.7737322,-0.006600848,1.3567397e-05,0.7892737,0.18463746,0.03793548,1.85647,1.1233635,-0.88995045,-0.59590054,0.06807075,-0.027920298,-0.0014001053,0.63125277,0.8058312,0.10871691,-0.10601677,-0.04959577,0.19771972,-0.63211524,0.42443892,0.3755818,-0.00082696596,0.8432435,0.6691741,0.62199485,-0.11959361,0.3425664,0.55687606,-0.46570224,0.039805997,-0.44123235,-0.0026284144,0.8075255,0.6143543,-0.50653595,0.31410784,0.33827043,0.52557087,-0.5168289,0.76782626,0.14806727,-0.0033960624,-0.27079707,0.44262102,0.3614252,0.23828778,-0.10581316,-1.7993232,-0.008886728,-1.5834544,0.2970414,-0.03278828,-0.35588893,-0.0050087655,-0.29981118,-0.7769616,0.6834846,2,0
1,-2.0450068,-1.0378436,-0.33152217,-0.04018468,0.45887807,0.78058505,0.02578037,-0.62361175,0.6161087,-0.10705496,-0.10818112,0.093633965,-0.6784468,0.51209,0.6098078,0.24848397,-0.00929402,0.24828097,-0.051086236,-0.58516854,0.73120755,-0.43321812,0.39219397,0.15779118,-0.84042597,0.46272612,0.47820956,-0.13087235,-0.26827168,0.06583236,0.6271186,-0.23094894,1.7737322,-0.006600848,1.3567397e-05,0.78989583,0.17701273,0.028592639,1.8618621,1.1239918,-0.88995045,-0.59590054,0.06807075,-0.027920298,-0.0014001053,0.6310775,0.8067233,0.108451456,-0.105391696,-0.04939699,0.19771972,-0.63211524,0.42443892,0.3755818,-0.00082696596,0.84212947,0.66703147,0.6233509,-0.11629503,0.33989823,0.55687606,-0.46699184,0.039805997,-0.44123235,-0.0026284144,0.80736434,0.608077,-0.50903875,0.31767157,0.33500957,0.5281882,-0.5537326,0.76566845,0.14621782,0.06203445,-0.27087355,0.44863388,0.35879412,0.23576188,-0.108169496,-1.7993232,-0.008886728,-1.5834544,0.2970414,-0.03278828,-0.35588893,-0.005880705,-0.30079618,-0.7757189,0.6834153,2,0
2,-2.047754,-1.0214833,-0.3142036,-0.023591548,0.44846997,0.7887177,0.026545044,-0.62334245,0.6129152,-0.10104261,-0.10707451,0.09373303,-0.6822004,0.51209,0.6098078,0.24848397,-0.00929402,0.24828097,-0.052763723,-0.58529794,0.7210886,-0.42953193,0.38447183,0.15779118,-0.83845043,0.46308884,0.48778695,-0.08391993,-0.21460877,0.08652607,0.6371579,-0.2446886,1.770707,0.0069625285,0.2401732,0.7906212,0.16969077,0.020043004,1.8671389,1.124283,-0.88971716,-0.59703,0.06683127,-0.026176436,0.010953038,0.63090515,0.80729103,0.1082761,-0.10480012,-0.049175117,0.20015037,-0.63211524,0.4271076,0.3755818,0.05008136,0.8410155,0.66489196,0.62469614,-0.112987064,0.33722427,0.5546023,-0.46968704,0.041349933,-0.4424169,-0.05588017,0.8072031,0.6017758,-0.5115469,0.32108703,0.33188853,0.53034383,-0.58209294,0.7640787,0.14455792,0.098559454,-0.27095,0.45461848,0.35617146,0.23334263,-0.11043212,-1.7967129,-0.02007748,-1.5794373,0.28845632,-0.031209588,-0.35756442,-0.008505562,-0.30168033,-0.7744752,0.68334603,2,0
3,-2.0581093,-0.95981765,-0.24892588,0.03895187,0.4316218,0.8193712,0.02942722,-0.6223275,0.6008783,-0.0783807,-0.10290345,0.094106436,-0.6963484,0.51209,0.6098078,0.24848397,-0.00929402,0.24828097,-0.059086565,-0.5857856,0.6829478,-0.42953193,0.3553654,0.15779118,-0.83845043,0.46308884,0.4941287,-0.08391993,-0.1934415,0.08652607,0.67499894,-0.27060273,1.7593045,0.05808603,1.1453897,0.79163224,0.16320741,0.013690022,1.8720964,1.1236403,-0.8888379,-0.60128707,0.062159453,-0.019603254,0.057514858,0.6307408,0.80696493,0.108349904,-0.104301386,-0.048889272,0.20931122,-0.63211524,0.43716624,0.3755818,0.24196649,0.8399015,0.6627603,0.6260108,-0.10965322,0.33453432,0.5460315,-0.47627482,0.047169358,-0.44688192,-0.2565982,0.80704194,0.5954085,-0.5140702,0.3240917,0.3291548,0.5312201,-0.5867953,0.7640621,0.14342251,0.055038508,-0.27102646,0.4605261,0.35357276,0.23121876,-0.11243518,-1.7868732,-0.062257983,-1.5642961,0.25609717,-0.025259163,-0.36387938,-0.015984407,-0.30228502,-0.77322894,0.6832767,2,0
4,-2.06297,-0.92872006,-0.21828534,0.076534644,0.42371348,0.836548,0.03157797,-0.62185115,0.5952283,-0.06728098,-0.1009456,0.0942817,-0.7029894,0.52477133,0.61045516,0.24958815,0.007772615,0.25540212,-0.07075089,-0.58601457,0.66504496,-0.38693526,0.3213168,0.15845919,-0.83845043,0.46308884,0.49710545,-0.08391993,-0.18350583,0.08652607,0.6927126,-0.28357765,1.7539977,0.08243414,1.088808,0.7926787,0.15678577,0.0075424337,1.8770033,1.1229498,-0.8885482,-0.60331714,0.05883308,-0.016518034,0.048147257,0.63057655,0.80662894,0.10842906,-0.103828624,-0.0485857,0.2521978,-0.63333225,0.43341553,0.37944862,1.0384344,0.83892405,0.66057223,0.6274834,-0.10638761,0.33254415,0.54253834,-0.49524274,0.05758439,-0.44897774,-0.23191786,0.80689836,0.58987296,-0.51625574,0.3267856,0.326817,0.5316316,-0.58900255,0.7640544,0.14288963,0.022984825,-0.2711029,0.46636254,0.3509992,0.22911735,-0.11441689,-1.7827642,-0.08237081,-1.5605209,0.24370265,-0.018308898,-0.36684355,-0.013201305,-0.3064695,-0.77214205,0.6832194,2,0
5,-2.06297,-0.9246628,-0.21828534,0.09203686,0.42371348,0.84180284,0.033081736,-0.62185115,0.5952283,-0.066409364,-0.1009456,0.0942817,-0.7029894,0.5486707,0.61167514,0.25166908,0.039936643,0.26882276,-0.08714036,-0.58601457,0.66504496,-0.30665702,0.28289625,0.15971814,-0.83845043,0.46308884,0.49710545,-0.08391993,-0.18350583,0.08652607,0.6926212,-0.28510627,1.7540832,0.08309631,0.18140551,0.79375637,0.1504191,0.0015765334,1.8818655,1.1222174,-0.8887801,-0.603377,0.056696966,-0.016518034,-0.010696316,0.6304122,0.8062849,0.10851305,-0.103378944,-0.048266456,0.32491812,-0.6356258,0.41744885,0.386736,2.3697245,0.83806735,0.6583343,0.62909585,-0.103182256,0.33117303,0.5435354,-0.5251624,0.07206475,-0.44897774,-0.007846859,0.80677056,0.5850734,-0.51814234,0.32920465,0.3248295,0.5316316,-0.58900255,0.7640544,0.14288963,0.0010752697,-0.27117938,0.4721348,0.34844762,0.22703579,-0.11637974,-1.7837241,-0.0829621,-1.5667999,0.24896908,-0.010474129,-0.36684355,-0.001340309,-0.31382066,-0.77119607,0.6831726,2,0
6,-2.06297,-0.92383504,-0.21828534,0.09520055,0.40776673,0.84287524,0.03338862,-0.62185115,0.58814716,-0.06623149,-0.1009456,0.0942817,-0.7020925,0.5535481,0.6119241,0.25209376,0.053997856,0.2753354,-0.09048513,-0.58505434,0.6816991,-0.28228688,0.27505538,0.15997505,-0.83511186,0.46355328,0.49948895,-0.06569959,-0.13170625,0.09094657,0.6926025,-0.3039303,1.7541007,0.08323147,-0.0020385655,0.7948341,0.14451806,-0.004070669,1.8862811,1.1217095,-0.88866365,-0.60338926,0.056190837,-0.0125922095,-0.004256474,0.63024795,0.8057315,0.108653024,-0.10294771,-0.047960497,0.33918828,-0.6364901,0.41356656,0.38822317,1.4171368,0.837283,0.6561234,0.63071966,-0.10002449,0.33014834,0.54452175,-0.53338766,0.07499549,-0.4468678,0.03762735,0.8066427,0.580576,-0.51990116,0.33158708,0.32286808,0.53301746,-0.60385025,0.7614142,0.14253509,0.031247465,-0.27109355,0.47722706,0.3461962,0.22563913,-0.11729835,-1.7839487,-0.0810095,-1.5683231,0.2500439,-0.0088342475,-0.3666422,0.0004767817,-0.3155097,-0.7703346,0.6830423,2,0
7,-2.0635533,-0.9201836,-0.21557878,0.0988661,0.38829565,0.8444839,0.033664826,-0.62179416,0.57917017,-0.06524425,-0.10043486,0.094258845,-0.70103467,0.5535481,0.6119241,0.25209376,0.06284062,0.27978653,-0.09055645,-0.5839218,0.70134246,-0.27286646,0.27430692,0.15997505,-0.83117396,0.46410105,0.5029044,-0.044208918,-0.070609346,0.09616048,0.69456524,-0.32689667,1.7536647,0.08523278,0.046962637,0.79593223,0.13878548,-0.009502915,1.8905663,1.1212052,-0.8884369,-0.6031978,0.05568368,-0.007623106,0.018614944,0.63008296,0.8050703,0.10882304,-0.10252592,-0.047648218,0.338515,-0.63695747,0.41283086,0.38822317,-0.025964359,0.8365172,0.6539215,0.6323443,-0.09688291,0.32921377,0.5454493,-0.5360504,0.07502964,-0.44437927,0.036025587,0.8065148,0.576161,-0.5216249,0.33394402,0.32092708,0.53473634,-0.62136286,0.75829864,0.14200911,0.07154787,-0.2709661,0.48214293,0.34402245,0.22441958,-0.11794837,-1.7837067,-0.08017256,-1.568179,0.2487772,-0.008446856,-0.3665387,-0.00023566248,-0.31578988,-0.7694949,0.68289053,2,0
8,-2.0730822,-0.86054677,-0.17137128,0.15873669,0.37748095,0.8707584,0.038176067,-0.6208638,0.5689649,-0.049119417,-0.09209273,0.09388544,-0.70103467,0.5535481,0.6119241,0.25209376,0.06284062,0.27978653,-0.09172118,-0.5839218,0.70134246,-0.27286646,0.2620822,0.15997505,-0.83117396,0.46410105,0.5127693,-0.044208918,-0.070609346,0.09616048,0.72662115,-0.34537995,1.7465453,0.117920674,0.81379527,0.79734325,0.13380182,-0.012891188,1.8946106,1.1198742,-0.88788825,-0.60007095,0.048751835,-0.002088457,0.03676781,0.62990767,0.8035709,0.109231785,-0.10217665,-0.047186892,0.338515,-0.63695747,0.41283086,0.38822317,-0.01094323,0.8357515,0.6517528,0.63393456,-0.093802094,0.3282989,0.54552495,-0.53871536,0.076058134,-0.44437927,0.014766533,0.806387,0.5718246,-0.52331257,0.3360548,0.31919664,0.5361107,-0.62136286,0.758274,0.14024527,0.06238207,-0.27083868,0.487019,0.34186023,0.22322291,-0.1185855,-1.7792016,-0.106438965,-1.5611619,0.22808704,-0.0029088454,-0.36872885,-0.00024560964,-0.3167294,-0.76865864,0.68273884,2,0
9,-2.0795,-0.82038283,-0.14159891,0.20830889,0.3701976,0.8884535,0.041214246,-0.62023723,0.562092,-0.03825984,-0.086020574,0.093633965,-0.70074844,0.55940545,0.61100477,0.24794887,0.0739433,0.28485104,-0.09321191,-0.5837709,0.70886683,-0.250749,0.24833684,0.16028337,-0.83117396,0.46410105,0.51941305,-0.044208918,-0.070609346,0.09616048,0.74820995,-0.3587148,1.7417505,0.13993496,1.0798389,0.7987543,0.12886186,-0.016145023,1.8986348,1.1184846,-0.8875188,-0.5978561,0.04408344,0.0016389642,0.039507397,0.62973243,0.8020796,0.10963798,-0.10182522,-0.046723824,0.355841,-0.6371648,0.40896624,0.39014587,0.36207613,0.83508277,0.6496113,0.63555557,-0.0907457,0.3278686,0.547176,-0.5476068,0.07732486,-0.44348738,0.03734719,0.80626726,0.5679574,-0.52481365,0.3380707,0.3175686,0.5370364,-0.62136286,0.7582573,0.13905723,0.044989374,-0.27071127,0.49186045,0.33971116,0.22203399,-0.11921842,-1.7761679,-0.12412871,-1.5579354,0.2156529,0.0010692092,-0.36946195,0.0026185478,-0.31930164,-0.7679357,0.68259263,2,0
