Timestep,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw,REL_ANKLE_yaw,move,label
0,-2.0628266,-1.1469258,0.12084683,0.70536137,0.25704405,1.2257322,0.46205905,-0.6500211,-0.4642249,-0.004996261,0.025675928,0.085861124,0.06868921,0.6186699,1.4371134,-0.26266223,0.3059463,0.4074817,-0.9462927,-0.5293313,1.104291,0.04170777,-0.012742048,0.19528113,-0.7957245,0.36536998,1.4544992,-0.25544944,0.213276,0.055730406,0.7937846,-0.52220637,1.6728716,0.2009741,1.3567397e-05,0.7949207,0.32988304,0.37034923,1.797859,0.8624826,-0.8687117,-0.5624394,-0.56955886,0.56036675,-0.0014001053,0.6310247,-0.86251897,0.5235783,-0.658348,0.5676331,0.59084535,-0.55607903,-0.22159684,0.26894525,-0.00082696596,0.84629583,0.80146533,0.5395412,-0.44851932,0.60792065,0.60538393,-0.65554684,0.8307659,-0.38580385,-0.0026284144,0.8085187,0.6990865,-0.44899222,0.64487636,0.5790135,0.45711532,-0.5440524,0.73161155,-0.04619096,-0.0033960624,-0.27013394,0.7931847,0.1993591,0.22627364,-0.09225781,-1.955679,0.11642106,-1.7346919,0.08245763,0.7779211,-0.5425873,0.46027032,-0.29570562,-0.7805991,0.68381274,5,1
1,-2.0738037,-1.1854255,0.12084683,0.6377233,0.25704405,1.2035687,0.46205905,-0.6500211,-0.4642249,-0.008856257,-0.0024716414,0.084443726,0.06868921,0.6186699,1.4371134,-0.26266223,0.28239995,0.39334765,-0.9462927,-0.5293313,1.104291,0.04170777,-0.012742048,0.17868793,-0.7957245,0.36536998,1.4544992,-0.25544944,0.20528105,0.055730406,0.8197391,-0.51967657,1.674694,0.19594185,0.6208889,0.7995458,0.32480088,0.367857,1.8025607,0.8643536,-0.8687117,-0.56933326,-0.56955886,0.56036675,-0.0014001053,0.6305951,-0.8639914,0.5238702,-0.6567632,0.56854856,0.59084535,-0.5667503,-0.22159684,0.26894525,-0.00082696596,0.84684175,0.80328697,0.53687286,-0.44295356,0.6141611,0.60538393,-0.6620132,0.8307659,-0.38580385,-0.0026284144,0.8085996,0.69761485,-0.44963297,0.6443307,0.57976717,0.45711532,-0.544879,0.73161155,-0.04619096,-0.0033960624,-0.27105528,0.8037548,0.19413616,0.22916824,-0.09224268,-1.9575564,0.120914556,-1.736488,0.08564292,0.7779211,-0.5425873,0.46027032,-0.29570562,-0.7813774,0.68434125,5,1
2,-2.0842323,-1.2181128,0.12562314,0.57136166,0.2699102,1.1486424,0.46225855,-0.64961714,-0.45589408,-0.01063506,-0.01733992,0.08391791,0.076462105,0.62521005,1.448616,-0.2089995,0.25409937,0.38042888,-0.94397515,-0.5293109,1.1047126,0.05996347,0.0032427395,0.16326372,-0.79812145,0.37144333,1.4458061,-0.22153935,0.19049683,0.063939884,0.84585285,-0.5021988,1.6754094,0.19337496,0.8550178,0.80357844,0.31942925,0.36452347,1.8074392,0.8660896,-0.8693035,-0.5729694,-0.56988347,0.5559496,-0.0327375,0.6301654,-0.8651584,0.52410156,-0.6552414,0.5694053,0.6151979,-0.58946425,-0.2291631,0.26939112,0.5092505,0.84724045,0.8045227,0.53494287,-0.4377269,0.6195562,0.6047513,-0.6693987,0.8287765,-0.3857509,-0.01744717,0.80843496,0.69648015,-0.45016816,0.6437779,0.57970935,0.46992648,-0.55915445,0.7333255,-0.0432751,0.31686428,-0.27167523,0.8130759,0.18952173,0.23150608,-0.09191371,-1.9584256,0.120874204,-1.7401285,0.08761542,0.7772987,-0.5407954,0.46658355,-0.2946024,-0.7819838,0.6845492,5,1
3,-2.09173,-1.2398217,0.13330339,0.52268404,0.2850856,1.0935555,0.4629439,-0.6491407,-0.44606805,-0.011044185,-0.022560846,0.08391791,0.08563009,0.632924,1.4621834,-0.13891014,0.23102191,0.37137574,-0.9407526,-0.5292868,1.1077181,0.08161284,0.028559407,0.15233147,-0.8009486,0.3786068,1.4355531,-0.18154283,0.17655724,0.07362286,0.86595833,-0.48269102,1.6750029,0.19326517,0.71353406,0.80726165,0.31391937,0.36073953,1.8123862,0.86771756,-0.8699903,-0.57424164,-0.57091063,0.55073965,-0.056247413,0.62973577,-0.86613935,0.5242963,-0.6537739,0.5702371,0.64392114,-0.6126699,-0.2380874,0.26991695,0.90161765,0.84755236,0.8053334,0.5335473,-0.43273246,0.62441295,0.6046848,-0.67496186,0.82589203,-0.38540438,-0.012918277,0.80812544,0.6955412,-0.45063707,0.6433404,0.5790821,0.48503733,-0.5756305,0.7353471,-0.039836064,0.56321824,-0.2721175,0.8216092,0.18528649,0.23350517,-0.09140227,-1.9584265,0.118221015,-1.7431903,0.088095225,0.7768054,-0.53844535,0.47402996,-0.29330114,-0.782489,0.68456817,5,1
4,-2.09173,-1.2398217,0.14123395,0.52268404,0.2850856,1.0935555,0.4646881,-0.6491407,-0.44606805,-0.011044185,-0.022560846,0.08391791,0.08563009,0.632924,1.4621834,-0.112579904,0.23102191,0.37137574,-0.9388578,-0.5292868,1.1174371,0.082066305,0.053602837,0.15233147,-0.8009486,0.3786068,1.4355531,-0.18154283,0.17655724,0.07362286,0.8685201,-0.48269102,1.6732482,0.19603932,0.14789766,0.81094486,0.30850235,0.35708728,1.8172296,0.86926466,-0.86994666,-0.57424164,-0.5734076,0.55073965,-0.0041204155,0.6293061,-0.8671078,0.5244874,-0.6523559,0.5710964,0.64392114,-0.61687016,-0.2380874,0.26991695,0.09072511,0.84786433,0.80591553,0.5324362,-0.42783034,0.6291558,0.6073207,-0.6737274,0.82380795,-0.38430372,0.072360456,0.80781597,0.6945931,-0.45109424,0.64324605,0.57819355,0.48503733,-0.5756305,0.7353471,-0.039836064,0.054086372,-0.27255973,0.82999814,0.1811099,0.23547436,-0.09089833,-1.9576378,0.115743786,-1.7414609,0.0863393,0.7777383,-0.5375297,0.47402996,-0.29330114,-0.78299415,0.6845871,5,1
5,-2.0985928,-1.2398217,0.14212935,0.4788829,0.2850856,1.0837249,0.464885,-0.65027994,-0.4510612,-0.011044185,-0.027242651,0.08391791,0.08563009,0.632924,1.453335,-0.109607145,0.21193919,0.36343786,-0.9386439,-0.5292868,1.1185343,0.082117505,0.056430314,0.1513894,-0.8034839,0.3786068,1.4045094,-0.18154283,0.16875571,0.07362286,0.8844687,-0.47960317,1.6745561,0.19635254,0.4042689,0.8145034,0.3030701,0.352936,1.821962,0.87103313,-0.87049705,-0.5752944,-0.5737276,0.5539025,-0.029687127,0.62887645,-0.8682586,0.5247142,-0.65100026,0.57188666,0.63904715,-0.6249043,-0.23772146,0.2712733,-0.1029216,0.848024,0.80646896,0.5313312,-0.42313647,0.63309073,0.6076179,-0.67304355,0.82357264,-0.3841794,0.027236426,0.8074816,0.69366693,-0.4515457,0.64312136,0.57726634,0.47889268,-0.5763665,0.7374394,-0.034383897,-0.1570054,-0.27300194,0.838033,0.17709473,0.23728839,-0.09052124,-1.959116,0.117134176,-1.7426082,0.087199226,0.77787155,-0.53867793,0.47460362,-0.29176545,-0.7833217,0.68458927,5,1
6,-2.1053576,-1.1878928,0.14970613,0.43579096,0.28367305,1.073787,0.46840397,-0.6515089,-0.45856962,-0.010474965,-0.033428308,0.08440562,0.090740435,0.6390619,1.4426866,-0.0859609,0.19252823,0.3591081,-0.9319611,-0.52923656,1.1325452,0.094053924,0.055289816,0.15087555,-0.8059906,0.38259333,1.3737711,-0.15870252,0.15831068,0.07848054,0.9011678,-0.4780252,1.6751782,0.20558792,0.55612487,0.817988,0.29773113,0.3488643,1.8265913,0.87273777,-0.8707385,-0.5767674,-0.57879114,0.55838317,-0.026481815,0.62846106,-0.86962056,0.52498037,-0.6497904,0.5727413,0.65081054,-0.6352417,-0.24230117,0.2749465,0.2028734,0.84816444,0.80673647,0.53061515,-0.41875648,0.63674957,0.610101,-0.67561173,0.81722313,-0.3825839,0.05551912,0.8071439,0.69303805,-0.45187643,0.6429378,0.57629085,0.48240775,-0.5854797,0.73936373,-0.028097793,0.02024381,-0.27326587,0.8451518,0.173533,0.23876907,-0.089966014,-1.9618236,0.11125355,-1.7449981,0.08421942,0.77884465,-0.539124,0.47878328,-0.29212278,-0.7836219,0.68449754,5,1
7,-2.1103623,-1.1014384,0.1622552,0.40399015,0.28133357,1.0662085,0.47423226,-0.6525153,-0.46649453,-0.009131974,-0.039443716,0.085659176,0.09920451,0.6492475,1.4330437,-0.04679681,0.17761838,0.35966897,-0.9208927,-0.5291438,1.1557508,0.11382361,0.053400867,0.15124168,-0.80785197,0.38919625,1.3509064,-0.120873235,0.1480591,0.08652607,0.9146679,-0.47820127,1.6748546,0.22094156,0.46321306,0.8214181,0.29249343,0.34494174,1.8311222,0.8743496,-0.87063676,-0.578341,-0.58714324,0.5629469,0.006326038,0.6280722,-0.8711729,0.52528226,-0.6487322,0.5736758,0.67475796,-0.6454759,-0.25022125,0.27981156,0.7178935,0.8483156,0.8067387,0.5302656,-0.41467407,0.64027077,0.61417633,-0.6806194,0.80671215,-0.379939,0.13460423,0.80681604,0.69268435,-0.4520931,0.6427157,0.5752987,0.4937813,-0.5999086,0.74066055,-0.022611983,0.40430436,-0.2733626,0.8514328,0.170386,0.23995228,-0.08923076,-1.9648991,0.099953264,-1.7477521,0.07829693,0.78043324,-0.53873014,0.48519084,-0.2941086,-0.78392595,0.68432635,5,1
8,-2.1103623,-1.0983584,0.1622552,0.40399015,0.28133357,1.0662085,0.47423226,-0.6525153,-0.46649453,-0.006374828,-0.039443716,0.088730216,0.09920451,0.6493834,1.4330437,-0.04679681,0.17761838,0.363533,-0.9208927,-0.52907884,1.1557508,0.11382361,0.053400867,0.15376385,-0.80785197,0.38919625,1.3509064,-0.120873235,0.1480591,0.08652607,0.9145983,-0.47820127,1.6749015,0.22133787,0.08348435,0.82484835,0.287325,0.3411085,1.8355658,0.8759239,-0.87063676,-0.5789264,-0.58714324,0.5629469,2.3127495e-05,0.62776035,-0.87280434,0.5255976,-0.64780647,0.5746757,0.67517716,-0.6450794,-0.25025165,0.27985632,0.14139001,0.84853,0.80673885,0.52993095,-0.41075784,0.6439382,0.6139204,-0.682427,0.8067484,-0.3799224,0.01596573,0.80654526,0.6923236,-0.45229965,0.6425714,0.57444865,0.4937813,-0.5999086,0.74066055,-0.022611983,0.07170643,-0.27345935,0.8575951,0.16729017,0.24111506,-0.08850792,-1.9649476,0.09959934,-1.74781,0.07808097,0.7804489,-0.53871644,0.48521346,-0.29415378,-0.7842787,0.6841937,5,1
9,-2.1137075,-1.0976629,0.1622552,0.3914226,0.28133357,1.0662085,0.47423226,-0.65375805,-0.47008324,-0.0057522515,-0.043529656,0.08942367,0.09920451,0.6494141,1.4219202,-0.04679681,0.16749091,0.36440548,-0.9208927,-0.5290642,1.1557508,0.10118504,0.051975243,0.15433337,-0.8167023,0.38919625,1.3353755,-0.120873235,0.14527377,0.08652607,0.9222203,-0.4770267,1.6756363,0.22142738,0.18172415,0.8282785,0.28218523,0.3371963,1.8399343,0.87756383,-0.8714562,-0.57995456,-0.587208,0.5654723,-0.04479557,0.62744856,-0.87456876,0.5259394,-0.6469279,0.5756139,0.6692471,-0.6486682,-0.24982174,0.2815727,-0.12178352,0.84874445,0.8067241,0.5296279,-0.407086,0.6474221,0.61386305,-0.6799913,0.80675656,-0.37991866,-0.006195691,0.8062745,0.6917574,-0.45259434,0.64238906,0.573655,0.49096397,-0.6001529,0.74768317,-0.019881586,-0.07382507,-0.27355608,0.8635592,0.16428626,0.24226446,-0.08787628,-1.9657309,0.100853115,-1.7483674,0.0793634,0.78050005,-0.5397125,0.48773184,-0.29443085,-0.7846314,0.6840609,5,1
