Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id
1,24460,0,0,0,0,0,0,24460,0,0,0,0,0,0,24460,0,0,0,0,0,0,24460,0,0,0,0,0,0,24461,0,0,0,0,0,0,1,3,imu_label_3_1117_seung
2,24482,0,-722,0,0,0,-164,24482,0,0,-384,0,0,0,24482,-1000,0,0,0,0,0,24482,0,0,0,0,0,0,24483,0,0,0,0,0,0,1,3,imu_label_3_1117_seung
3,24504,1000,-1263,1000,-236,100,-287,24504,428,1000,-679,86,92,-13,24504,-1980,1000,472,79,230,-26,24504,1000,1000,618,-34,38,19,24505,838,1000,756,-62,17,52,1,3,imu_label_3_1117_seung
4,24525,1000,-1263,1000,-236,100,-287,24525,428,1000,-679,86,92,-13,24526,-1980,1000,472,79,230,-26,24526,1000,1000,618,-34,38,19,24526,838,1000,756,-62,17,52,1,3,imu_label_3_1117_seung
5,24545,1000,-1651,1000,-411,100,-373,24545,428,1000,-899,86,92,-18,24547,-2709,1000,472,79,230,-46,24547,1000,1000,618,-60,38,19,24547,838,1000,756,-109,17,52,1,3,imu_label_3_1117_seung
6,24565,2000,-1942,2000,-544,152,-438,24565,741,2000,-1065,152,161,-27,24568,-3239,2000,818,150,419,-96,24568,2000,2000,1077,-64,55,28,24568,1466,2000,1323,-144,30,103,1,3,imu_label_3_1117_seung
7,24585,2000,-1942,2000,-544,152,-438,24585,741,2000,-1065,154,161,-27,24589,-3239,2000,818,150,461,-96,24589,2000,2000,1077,-64,55,28,24589,1490,2000,1323,-144,30,103,1,3,imu_label_3_1117_seung
8,24605,2000,-2158,2000,-644,152,-477,24605,741,2000,-1190,154,161,-33,24610,-3625,2000,818,150,461,-118,24610,2000,2000,1077,-67,55,28,24610,1490,2000,1323,-163,30,103,1,3,imu_label_3_1117_seung
9,24625,3000,-2338,3000,-722,191,-506,24625,975,3000,-1285,207,216,-43,24631,-3914,3000,1077,199,602,-134,24631,2892,3000,1451,-69,63,35,24631,1973,3000,1760,-177,34,125,1,3,imu_label_3_1117_seung
10,24645,3000,-2338,3000,-722,218,-506,24645,975,3000,-1285,209,216,-43,24652,-3914,3000,1107,199,602,-134,24652,2892,3000,1451,-69,63,35,24652,1973,3000,1760,-177,34,125,1,3,imu_label_3_1117_seung
11,24665,3000,-2473,3000,-781,218,-528,24665,975,3000,-1360,209,216,-45,24673,-4179,3000,1107,199,602,-146,24673,2892,3000,1451,-75,40,35,24673,1973,3000,1760,-187,34,125,1,3,imu_label_3_1117_seung
12,24685,4000,-2582,4000,-821,269,-550,24685,1128,4000,-1411,247,249,-46,24694,-4378,4000,1324,235,708,-162,24694,3605,4000,1746,-82,-6,-7,24694,2329,4000,2080,-201,43,157,1,3,imu_label_3_1117_seung
13,24705,4000,-2582,4000,-821,271,-550,24705,1128,4000,-1411,250,249,-46,24715,-4378,4000,1324,235,741,-162,24715,3605,4000,1746,-82,-6,-7,24715,2335,4000,2080,-201,65,168,1,3,imu_label_3_1117_seung
14,24725,4000,-2670,4000,-835,271,-560,24725,1128,4000,-1452,250,249,-47,24736,-4441,4000,1324,235,741,-179,24736,3605,4000,1746,-87,-11,-43,24736,2335,4000,2080,-212,65,168,1,3,imu_label_3_1117_seung
15,24745,5000,-2740,5000,-864,312,-574,24745,1243,5000,-1483,272,259,-63,24757,-4488,5000,1483,261,691,-204,24757,4087,5000,1945,-87,-11,-66,24757,2615,5000,2316,-220,88,200,1,3,imu_label_3_1117_seung
16,24765,5000,-2740,5000,-864,312,-574,24765,1263,5000,-1483,275,259,-63,24778,-4488,5000,1483,261,691,-204,24778,4087,5000,1945,-80,37,-66,24778,2619,5000,2316,-220,88,200,1,3,imu_label_3_1117_seung
17,24785,5000,-2789,5000,-865,300,-591,24785,1263,5000,-1513,275,259,-78,24799,-4600,5000,1483,261,654,-223,24799,4087,5000,1945,-80,37,-66,24799,2619,5000,2316,-234,88,200,1,3,imu_label_3_1117_seung
18,24805,6000,-2817,6000,-865,268,-604,24805,1379,6000,-1536,289,268,-90,24820,-4684,6000,1572,252,654,-223,24820,4429,6000,2090,-80,73,-49,24820,2825,6000,2493,-254,104,195,1,3,imu_label_3_1117_seung
19,24825,6000,-2817,6000,-858,268,-604,24825,1379,6000,-1536,289,278,-90,24841,-4684,6000,1572,252,703,-198,24841,4429,6000,2090,-70,119,-30,24841,2828,6000,2497,-254,104,195,1,3,imu_label_3_1117_seung
20,24845,6000,-2818,6000,-858,242,-606,24845,1379,6000,-1536,289,278,-94,24862,-4733,6000,1572,235,703,-198,24862,4429,6000,2090,-70,119,-30,24862,2828,6000,2497,-269,104,190,1,3,imu_label_3_1117_seung
21,24865,7000,-2839,7000,-839,190,-607,24865,1463,7000,-1536,298,291,-94,24883,-4749,7000,1701,222,836,-189,24883,4753,7000,2199,-77,143,8,24883,2975,7000,2636,-283,119,187,1,3,imu_label_3_1117_seung
22,24885,7000,-2839,7000,-838,190,-607,24885,1463,7000,-1536,298,291,-80,24904,-4749,7000,1701,222,836,-189,24904,4753,7000,2209,-77,143,8,24904,2975,7000,2666,-283,119,187,1,3,imu_label_3_1117_seung
23,24905,7000,-2855,7000,-838,151,-607,24905,1463,7000,-1536,298,291,-80,24926,-4781,7000,1701,222,836,-189,24926,4753,7000,2209,-77,143,8,24925,2975,7000,2666,-292,119,184,1,3,imu_label_3_1117_seung
24,24927,8000,-2867,8000,-820,119,-603,24927,1526,8000,-1536,305,301,-67,24948,-4869,8000,1781,261,876,-182,24948,4958,8000,2284,-80,188,25,24945,3079,8000,2793,-299,130,184,1,3,imu_label_3_1117_seung
25,24949,8000,-2867,8000,-820,119,-603,24949,1526,8000,-1531,307,307,-67,24970,-4869,8000,1781,261,876,-166,24970,4958,8000,2284,-80,188,25,24965,3079,8000,2793,-299,130,185,1,3,imu_label_3_1117_seung
26,24971,8000,-2867,8000,-820,95,-603,24971,1526,8000,-1529,307,307,-67,24992,-4935,8000,1781,261,876,-166,24992,4958,8000,2284,-82,188,25,24985,3079,8000,2793,-305,130,186,1,3,imu_label_3_1117_seung
27,24993,9000,-2860,9000,-826,71,-589,24993,1567,9000,-1527,310,323,-72,25014,-5003,9000,1841,272,987,-141,25014,5112,9000,2341,-83,222,50,25005,3157,9000,2846,-310,142,186,1,3,imu_label_3_1117_seung
28,25015,9000,-2860,9000,-826,71,-573,25015,1567,9000,-1527,311,323,-72,25036,-5003,9000,1841,268,987,-141,25036,5112,9000,2341,-83,222,55,25025,3157,9000,2846,-310,146,187,1,3,imu_label_3_1117_seung
29,25037,9000,-2860,9000,-831,50,-573,25037,1567,9000,-1527,311,323,-84,25058,-5003,9000,1838,238,987,-141,25058,5112,9000,2341,-83,222,55,25045,3157,9000,2846,-326,146,187,1,3,imu_label_3_1117_seung
30,25059,10000,-2911,10000,-835,34,-568,25059,1588,10000,-1539,322,341,-100,25080,-4986,10000,1810,213,1018,-146,25080,5256,10000,2399,-65,309,81,25065,3215,10000,2916,-338,154,200,1,3,imu_label_3_1117_seung
31,25081,10000,-2911,10000,-835,34,-568,25081,1588,10000,-1539,322,367,-100,25102,-4986,10000,1810,213,1018,-146,25102,5256,10000,2399,-65,309,81,25085,3231,10000,2920,-338,154,206,1,3,imu_label_3_1117_seung
32,25103,10000,-2945,10000,-850,34,-593,25103,1588,10000,-1553,322,367,-112,25124,-4986,10000,1810,202,1018,-150,25124,5256,10000,2399,-65,309,81,25105,3231,10000,2920,-338,154,206,1,3,imu_label_3_1117_seung
33,25125,11000,-2974,11000,-970,109,-632,25125,1526,11000,-1564,335,438,-112,25146,-4867,11000,1845,202,1008,-190,25146,5414,11000,2421,-72,220,-18,25126,3287,11000,2986,-341,155,219,1,3,imu_label_3_1117_seung
34,25147,11000,-2974,11000,-970,109,-632,25147,1526,11000,-1564,335,438,-107,25168,-4867,11000,1845,241,1008,-190,25168,5414,11000,2421,-72,220,-18,25147,3287,11000,2986,-343,155,219,1,3,imu_label_3_1117_seung
35,25169,11000,-2992,11000,-1113,109,-706,25169,1510,11000,-1566,335,438,-107,25190,-4867,11000,1845,241,851,-220,25190,5414,11000,2421,-72,153,-92,25169,3287,11000,2986,-343,155,219,1,3,imu_label_3_1117_seung
36,25191,12000,-3006,12000,-1247,86,-762,25191,1510,12000,-1566,335,385,-103,25212,-4978,12000,1877,312,657,-220,25212,5462,12000,2407,-77,115,-92,25191,3319,12000,2997,-351,143,198,1,3,imu_label_3_1117_seung
37,25213,12000,-3006,12000,-1247,86,-762,25213,1521,12000,-1566,335,385,-103,25234,-4978,12000,1877,312,657,-203,25234,5462,12000,2407,-77,115,-89,25213,3319,12000,2997,-351,143,198,1,3,imu_label_3_1117_seung
38,25235,12000,-3006,12000,-1288,69,-788,25235,1521,12000,-1566,334,342,-103,25256,-5105,12000,1877,312,566,-203,25256,5462,12000,2407,-77,86,-89,25235,3319,12000,2997,-355,123,183,1,3,imu_label_3_1117_seung
39,25257,13000,-2948,12956,-1288,69,-788,25257,1532,13000,-1558,334,290,-99,25278,-5200,13000,1975,327,566,-181,25278,5492,13000,2387,-81,65,-79,25257,3297,13000,3045,-355,108,183,1,3,imu_label_3_1117_seung
40,25279,13000,-2948,12956,-1264,75,-784,25279,1559,13000,-1552,334,290,-86,25300,-5200,13000,1975,327,651,-181,25300,5492,13000,2387,-81,65,-66,25279,3297,13000,3045,-342,108,188,1,3,imu_label_3_1117_seung
41,25301,13000,-2948,12956,-1264,75,-784,25301,1559,13000,-1552,334,251,-86,25322,-5200,13000,1975,327,651,-181,25322,5492,13000,2387,-84,65,-66,25301,3288,13000,3045,-342,108,188,1,3,imu_label_3_1117_seung
42,25323,14000,-2955,13745,-1196,90,-745,25323,1618,13801,-1541,340,251,-85,25344,-5096,14000,1945,334,833,-179,25344,5505,14000,2382,-98,73,-33,25323,3282,14000,3053,-309,130,218,1,3,imu_label_3_1117_seung
43,25345,14000,-2955,13745,-1171,90,-729,25345,1618,13802,-1541,341,270,-85,25366,-5096,14000,1945,334,833,-179,25366,5505,14000,2382,-98,132,-24,25345,3282,14000,3053,-309,137,218,1,3,imu_label_3_1117_seung
44,25367,14000,-2976,13745,-1171,57,-729,25367,1618,13802,-1541,341,270,-85,25388,-5096,14000,1922,334,833,-179,25388,5505,14000,2382,-108,132,-24,25367,3282,14000,3053,-309,137,218,1,3,imu_label_3_1117_seung
45,25389,15000,-2992,14296,-1080,32,-699,25389,1632,14403,-1538,346,317,-85,25410,-5008,15000,1905,340,867,-165,25410,5532,15000,2386,-127,133,20,25389,3301,15000,3059,-306,145,203,1,3,imu_label_3_1117_seung
46,25411,15000,-2992,14296,-1075,32,-699,25411,1632,14403,-1538,350,318,-85,25432,-5008,15000,1905,344,867,-165,25432,5532,15000,2386,-127,133,20,25411,3301,15000,3093,-306,145,203,1,3,imu_label_3_1117_seung
47,25433,15000,-2992,14296,-1075,25,-699,25433,1632,14403,-1544,350,318,-85,25454,-5016,15000,1905,344,867,-170,25454,5532,15000,2386,-127,133,20,25433,3301,15000,3093,-306,145,188,1,3,imu_label_3_1117_seung
48,25455,16000,-2958,14710,-1011,23,-694,25455,1613,14852,-1549,357,346,-80,25476,-5064,16000,1928,344,938,-174,25476,5629,16000,2389,-147,113,47,25455,3293,16000,3123,-303,151,181,1,3,imu_label_3_1117_seung
49,25477,16000,-2954,14712,-1008,23,-694,25477,1613,14852,-1549,357,346,-79,25498,-5064,16000,1928,342,986,-174,25498,5629,16000,2411,-147,113,47,25477,3293,16000,3123,-291,151,181,1,3,imu_label_3_1117_seung
50,25499,16000,-2954,14712,-1008,23,-694,25499,1599,14852,-1557,357,346,-79,25520,-5104,16000,1928,342,986,-174,25520,5629,16000,2411,-147,98,12,25499,3293,16000,3123,-291,151,181,1,3,imu_label_3_1117_seung
51,25521,17000,-2883,15014,-957,84,-653,25521,1593,15198,-1569,359,363,-91,25542,-5126,17000,1946,318,1091,-167,25542,5667,17000,2414,-153,98,-13,25521,3295,17000,3116,-269,158,193,1,3,imu_label_3_1117_seung
52,25543,17000,-2883,15014,-930,93,-652,25543,1593,15198,-1569,359,363,-91,25564,-5126,17000,1946,318,1099,-167,25564,5667,17000,2414,-153,99,-13,25543,3295,17000,3116,-263,158,205,1,3,imu_label_3_1117_seung
53,25565,17000,-2904,15014,-930,93,-652,25565,1589,15198,-1578,359,363,-114,25586,-5126,17000,1927,318,1099,-180,25586,5667,17000,2414,-153,153,-13,25565,3295,17000,3111,-263,158,205,1,3,imu_label_3_1117_seung
54,25587,18000,-2952,15240,-923,158,-631,25587,1586,15447,-1589,360,404,-132,25608,-5088,18000,1889,300,1175,-190,25608,5676,18000,2416,-133,260,15,25587,3327,18000,3111,-255,164,226,1,3,imu_label_3_1117_seung
55,25609,18000,-2952,15254,-923,158,-631,25609,1586,15447,-1589,360,404,-132,25630,-5044,18000,1889,300,1175,-190,25630,5696,18000,2416,-133,300,15,25609,3327,18000,3119,-255,164,226,1,3,imu_label_3_1117_seung
56,25631,18000,-2988,15254,-923,158,-631,25631,1566,15447,-1597,360,404,-132,25652,-5044,18000,1889,300,1175,-190,25652,5696,18000,2416,-133,300,15,25631,3327,18000,3119,-265,164,226,1,3,imu_label_3_1117_seung
57,25653,19000,-3013,15434,-924,197,-635,25653,1535,15635,-1598,359,419,-118,25674,-5027,19000,1906,322,1140,-159,25674,5703,19000,2418,-133,364,-15,25653,3317,19000,3145,-272,154,242,1,3,imu_label_3_1117_seung
58,25675,19000,-3013,15434,-924,197,-635,25675,1535,15637,-1598,359,419,-116,25696,-5027,19000,1920,352,1140,-156,25696,5707,19000,2435,-133,364,-15,25675,3317,19000,3145,-272,154,242,1,3,imu_label_3_1117_seung
59,25697,19000,-3031,15434,-947,197,-644,25697,1511,15637,-1598,358,419,-116,25718,-5027,19000,1920,352,1074,-156,25718,5707,19000,2438,-133,364,-38,25697,3309,19000,3145,-272,144,242,1,3,imu_label_3_1117_seung
60,25719,20000,-3053,15541,-1049,214,-654,25719,1503,15779,-1594,347,410,-102,25740,-5008,20000,1930,391,997,-130,25740,5704,20000,2448,-140,397,-53,25719,3309,20000,3146,-271,129,266,1,3,imu_label_3_1117_seung
61,25741,20000,-3053,15555,-1049,226,-654,25741,1503,15779,-1594,347,410,-99,25762,-5008,20000,1930,391,997,-94,25762,5704,20000,2454,-140,397,-53,25741,3311,20000,3146,-271,129,266,1,3,imu_label_3_1117_seung
62,25763,20000,-3053,15555,-1137,226,-662,25763,1497,15779,-1594,338,400,-99,25784,-5008,20000,1929,391,933,-94,25784,5704,20000,2454,-140,384,-64,25763,3311,20000,3146,-278,117,259,1,3,imu_label_3_1117_seung
63,25785,21000,-3047,15626,-1236,252,-708,25785,1482,15879,-1593,326,390,-70,25806,-4994,21000,1928,410,812,-48,25806,5702,21000,2468,-127,374,-74,25785,3313,21000,3147,-288,96,241,1,3,imu_label_3_1117_seung
64,25807,21000,-3041,15626,-1236,254,-708,25807,1482,15879,-1593,326,390,-60,25828,-4993,21000,1920,410,812,-48,25828,5702,21000,2468,-127,374,-74,25807,3313,21000,3147,-288,96,241,1,3,imu_label_3_1117_seung
65,25829,21000,-3041,15626,-1334,254,-746,25829,1471,15879,-1596,317,363,-60,25850,-4992,21000,1920,410,812,-48,25850,5686,21000,2468,-127,331,-82,25829,3312,21000,3134,-295,81,221,1,3,imu_label_3_1117_seung
66,25851,22000,-2964,15663,-1408,275,-774,25851,1471,15954,-1599,310,302,-13,25872,-4992,22000,1916,387,817,-93,25872,5674,22000,2471,-127,318,-82,25851,3296,22000,3124,-321,75,206,1,3,imu_label_3_1117_seung
67,25873,22000,-2960,15663,-1408,278,-774,25873,1490,15967,-1599,310,302,-13,25894,-4992,22000,1914,387,817,-93,25894,5674,22000,2471,-127,318,-52,25873,3296,22000,3124,-321,75,206,1,3,imu_label_3_1117_seung
68,25895,22000,-2960,15663,-1408,278,-774,25895,1490,15967,-1599,310,256,-13,25916,-4992,22000,1913,370,817,-136,25916,5665,22000,2471,-127,286,-52,25895,3276,22000,3121,-336,75,203,1,3,imu_label_3_1117_seung
69,25917,23000,-2914,15673,-1342,304,-763,25917,1549,16036,-1596,316,234,-6,25938,-5008,23000,1910,357,908,-184,25938,5654,23000,2465,-108,284,-23,25917,3253,23000,3118,-337,103,203,1,3,imu_label_3_1117_seung
70,25939,23000,-2914,15673,-1310,304,-741,25939,1562,16036,-1592,316,234,-6,25960,-5008,23000,1910,357,950,-184,25960,5654,23000,2465,-108,283,-23,25939,3253,23000,3118,-337,128,216,1,3,imu_label_3_1117_seung
71,25961,23000,-2914,15673,-1310,295,-741,25961,1562,16036,-1592,316,234,-11,25982,-5020,23000,1910,357,950,-184,25982,5646,23000,2460,-108,284,-23,25961,3249,23000,3116,-338,128,216,1,3,imu_label_3_1117_seung
72,25983,24000,-2907,15668,-1180,288,-698,25983,1609,16081,-1570,316,239,-27,26004,-5029,24000,1936,388,1033,-144,26004,5640,24000,2460,-94,285,29,25983,3246,24000,3116,-339,168,206,1,3,imu_label_3_1117_seung
73,26005,24000,-2907,15668,-1148,288,-698,26005,1609,16081,-1566,316,254,-27,26026,-5029,24000,1980,388,1033,-144,26026,5640,24000,2477,-94,305,29,26005,3246,24000,3129,-339,168,206,1,3,imu_label_3_1117_seung
74,26027,24000,-2930,15668,-1148,288,-698,26027,1609,16081,-1566,316,254,-40,26048,-5039,24000,1980,388,1033,-144,26048,5640,24000,2477,-104,305,29,26027,3244,24000,3129,-339,168,198,1,3,imu_label_3_1117_seung
75,26049,25000,-2987,15723,-1086,362,-666,26049,1589,16115,-1551,324,337,-52,26070,-5047,25000,2033,383,1046,-145,26070,5672,25000,2489,-114,389,14,26049,3243,25000,3138,-310,184,198,1,3,imu_label_3_1117_seung
76,26071,25000,-2987,15723,-1086,374,-666,26071,1589,16119,-1551,326,337,-52,26092,-5047,25000,2033,383,1046,-145,26092,5672,25000,2489,-114,389,14,26071,3243,25000,3138,-309,184,226,1,3,imu_label_3_1117_seung
77,26093,25000,-2990,15723,-1086,374,-666,26093,1553,16119,-1551,326,337,-61,26114,-5053,25000,2033,383,1046,-145,26114,5672,25000,2489,-121,389,-9,26093,3243,25000,3137,-309,163,226,1,3,imu_label_3_1117_seung
78,26115,26000,-2992,15858,-1081,466,-644,26115,1489,16151,-1540,334,370,-63,26136,-5081,26000,2080,387,931,-149,26136,5696,26000,2512,-138,331,-59,26115,3266,26000,3126,-279,107,257,1,3,imu_label_3_1117_seung
79,26137,26000,-2992,15858,-1081,526,-644,26137,1489,16151,-1543,334,370,-63,26158,-5081,26000,2080,387,931,-149,26158,5696,26000,2512,-138,331,-59,26137,3266,26000,3126,-273,107,257,1,3,imu_label_3_1117_seung
80,26159,26000,-2992,15858,-1081,526,-644,26159,1478,16151,-1547,334,370,-63,26180,-5130,26000,2080,387,931,-149,26180,5696,26000,2504,-150,331,-127,26159,3247,26000,3118,-273,65,257,1,3,imu_label_3_1117_seung
81,26181,26834,-2992,15945,-1077,640,-584,26181,1472,16169,-1552,348,376,-54,26202,-5167,27000,2084,390,1031,-121,26202,5700,27000,2504,-159,360,-189,26181,3233,27000,3116,-240,65,312,1,3,imu_label_3_1117_seung
82,26203,26834,-2992,15945,-1077,640,-562,26203,1472,16169,-1552,348,376,-54,26224,-5167,27000,2084,417,1031,-90,26224,5700,27000,2512,-159,360,-189,26203,3233,27000,3116,-218,71,313,1,3,imu_label_3_1117_seung
83,26225,26834,-2992,15945,-1077,634,-562,26225,1472,16169,-1552,348,376,-54,26246,-5195,27000,2081,419,1031,-90,26246,5700,27000,2518,-159,360,-236,26225,3222,27000,3116,-218,71,313,1,3,imu_label_3_1117_seung
84,26247,27457,-2984,16126,-1019,605,-478,26247,1477,16181,-1558,354,385,-45,26268,-5198,28000,2070,437,1159,10,26268,5703,28000,2518,-156,428,-258,26247,3222,28000,3131,-163,60,380,1,3,imu_label_3_1117_seung
85,26269,27457,-2984,16126,-974,605,-471,26269,1477,16181,-1558,354,419,-45,26290,-5198,28000,2070,438,1159,10,26290,5703,28000,2518,-145,464,-258,26269,3230,28000,3131,-163,60,392,1,3,imu_label_3_1117_seung
86,26291,27457,-3044,16126,-974,565,-471,26291,1477,16181,-1558,354,419,-45,26312,-5198,28000,2062,438,1159,10,26312,5703,28000,2508,-145,464,-275,26291,3230,28000,3131,-163,52,392,1,3,imu_label_3_1117_seung
87,26313,27923,-3105,16100,-897,476,-385,26313,1493,16186,-1567,359,465,-22,26334,-5158,29000,1976,450,1271,173,26334,5707,29000,2491,-124,542,-301,26313,3248,28992,3106,-122,45,471,1,3,imu_label_3_1117_seung
88,26335,27923,-3105,16100,-897,476,-385,26335,1493,16186,-1567,359,472,-9,26356,-5018,29000,1976,450,1271,216,26356,5717,29000,2491,-124,542,-301,26335,3272,28992,3106,-122,45,471,1,3,imu_label_3_1117_seung
89,26357,27923,-3134,16069,-910,377,-385,26357,1493,16182,-1573,359,472,-9,26378,-5018,29000,1874,450,1221,216,26378,5717,29000,2491,-124,542,-325,26357,3272,28992,3065,-122,45,471,1,3,imu_label_3_1117_seung
90,26379,28474,-3134,16043,-1024,303,-424,26379,1504,16182,-1590,356,526,33,26400,-4767,29802,1713,432,1092,130,26400,5717,29778,2518,-118,461,-338,26379,3318,29724,3028,-125,46,491,1,3,imu_label_3_1117_seung
91,26401,28474,-3104,16043,-1024,303,-424,26401,1505,16191,-1590,356,526,38,26422,-4767,29844,1713,432,1092,130,26422,5717,29800,2518,-109,461,-338,26401,3318,29724,3028,-125,46,491,1,3,imu_label_3_1117_seung
92,26423,28474,-3104,16043,-1110,195,-571,26423,1505,16191,-1605,344,526,38,26444,-4767,29844,1688,419,995,65,26444,5707,29800,2518,-109,401,-338,26423,3318,29724,2983,-182,46,485,1,3,imu_label_3_1117_seung
93,26445,28813,-2990,16048,-1159,38,-681,26445,1574,16197,-1633,326,412,52,26466,-4787,30445,1680,409,957,65,26466,5624,30378,2550,-77,306,-295,26445,3386,30287,2967,-257,74,407,1,3,imu_label_3_1117_seung
94,26467,28813,-2990,16048,-1159,38,-681,26467,1606,16197,-1633,326,412,52,26488,-4787,30477,1680,409,957,101,26488,5624,30378,2550,-69,306,-267,26467,3386,30293,2967,-257,75,407,1,3,imu_label_3_1117_seung
95,26489,28813,-3082,16048,-1181,-79,-763,26489,1606,16197,-1633,311,327,52,26510,-4818,30477,1680,409,957,101,26510,5624,30378,2538,-69,306,-267,26489,3381,30293,2967,-333,75,349,1,3,imu_label_3_1117_seung
96,26511,28934,-3151,16026,-1181,-160,-872,26511,1654,16188,-1624,300,317,60,26532,-4919,30855,1808,428,981,128,26532,5590,30797,2517,-39,421,-214,26511,3371,30725,3025,-373,123,321,1,3,imu_label_3_1117_seung
97,26533,28934,-3151,16026,-1179,-160,-872,26533,1654,16188,-1607,300,317,60,26554,-4919,30907,1840,428,981,153,26554,5590,30797,2517,-39,435,-214,26533,3371,30725,3035,-373,123,321,1,3,imu_label_3_1117_seung
98,26555,28934,-3199,16009,-1179,-160,-954,26555,1639,16181,-1607,299,317,60,26576,-4995,30907,1840,428,981,153,26576,5590,30797,2497,-39,435,-214,26555,3370,30725,3035,-373,123,321,1,3,imu_label_3_1117_seung
99,26577,29010,-3231,15996,-1169,-119,-961,26577,1628,16181,-1574,299,337,85,26598,-5054,31191,2030,453,985,192,26598,5596,31133,2482,-26,736,-161,26577,3367,31053,3060,-353,120,356,1,3,imu_label_3_1117_seung
100,26599,29010,-3231,15996,-1121,-115,-961,26599,1628,16192,-1565,311,337,98,26620,-5054,31230,2030,453,985,210,26620,5596,31133,2482,-26,794,-136,26599,3367,31053,3060,-337,120,358,1,3,imu_label_3_1117_seung
101,26621,29010,-3241,15987,-1121,-115,-961,26621,1628,16192,-1565,311,337,98,26642,-5054,31230,2030,453,985,210,26642,5596,31133,2475,-27,794,-136,26621,3367,31053,3060,-337,118,358,1,3,imu_label_3_1117_seung
102,26643,29087,-3241,15968,-994,-81,-847,26643,1667,16204,-1517,321,352,148,26664,-5052,31492,2052,449,1187,311,26664,5623,31355,2475,-55,1064,-86,26643,3401,31291,3079,-258,116,441,1,3,imu_label_3_1117_seung
103,26665,29191,-3230,15968,-950,-81,-812,26665,1667,16206,-1517,325,360,148,26686,-4916,31528,2052,449,1187,311,26686,5643,31355,2476,-55,1064,-86,26665,3401,31291,3079,-247,116,441,1,3,imu_label_3_1117_seung
104,26687,29191,-3230,15924,-950,-81,-812,26687,1667,16206,-1517,325,360,148,26708,-4916,31528,2047,449,1187,311,26708,5657,31355,2476,-80,1064,-103,26687,3401,31291,3079,-247,114,441,1,3,imu_label_3_1117_seung
105,26709,29323,-3222,15863,-841,-47,-667,26709,1672,16216,-1515,336,467,174,26730,-4717,31758,1925,464,1251,337,26730,5658,31534,2495,-104,1106,-165,26709,3440,31454,3045,-164,113,502,1,3,imu_label_3_1117_seung
106,26731,29323,-3218,15863,-841,-35,-667,26731,1672,16216,-1515,336,467,174,26752,-4699,31758,1925,464,1251,337,26752,5658,31538,2495,-104,1106,-165,26731,3440,31454,3045,-164,113,502,1,3,imu_label_3_1117_seung
107,26753,29323,-3218,15809,-841,-35,-667,26753,1668,16216,-1529,336,467,174,26774,-4699,31758,1833,464,1251,337,26774,5649,31538,2495,-134,1106,-197,26753,3440,31454,3019,-164,110,502,1,3,imu_label_3_1117_seung
108,26775,29392,-3215,15752,-891,39,-665,26775,1665,16201,-1553,340,477,183,26796,-4554,31910,1770,494,1202,349,26796,5628,31681,2507,-184,943,-197,26775,3504,31580,2998,-135,108,490,1,3,imu_label_3_1117_seung
109,26797,29392,-3209,15752,-891,44,-665,26797,1665,16201,-1553,340,477,183,26818,-4554,31910,1770,494,1202,349,26818,5628,31689,2517,-184,943,-177,26797,3508,31580,2998,-135,108,490,1,3,imu_label_3_1117_seung
110,26819,29392,-3209,15720,-929,44,-665,26819,1665,16186,-1571,340,431,183,26840,-4554,31910,1759,494,1165,349,26840,5613,31689,2517,-221,797,-177,26819,3508,31580,2978,-135,103,480,1,3,imu_label_3_1117_seung
111,26841,29480,-3180,15686,-940,96,-676,26841,1714,16176,-1578,344,380,215,26862,-4531,32022,1723,517,1137,358,26862,5611,31802,2543,-254,657,-79,26841,3539,31685,2963,-127,102,472,1,3,imu_label_3_1117_seung
112,26863,29516,-3180,15686,-940,96,-676,26863,1721,16176,-1578,345,380,236,26884,-4531,32022,1723,517,1137,358,26884,5611,31802,2571,-254,657,-79,26863,3539,31687,2963,-122,102,472,1,3,imu_label_3_1117_seung
113,26885,29516,-3180,15652,-940,96,-676,26885,1721,16176,-1582,345,333,236,26906,-4531,32022,1688,495,1137,318,26906,5611,31802,2571,-270,532,-79,26885,3539,31687,2942,-122,102,468,1,3,imu_label_3_1117_seung
114,26907,29591,-3125,15627,-859,86,-679,26907,1825,16178,-1582,354,298,287,26928,-4456,32132,1618,482,1176,283,26928,5628,31887,2584,-270,459,-34,26907,3558,31775,2940,-113,127,465,1,3,imu_label_3_1117_seung
115,26929,29591,-3119,15627,-859,86,-679,26929,1832,16182,-1582,354,298,287,26950,-4406,32132,1618,482,1176,283,26950,5628,31887,2584,-256,459,-34,26929,3570,31775,2940,-113,130,465,1,3,imu_label_3_1117_seung
