Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id
1,3560,31425,-5304,16152,-1882,1233,-566,3560,674,8037,-1340,67,-76,90,3561,-88,30528,13040,1093,-899,-774,3561,-8327,-31904,4480,37,-6792,264,3562,-768,31720,5776,101,-2496,50,1,3,IMU_Label_3_jeahyeon50move
2,3583,31305,-4760,15688,-1894,1599,-406,3583,598,8011,-1280,79,-40,118,3584,-416,30728,13304,453,-939,-670,3584,-8919,-31976,5136,-562,798,364,3583,-1200,31680,5472,95,-2435,-72,1,3,IMU_Label_3_jeahyeon50move
3,3606,11305,-4544,5083,-1856,0,-122,3606,0,0,-1280,0,0,0,3607,-88,10728,1397,0,-899,-670,3607,-8327,-31848,0,0,0,0,3605,-768,11680,0,0,-1713,0,1,3,IMU_Label_3_jeahyeon50move
4,3629,0,-4544,0,-1856,0,-122,3629,0,0,-1340,0,0,0,3630,-416,0,0,0,-899,-670,3630,-8575,-31848,0,0,0,0,3625,-1120,0,0,0,-1713,0,1,3,IMU_Label_3_jeahyeon50move
5,3652,20000,-4544,10605,-1856,976,-122,3652,526,8015,-1340,96,38,122,3653,-480,20000,11907,-454,-899,-670,3653,-8759,-31848,4480,37,798,262,3645,-1120,20000,5248,27,-1713,50,1,3,IMU_Label_3_jeahyeon50move
6,3675,31801,-4232,15688,-1524,976,66,3675,526,8015,-1336,97,38,122,3676,-480,30728,12784,-454,323,-90,3676,-8759,-31848,4728,150,1098,262,3665,-1120,31816,5248,27,-1050,64,1,3,IMU_Label_3_jeahyeon50move
7,3698,31801,-4232,15752,-1282,976,66,3698,526,8035,-1366,98,38,122,3699,-480,30792,12784,-454,1058,250,3699,-8759,-31848,4728,150,1142,262,3685,-1120,31816,5248,27,-332,104,1,3,IMU_Label_3_jeahyeon50move
8,3721,31801,-4232,15824,-1282,636,66,3721,526,8035,-1336,106,38,110,3722,-480,30832,12784,-454,1058,458,3722,-8759,-31960,4728,150,1142,262,3705,-1120,31816,5200,-4,-332,122,1,3,IMU_Label_3_jeahyeon50move
9,3744,31801,-4264,15824,-1282,636,66,3744,526,8035,-1336,106,38,92,3745,-480,30832,12784,-454,1058,574,3722,-8759,-31960,4728,150,1142,262,3746,-1208,11816,5432,-1926,2244,106,1,3,IMU_Label_3_jeahyeon50move
10,3767,31897,-4264,15696,-272,636,166,3767,602,8039,-1336,112,131,-104,3768,-2000,31192,12888,-1073,-1963,-872,3745,-8759,-32080,4728,150,1142,238,3767,-1208,-8184,5096,-1926,2404,106,1,3,IMU_Label_3_jeahyeon50move
11,3790,31897,-4712,15696,-224,679,166,3790,660,8039,-1370,112,209,-104,3791,-2000,30792,12320,-1073,-1963,-872,3768,-8527,-32080,4560,-62,670,238,3789,-1128,-28184,4928,-1926,7990,106,1,3,IMU_Label_3_jeahyeon50move
12,3813,32009,-4808,15696,-192,679,166,3813,660,8039,-1370,112,209,-104,3814,-2000,30760,12320,-1073,-1963,-872,3791,-8527,-31960,4560,-62,670,366,3809,-1120,-32296,5008,-1926,7990,106,1,3,IMU_Label_3_jeahyeon50move
13,3836,32065,-4984,15696,-192,679,166,3836,660,8039,-1370,76,209,-104,3837,-2000,30760,12320,-1073,-1963,-872,3814,-8527,-31960,4560,-481,670,366,3829,-1120,-32296,5008,-1926,7990,106,1,3,IMU_Label_3_jeahyeon50move
14,3859,32065,-5232,15696,-192,442,166,3859,660,8039,-1322,70,145,-104,3860,-2000,30760,12928,-1073,-1963,-872,3837,-8615,-31920,4560,-481,670,366,3849,-2072,-12296,5008,-418,7990,952,1,3,IMU_Label_3_jeahyeon50move
15,3882,12065,-5320,14752,-143,-3162,324,3882,370,8043,-1194,70,145,-126,3883,-504,29584,12928,880,5700,1446,3860,-8615,-31920,4560,-744,670,366,3869,-2072,7704,5008,-318,7990,2064,1,3,IMU_Label_3_jeahyeon50move
16,3905,-7935,-5320,14752,-143,-3162,324,3905,370,8043,-1152,76,145,-126,3906,-504,29584,13480,880,5700,1446,3883,-9271,-31704,3688,-744,-1490,22,3889,-2072,27704,5576,-4,5616,2474,1,3,IMU_Label_3_jeahyeon50move
17,3928,-27935,-5504,14752,-143,-3162,324,3905,370,8043,-1152,76,145,-126,3929,-504,29584,13480,802,5700,502,3906,-9271,-31704,3688,-744,-1490,-66,3930,-2072,30896,5576,106,5616,2474,1,3,IMU_Label_3_jeahyeon50move
18,3928,-27935,-5504,14752,-143,-3162,324,3928,370,8043,-1152,84,77,-126,3929,-504,29584,13480,802,5700,502,3929,-9271,-31704,3688,29,-1490,-102,3951,-1184,32064,5200,106,-4788,446,1,3,IMU_Label_3_jeahyeon50move
19,3952,-30079,-5504,14192,-1729,-4835,-184,3952,370,8059,-1152,122,77,-126,3953,-504,29584,13480,880,5564,26,3953,-9271,-31704,3688,29,-1490,-176,3974,-1184,31968,5200,185,-4788,446,1,3,IMU_Label_3_jeahyeon50move
20,3975,-29991,-5320,12672,-2795,-7785,-554,3975,370,8059,-1152,154,77,-126,3976,-504,29584,12568,880,3007,-2636,3976,-9719,-31704,3688,29,-1490,-692,3997,-1184,31968,5200,185,-4788,446,1,3,IMU_Label_3_jeahyeon50move
21,3998,-30143,-4600,7104,-2795,-13317,-1084,3998,894,8059,-1152,135,-929,-478,3999,656,31560,10528,651,-5349,-10988,3999,-9999,-30976,4120,413,-479,-5056,4020,-4168,31568,5200,185,-8858,446,1,3,IMU_Label_3_jeahyeon50move
22,4021,-30143,-3240,7104,-2795,-13317,-1084,4021,894,8059,-958,135,-929,-478,4022,656,31560,10528,651,-5349,-10988,4022,-9999,-31328,4120,1026,-479,-5056,4043,-4168,31568,5200,-145,-8858,446,1,3,IMU_Label_3_jeahyeon50move
23,4044,-30143,-3240,7104,-2749,-13317,-1084,4044,894,8059,-814,135,-929,-478,4045,656,31560,10528,651,-5349,-10988,4045,-9999,-31328,4120,1251,-479,-5056,4066,-4168,31568,3984,-907,-8858,6240,1,3,IMU_Label_3_jeahyeon50move
24,4067,-30143,-3192,4600,-2749,-13317,-1084,4067,198,7987,-488,135,-929,-1426,4068,656,31560,9808,651,-5349,-14428,4068,-10455,-31328,4056,1251,-2161,-7606,4089,-3976,31344,3984,-907,-8346,9668,1,3,IMU_Label_3_jeahyeon50move
25,4090,-30143,-3192,4224,-2749,-13317,-1084,4090,198,7831,-448,70,-929,-1866,4091,-984,31560,9328,651,-5349,-17406,4091,-10479,-31328,3656,1251,-2287,-11200,4112,-3120,31344,3984,-907,-7242,13134,1,3,IMU_Label_3_jeahyeon50move
26,4113,-10143,-3456,2688,-3585,-29230,-466,4113,198,7831,-448,-777,-159,-3238,4114,-984,28456,9328,5148,2601,-30088,4114,-10479,-31328,3656,6083,-6257,-21252,4135,-1784,29384,3984,-907,-7242,13134,1,3,IMU_Label_3_jeahyeon50move
27,4136,9857,-3456,2488,-3585,-29230,-466,4136,198,7533,-320,-777,-159,-3238,4137,-984,28456,9632,7934,3857,-30088,4137,-10455,-31184,4056,8429,-6257,-21252,4158,-1784,31144,3984,-907,-7242,13134,1,3,IMU_Label_3_jeahyeon50move
28,4159,18361,-3456,2488,-3665,-29230,-582,4159,198,7442,-156,-777,-159,-3238,4160,-896,28456,9144,9202,3857,-30088,4160,-8319,-31104,4432,8429,-6257,-21252,4181,3200,31144,5912,-6470,-2432,17620,1,3,IMU_Label_3_jeahyeon50move
29,4182,14609,-3776,2688,-4337,-29230,-836,4182,514,7442,-156,-1228,-159,-3238,4183,-664,28456,9144,9202,2429,-30088,4183,-8319,-31104,4432,8429,-6257,-21252,4204,3200,29384,4376,-6470,2446,17620,1,3,IMU_Label_3_jeahyeon50move
30,4205,14609,-3776,2688,-5573,-29230,-836,4205,514,7404,-156,-1436,-159,-3588,4206,-664,27856,9024,9202,3857,-30088,4206,-8319,-27664,4432,9449,-6257,-21252,4227,3200,31144,4000,-6470,2446,17462,1,3,IMU_Label_3_jeahyeon50move
31,4228,14609,-3776,3072,-5573,-15066,-836,4228,-218,4506,208,-1774,837,-4026,4229,-12128,20752,9024,16940,4063,-10088,4229,-2751,-27736,7672,9449,-6055,-14882,4250,3200,31144,4000,-7747,342,17620,1,3,IMU_Label_3_jeahyeon50move
32,4251,13841,-3408,4112,-5573,-18765,-786,4251,-218,4506,208,-1774,1705,-4026,4252,-12128,20752,9024,22486,4063,9912,4252,-2751,-27736,7520,8756,-6055,-13282,4273,3200,30360,10280,-7747,342,17220,1,3,IMU_Label_3_jeahyeon50move
33,4274,14969,-1000,4112,-5149,-18765,-786,4274,-218,4506,-1402,-1774,1393,-4026,4275,-12128,20104,9432,22680,4803,27816,4275,-2751,-30696,7520,10353,-6055,-13252,4296,8944,28128,7288,-7747,-1270,16414,1,3,IMU_Label_3_jeahyeon50move
34,4297,15185,-1000,4112,-5149,-18765,-786,4297,-3022,4506,-1402,-1774,1393,-4026,4298,-12128,18616,9432,22680,4803,27816,4298,-2751,-30696,7520,10353,-6055,-13252,4319,8352,28128,7288,-5703,-1304,16414,1,3,IMU_Label_3_jeahyeon50move
35,4320,15993,-1000,4112,-5149,-18765,-2968,4320,-3244,4506,-1402,-1774,1393,-4182,4321,-14464,17304,9432,22486,4803,27162,4321,-2751,-30696,7520,9456,-6055,-13282,4342,8944,28128,7288,-4907,-1596,16414,1,3,IMU_Label_3_jeahyeon50move
36,4343,20889,-6296,3088,-1817,-18765,-2968,4343,-4202,4763,-1402,-670,109,-4636,4344,-23520,17304,8416,7742,4417,7162,4344,1409,-31512,7520,5500,501,-13282,4365,9008,28128,7288,-4291,-1596,14720,1,3,IMU_Label_3_jeahyeon50move
37,4366,28873,-6296,3088,-1109,-1459,-2968,4366,-4202,4763,-1402,-670,109,-4636,4367,-23520,17304,8136,7742,4417,-12838,4367,2273,-31512,11720,5500,501,-12730,4388,10632,27456,7288,-4291,-2102,13790,1,3,IMU_Label_3_jeahyeon50move
38,4389,29513,-6296,3088,-1109,-1459,1130,4389,-4590,4763,-1070,-670,85,-4636,4390,-23520,19016,4224,7742,4417,-32240,4390,4305,-31512,11720,5500,2411,-12136,4411,10632,26328,6232,-1713,-2102,9618,1,3,IMU_Label_3_jeahyeon50move
39,4412,29513,-6296,3088,-1053,-1459,1130,4412,-4712,4763,-866,-670,-141,-4636,4413,-23520,19016,2752,7742,3035,-32240,4413,4385,-31512,9360,4860,2411,-12136,4434,13048,26328,6232,-1713,-1596,9618,1,3,IMU_Label_3_jeahyeon50move
40,4435,29513,-6296,3072,-1053,3842,1130,4435,-5470,4763,-820,-670,-141,-4636,4436,-24928,19016,2680,5496,1261,-32240,4436,4385,-31512,11720,4860,2411,-12136,4457,13048,26328,6232,-1713,-2102,9618,1,3,IMU_Label_3_jeahyeon50move
41,4458,9513,-4943,-3184,-1053,3842,1130,4458,-7922,5321,-638,88,-141,-4038,4459,-24928,18001,-1096,5496,1261,-27070,4459,4385,-31552,11720,1028,4507,-8208,4480,14032,26328,6232,-2107,-2692,8124,1,3,IMU_Label_3_jeahyeon50move
42,4481,-10487,-4943,-3184,-1053,5520,1130,4481,-7922,5807,-378,88,-141,-3908,4482,-24928,18001,-1096,8207,1261,-27102,4482,4385,-31552,12312,1028,4507,-7704,4503,14032,26328,6232,-2957,-4280,7220,1,3,IMU_Label_3_jeahyeon50move
43,4504,-26303,-4943,-3184,952,5520,932,4504,-7922,5265,-334,88,-165,-3868,4505,-4928,18001,-1096,12030,4957,-27102,4505,4961,-31552,13032,1028,3049,-6630,4526,14176,26008,8568,-3704,-4280,5424,1,3,IMU_Label_3_jeahyeon50move
44,4527,-26303,-4943,-3184,952,6394,932,4527,-7922,5265,-334,88,51,-3868,4528,15072,18001,-1096,12030,4957,-27070,4528,6673,-31552,13032,1028,3049,-6630,4549,13984,26008,8568,-3704,-4280,5424,1,3,IMU_Label_3_jeahyeon50move
45,4550,-26303,-4943,-3184,952,13480,-208,4550,-7922,6161,-334,-151,139,-3868,4551,29160,18001,-1200,12030,4957,-27070,4551,6673,-32248,12312,1028,3049,-6630,4572,14176,26008,8752,-3704,1466,5424,1,3,IMU_Label_3_jeahyeon50move
46,4573,-23376,-11487,-7440,2016,11495,-208,4573,-10190,5935,-334,-166,183,-3088,4574,26360,15137,-1200,10914,3291,-25954,4574,3545,-32248,12312,3332,2367,-2702,4595,14600,26008,9448,-3704,1782,4252,1,3,IMU_Label_3_jeahyeon50move
47,4596,-19863,-11487,-7440,2016,11495,-208,4596,-10190,5089,-334,-312,759,-3066,4597,26360,15137,-1200,10914,3291,-23132,4597,3545,-30688,12464,3332,2367,-1308,4618,14664,26008,9160,-3704,2126,4116,1,3,IMU_Label_3_jeahyeon50move
48,4619,-18823,-11487,-7440,2016,11495,-68,4619,-10190,5089,-396,-314,759,-2714,4620,26360,15137,-1200,10772,2901,-20628,4620,3545,-30408,12464,1736,2367,-1240,4641,14664,28864,7968,-1672,1038,8,1,3,IMU_Label_3_jeahyeon50move
49,4642,-17935,-11487,-7440,1310,5841,-68,4642,-10190,4583,-396,-312,759,-2714,4643,26360,15137,-1200,7454,2513,-20628,4643,3545,-10408,12464,1736,2367,-1240,4664,14672,28144,7968,-1202,1038,8,1,3,IMU_Label_3_jeahyeon50move
50,4665,-18823,-11487,-7440,698,5841,-68,4665,-10190,4361,-396,-166,717,-2714,4666,26360,15137,-1336,5762,2513,-20628,4666,3545,9592,13464,-436,2367,-1240,4687,14672,27688,7968,-1202,1038,8,1,3,IMU_Label_3_jeahyeon50move
51,4688,-21575,-6095,-2736,-3168,929,-662,4688,-9076,3737,-396,168,239,-1434,4689,27432,10665,-4720,4942,2513,-10842,4689,2977,-10408,9880,-655,-991,-1502,4710,14664,28144,7968,-1202,-1043,-84,1,3,IMU_Label_3_jeahyeon50move
52,4711,-21575,-5535,-2432,-3168,929,-662,4711,-9076,3737,-290,172,239,-1122,4712,27432,10665,-4720,4921,1215,-8272,4712,2977,-30408,9880,-655,-991,-1502,4733,13064,28992,7968,-1202,-1421,-84,1,3,IMU_Label_3_jeahyeon50move
53,4734,-21575,-5575,-528,-3168,929,-662,4734,-9076,3737,-254,254,239,-776,4735,27656,10665,-4720,4473,1215,-4842,4735,2977,-32048,9880,-655,-991,-1502,4756,13064,27816,8456,-173,-3642,-84,1,3,IMU_Label_3_jeahyeon50move
54,4757,-21575,-5464,-472,-3168,929,-662,4757,-9076,3737,-252,254,239,-776,4758,28448,10529,-4720,4174,1215,-4842,4758,2977,-32048,9880,-655,-991,-1908,4779,13064,27816,8248,-173,-3642,198,1,3,IMU_Label_3_jeahyeon50move
55,4780,-23255,-4695,-472,-3168,929,-662,4780,-9076,3737,-126,254,239,-776,4781,28816,10073,-4720,3190,707,-4842,4781,2977,-32048,9880,-655,-991,-1908,4802,13584,27816,8248,-173,-3642,602,1,3,IMU_Label_3_jeahyeon50move
56,4803,-25391,-4695,-1328,-1164,403,-448,4803,-8320,3987,-472,136,96,-124,4804,28816,9737,-4120,-1899,-456,-198,4804,6241,-31064,12184,-50,139,-1908,4825,13624,27816,8560,-173,-3642,602,1,3,IMU_Label_3_jeahyeon50move
57,4826,-25639,-4095,-1328,-846,403,-448,4826,-8320,4225,-472,136,94,-14,4827,30736,9737,-3384,-1899,-456,2106,4827,6241,-31632,12184,-50,139,-1122,4848,13624,27816,8560,-173,-3642,602,1,3,IMU_Label_3_jeahyeon50move
58,4849,-26191,-3903,-1328,-846,403,-448,4849,-8284,4225,-472,109,-103,358,4850,30736,9737,-3224,-1899,-456,3810,4850,6241,-31064,12184,-933,139,-450,4871,13160,26168,8560,279,-2027,-370,1,3,IMU_Label_3_jeahyeon50move
59,4872,-25679,-3903,-1328,-846,403,-448,4872,-8284,4225,-472,109,-175,358,4873,30736,9737,-3224,-1899,-456,3810,4873,6241,-31064,11040,-980,-901,-450,4894,13160,26168,8560,1213,-2027,-370,1,3,IMU_Label_3_jeahyeon50move
60,4895,-25679,-3903,-1328,-846,403,-448,4895,-8284,4132,-472,73,-200,358,4896,30584,9737,-3336,-1899,-456,3810,4896,6161,-31064,11040,-933,-3482,-450,4917,13160,26168,8320,1283,-2027,-370,1,3,IMU_Label_3_jeahyeon50move
61,4918,-25679,-4927,-1208,-18,3222,860,4918,-9212,4027,-708,-169,-296,802,4919,26640,7953,-3336,-4299,-1458,7262,4919,3729,-30480,11040,-933,-3482,348,4940,13160,26168,8320,1283,-2027,-370,1,3,IMU_Label_3_jeahyeon50move
62,4941,-23791,-4927,-1208,1096,3222,1144,4941,-9212,3974,-708,-169,-296,972,4942,26640,7953,-2728,-4299,-1458,9330,4942,3729,-30480,11840,-53,-3482,348,4963,13160,26168,8152,1283,-2027,-370,1,3,IMU_Label_3_jeahyeon50move
63,4964,-22455,-4927,-1208,1096,3866,1144,4964,-9212,3974,-708,-169,-296,1174,4965,26640,7953,-2728,-4299,-1458,10750,4965,3729,-31208,11840,15,-2696,348,4986,13656,28128,8152,1283,-3074,850,1,3,IMU_Label_3_jeahyeon50move
64,4987,-22455,-6008,-1208,1402,3866,1144,4987,-9212,4027,-708,-169,-296,1174,4988,26640,7953,-1976,-5875,-2552,10750,4988,3729,-31984,11840,15,-2696,166,5009,13656,28128,8448,2751,-3074,1124,1,3,IMU_Label_3_jeahyeon50move
65,5010,-22455,-6008,-1208,1402,3866,390,5010,-9212,4027,-708,-169,-296,1174,5011,26640,7953,-1976,-8667,-2680,10750,5011,3729,-31208,12088,-53,-2696,166,5032,13656,28128,8448,4081,-3074,1124,1,3,IMU_Label_3_jeahyeon50move
66,5033,-25759,-6008,-688,1402,3754,390,5033,-8622,5095,-578,-22,496,2078,5034,29376,12705,-1664,-11763,-4372,17792,5034,5937,-31224,12664,-53,-2134,166,5055,13656,28128,8152,4081,-3074,1124,1,3,IMU_Label_3_jeahyeon50move
67,5056,-25759,-5896,-688,1402,3754,390,5056,-8492,5095,-578,170,496,2372,5057,29376,14961,-1664,-11763,-4372,18860,5057,6041,-31224,11744,-81,-2134,244,5078,13656,27528,7448,4081,-3074,984,1,3,IMU_Label_3_jeahyeon50move
68,5079,-25759,-5896,-688,2166,3754,390,5079,-7806,5157,-578,232,496,2634,5080,29376,16641,-1664,-11763,-4372,19370,5080,6041,-31224,13016,-606,-1924,666,5101,14992,27528,5584,1712,5240,-2590,1,3,IMU_Label_3_jeahyeon50move
69,5102,-26999,-5896,-688,2166,3754,390,5102,-7806,5393,-578,232,502,2634,5103,9376,16641,-1664,-12381,-5516,19370,5103,6665,-31224,13016,-829,-1924,666,5124,14992,27528,5584,1712,9945,-2590,1,3,IMU_Label_3_jeahyeon50move
70,5125,-28471,-6183,-688,2166,3754,336,5125,-7806,5393,-630,232,502,2634,5126,-10624,16641,-1664,-13657,-6184,19370,5126,6665,-31224,11728,-3684,-1924,666,5147,14992,27512,5584,1712,11341,-2590,1,3,IMU_Label_3_jeahyeon50move
71,5148,-28855,-6183,1000,1588,5686,-570,5148,-6564,5431,-1072,714,894,3004,5149,-29264,20752,864,-13657,-7612,25306,5149,6665,-31008,11064,-7988,8494,4776,5170,14992,27576,5584,1712,11341,-4064,1,3,IMU_Label_3_jeahyeon50move
72,5171,-28871,-6200,1632,1588,7893,-570,5171,-6216,6259,-1072,714,894,3208,5172,-28096,21744,3600,-13657,-7612,27394,5172,6617,-31008,11064,-7988,8494,6056,5193,14856,27576,5584,1712,11341,-5216,1,3,IMU_Label_3_jeahyeon50move
73,5194,-29311,-6632,2712,1588,8483,-570,5194,-5940,6267,-1072,714,894,3208,5195,-26168,22440,4448,-13039,-7612,28686,5195,6617,-30720,10576,-7988,8016,7656,5216,13088,27792,7320,3522,6527,-9072,1,3,IMU_Label_3_jeahyeon50move
74,5217,-29671,-6200,2712,1408,8483,-570,5217,-5940,6267,-1180,712,756,3208,5218,-26168,22456,4448,-13039,-7612,28686,5218,5641,-30720,10576,-7988,4362,7656,5239,13088,27792,7920,4660,6527,-9072,1,3,IMU_Label_3_jeahyeon50move
75,5240,-28871,-6048,2712,586,8483,-570,5240,-5940,6267,-1196,620,588,3208,5241,-26168,22456,4448,-13039,-7612,28686,5241,5361,-30720,10568,-8316,3124,7656,5262,13088,27792,7920,5688,6527,-9072,1,3,IMU_Label_3_jeahyeon50move
76,5263,-28871,-5720,6016,586,7180,238,5263,-5262,6439,-1196,181,-206,3516,5264,-21968,22456,6008,-14687,-6452,8686,5264,1529,-10720,10280,-9028,3092,10506,5285,13088,27792,7920,5688,6527,-10280,1,3,IMU_Label_3_jeahyeon50move
77,5286,-8871,-5640,6992,586,7180,534,5286,-4570,6439,-1180,181,-206,3676,5287,-17976,23232,6008,-14687,-5518,-11314,5287,1529,9280,10280,-9206,3092,11168,5308,13088,27792,7336,5688,6527,-11506,1,3,IMU_Label_3_jeahyeon50move
78,5309,11129,-5640,7480,586,7180,534,5309,-3848,6439,-1106,181,-206,3824,5310,-17632,25584,6008,-14687,-5518,-31314,5310,1529,-10720,9832,-9812,3092,11740,5331,6008,7792,4736,3899,-2565,-17028,1,3,IMU_Label_3_jeahyeon50move
79,5332,28169,-5640,7480,500,6129,534,5332,-3848,6439,-1106,181,-206,3824,5333,-17632,25584,6008,-14687,-5518,-32250,5333,1529,9280,9688,-9206,3092,11740,5354,6008,-12208,4736,3899,-2565,-17028,1,3,IMU_Label_3_jeahyeon50move
80,5355,25969,-5640,7480,416,6129,260,5355,-3848,6439,-1106,181,-206,3824,5356,-17632,25584,6008,-14687,-5518,-32250,5356,1529,29280,9232,-9028,3092,11740,5377,6008,-30600,4736,3899,-2565,-17028,1,3,IMU_Label_3_jeahyeon50move
81,5378,19833,-4328,7640,-1250,6129,-458,5378,-2846,6043,-764,-58,94,4130,5379,-12320,22368,7488,-12319,-2274,-30796,5379,2193,30136,9104,-8913,-3644,12454,5400,6008,-30600,4736,2176,-2565,-17612,1,3,IMU_Label_3_jeahyeon50move
82,5401,19833,-4488,7640,-1250,9067,-458,5401,-2846,6043,-746,-58,94,4168,5402,-11240,22368,8152,-9298,522,-28896,5402,2193,30136,6672,-8913,-3644,12454,5423,6008,-30600,4736,1461,-2565,-18738,1,3,IMU_Label_3_jeahyeon50move
83,5424,19833,-4760,7640,-1250,12821,-458,5424,-2846,6023,-746,-58,94,4298,5425,-11240,22368,8152,-6424,2436,-28896,5425,801,30136,6672,-8913,-3644,12454,5446,6848,-10600,5744,1148,2897,-20408,1,3,IMU_Label_3_jeahyeon50move
84,5447,19673,-4488,7640,-1250,12821,-458,5447,-2846,6003,-972,-58,52,4298,5448,-11240,22368,8520,-6424,2436,-28896,5448,801,30136,6344,-8913,-3644,12454,5469,6536,9400,5744,1148,-491,-20408,1,3,IMU_Label_3_jeahyeon50move
85,5470,17209,-4152,7640,-1250,12821,-458,5470,-2846,5989,-968,-58,-480,4298,5471,-11240,22280,8520,-6424,2436,-28860,5471,801,30136,7208,-10833,-3644,12454,5492,3288,29224,5744,1148,-2739,-20408,1,3,IMU_Label_3_jeahyeon50move
86,5493,15193,-3288,3488,-3872,14635,-2838,5493,210,4993,-968,130,-1468,4916,5494,-5240,20424,5432,-1125,-2548,-27922,5494,-12143,10136,2328,-14705,-12298,19334,5515,3288,29224,5744,1148,-2739,-20408,1,3,IMU_Label_3_jeahyeon50move
87,5516,15193,-2824,3488,-3872,14635,-2838,5516,210,4993,-968,317,-1468,4916,5517,-5240,20424,5432,-1125,-2548,-7922,5517,-12143,-9864,2328,-14705,-12298,19594,5538,1456,29224,5744,1148,-4495,-20408,1,3,IMU_Label_3_jeahyeon50move
88,5539,15193,-2824,3488,-3872,14635,-2838,5539,210,4993,-876,323,-1468,4916,5540,-5240,20424,5432,-1125,-2548,12078,5540,-12143,-29864,2328,-14705,-12298,19738,5561,-6008,28272,4112,-3623,-4495,-17208,1,3,IMU_Label_3_jeahyeon50move
89,5562,15193,-2568,1256,-4140,9189,-4010,5562,210,4993,-876,323,-1468,4810,5563,-5240,20424,5432,-9505,-10690,26370,5563,-12143,-30760,2328,-14705,-12450,19594,5584,-6008,28272,4112,-3623,-4495,-16282,1,3,IMU_Label_3_jeahyeon50move
90,5585,15193,-1496,424,-4140,6153,-5150,5585,152,4993,-876,323,-1468,4704,5586,-5240,20424,5432,-9505,-12750,19998,5586,-12143,-30760,2328,-14705,-12450,19594,5607,-6008,28272,4112,-3623,-4159,-12310,1,3,IMU_Label_3_jeahyeon50move
91,5608,-4807,-1816,424,-4140,6153,-5150,5608,152,7148,192,700,-148,732,5609,-6816,424,7624,-9505,-17824,3480,5609,-18551,-27656,-96,-4801,-12450,2470,5630,-6008,28272,4112,-3623,-4159,-12310,1,3,IMU_Label_3_jeahyeon50move
92,5631,-16911,-1816,424,-1972,6153,-5150,5631,152,9573,192,700,324,732,5632,-6816,-19576,9672,-4935,-17824,3480,5632,-18551,-26528,-96,-3267,-809,-2668,5653,-6008,8272,4112,-3623,-4159,-12310,1,3,IMU_Label_3_jeahyeon50move
93,5654,-16911,-1816,7032,835,6153,-1966,5654,608,9573,192,599,483,732,5655,-6816,-28992,13408,-743,-17824,3480,5655,-18551,-6528,-96,260,-809,-2668,5676,-2064,-11728,6928,-1273,-4159,-598,1,3,IMU_Label_3_jeahyeon50move
94,5677,-25311,-2536,7032,835,6153,-1966,5677,608,9573,-1060,599,483,-240,5678,-6816,-28992,13408,-592,-17824,3324,5678,-18551,13472,-96,260,-809,-3374,5699,-2064,-30976,6928,245,-4159,-598,1,3,IMU_Label_3_jeahyeon50move
95,5700,-16911,-2736,7032,2402,1866,-1966,5700,608,8281,-1222,546,483,-698,5701,-6816,-28992,13408,284,-17824,3268,5701,-18551,31168,-96,260,-1927,-3374,5722,-2064,-10976,6824,245,-899,-598,1,3,IMU_Label_3_jeahyeon50move
96,5723,-13135,-8944,6040,2402,1866,962,5723,1632,6923,-1222,326,483,-706,5724,-3496,-8992,13624,-88,2176,1736,5724,-7159,11168,1904,-1279,-7463,-3374,5745,-2064,9024,6824,245,-899,-598,1,3,IMU_Label_3_jeahyeon50move
97,5746,6865,-8944,6040,2402,1866,962,5746,1632,6923,-1060,326,483,-706,5747,-3496,11008,13624,-88,2560,1736,5747,-7159,-8832,1904,-1279,-7463,-2184,5768,-2064,29024,6672,245,-899,-598,1,3,IMU_Label_3_jeahyeon50move
98,5769,26865,-8944,6040,2402,2386,962,5769,1632,6923,-908,326,-53,-706,5770,-3496,29392,13624,-88,2560,1736,5770,-7319,-28832,1904,-1279,-7463,-692,5791,-768,9024,6672,-214,2684,1880,1,3,IMU_Label_3_jeahyeon50move
99,5792,28017,-8944,6040,2402,2844,962,5792,1632,6923,-908,326,220,-706,5793,-3496,29392,12704,-88,2560,1736,5793,-7351,-31688,1904,-1279,-7463,-692,6574,-1032,-10976,6672,-214,126,1880,2,3,IMU_Label_3_jeahyeon50move
100,6575,26721,-8944,6040,1550,2844,962,6575,1334,6923,-908,22,220,-706,6576,-3496,29392,12528,-458,2560,1214,6576,-8719,-31808,1904,-1279,-7463,-692,6597,-1032,-30976,6672,-290,5,1880,2,3,IMU_Label_3_jeahyeon50move
101,6598,6721,-4496,10824,-1020,1911,-14,6598,1334,7953,-1312,22,53,-2,6599,536,31280,12528,-458,311,-192,6599,-8719,-31968,3752,123,-908,6,6620,-432,-32368,5880,-404,5,-266,2,3,IMU_Label_3_jeahyeon50move
