Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
11,15888,-32535,-4184,8384,-1100,1841,-22,15888,-2599,-32265,-1678,2704,1301,-368,15887,-8800,30840,7656,-422,2382,784,15887,-1271,-32504,7480,-1694,210,1178,15866,776,31184,7496,-2400,3752,1520,1,1
12,15930,-32407,-4936,7848,-944,2060,138,15930,-3821,-32669,-628,1834,899,-634,15929,-12000,29912,7432,-668,1594,1004,15929,-943,32744,6848,-722,60,916,15906,-1656,31064,8408,-2706,2502,712,1,1
13,15972,-32759,-6336,8640,-1426,2014,398,15972,-2809,-32389,-1428,2400,43,-272,15973,-10880,30384,8296,-1746,3030,178,15973,-735,-32488,7312,-288,244,960,15946,-16,31792,8336,-2676,5042,2512,1,1
14,16014,32601,-5152,8840,-304,2488,544,16014,-2131,32751,-1156,2010,887,-176,16015,-9672,30408,9224,-1316,3300,790,16015,-2559,32488,7544,-1073,-128,972,15986,-1968,31960,10576,-1362,800,1558,1,1
15,16058,-32135,-4768,8912,688,2010,906,16058,-3055,32499,-1020,1016,1277,-432,16057,-9888,30960,7512,-412,1156,110,16057,-335,32752,6336,-1088,722,698,16026,1936,31480,8608,-1196,2186,656,1,1
16,16100,-32071,-5744,8408,644,1382,822,16100,-3911,-32077,-796,1609,-479,-248,16101,-11416,30240,8192,-648,2286,588,16101,-455,-32520,7040,-455,-326,986,16066,-1416,31208,9512,-1703,-100,462,1,1
17,16142,32745,-6240,7800,1242,1508,766,16142,-3119,-32519,-908,401,-1175,-462,16143,-10464,30120,8072,-1544,3576,112,16143,-1359,-32632,7128,-199,-1162,1216,16106,-768,31416,8712,-1406,1366,908,1,1
18,16186,-32351,-5424,7712,1326,1534,1046,16142,-3119,-32519,-908,401,-1175,-462,16185,-11152,30024,8688,-1432,3363,-188,16185,-3615,-32288,7608,235,-872,752,16187,-1480,31096,10016,-444,2840,1768,1,1
19,16229,-30519,-6504,6872,1694,1252,1210,16186,-1647,-32273,-718,793,-287,-530,16228,-10904,30312,7208,-3090,4027,-1760,16228,-2255,-32624,7184,414,1213,-6,16228,-744,31384,9840,646,2816,2040,1,1
20,16272,-31223,-6552,6016,659,-1030,878,16229,-2523,32615,-612,344,2663,-1224,16271,-7600,31552,8664,-2856,2467,-2884,16271,-2695,-31992,8272,576,262,120,16270,368,31456,9560,1647,-178,768,1,1
21,16315,-31503,-5264,4792,539,-724,532,16272,-2795,-32037,-988,472,1595,-2024,16314,-9672,29144,7784,-2991,-361,-4444,16314,-4759,-32040,9056,175,-93,-616,16310,-1384,30672,9536,2269,-470,422,1,1
22,16357,-29719,-5640,3656,-93,-3421,-202,16315,-901,-31867,-898,-398,885,-3912,16356,-14040,27224,8656,-3411,-3169,-5826,16356,-4415,-32408,8680,-1174,1297,-1084,16350,-4192,32168,8152,3385,-1666,1716,1,1
23,16399,32153,-4976,4784,261,-7166,830,16357,-67,-32033,-1032,60,2281,-7210,16398,-11992,26608,6448,-10282,1199,-7834,16398,-3855,32632,5640,-1714,963,-2354,16390,-360,30960,8744,4788,30,3238,1,1
24,16441,30417,-6528,4080,-2101,-15220,686,16399,1459,-31925,-196,-533,-143,-10350,16440,-12664,29632,9232,-10603,-3759,-8902,16440,2433,30608,3296,-1598,3435,-4272,16430,1112,32616,6568,3913,-2112,4574,1,1
25,16483,28633,-5232,4784,-3425,-16046,1576,16441,-1669,32484,612,43,-3009,-14700,16482,-9304,28632,2936,-10660,3657,-13050,16482,-3327,-30976,6080,-1058,3111,-5292,16470,464,30216,8384,3055,-3036,6448,1,1
26,16525,-31815,-5560,3256,-3119,-9192,2298,16483,-379,-31379,-104,735,-843,-12228,16524,-12272,-32024,16144,-3535,-3591,-12112,16524,9705,31216,10272,-602,7829,-2532,16510,16376,-31000,7968,-2,2136,2962,1,1
27,16568,30633,-4424,2696,-1723,-7220,2042,16525,2057,31241,-6352,4264,3157,-11484,16567,-16992,21048,9720,-331,-5295,-11432,16567,-6535,-30872,7728,-855,-2255,-2178,16550,-2392,31616,9880,381,-4604,3004,1,1
28,16611,24897,-3272,1680,-3809,-15978,2818,16568,6427,-30729,-3348,625,-433,-8216,16610,-15360,22416,9768,-3866,4479,-21162,16610,-5759,-30136,6040,-2206,2763,-6934,16590,-4072,28512,6144,982,314,6326,1,1
29,16654,27721,-2808,2488,-2529,-14410,1408,16611,6257,-28408,1264,-1146,5505,-15030,16653,-17216,26792,11944,-681,-8581,-18330,16653,5249,31888,4400,698,2455,-9448,16632,7944,-32568,4184,508,4730,6068,1,1
30,16697,28225,-5575,-520,-5113,-21699,-3016,16654,1951,-29126,1400,9322,5067,-18932,16696,-20096,25880,10424,-5530,3479,-11886,16696,1481,-32000,6376,1319,-3135,-7338,16672,-3944,26800,6120,2241,-1962,5606,1,1
31,16740,26729,-3919,-3352,-6687,30903,-2864,16697,4189,-30989,-1224,917,-3939,-19712,16739,-15600,24640,11568,-6168,2881,-11900,16739,10105,29792,5592,1758,441,-8106,16712,8080,-30904,4336,-1664,4614,6198,1,1
32,16783,26609,-4279,-5024,-7313,-25875,-2738,16740,8229,31963,-1324,4313,-9943,-20650,16782,-19904,21912,14616,-4130,1069,-9500,16782,4145,-32464,5048,1525,-10277,-6502,16752,7824,32088,6232,-1315,-2032,3920,1,1
33,16825,24561,-5639,-4072,-7119,-31503,-2614,16783,10487,-30170,772,4601,-7093,-20878,16824,-22616,17120,12904,-2268,2427,-12552,16824,1273,-32304,8640,2567,-10279,-6930,16792,1392,32144,4912,-1687,-3760,4304,1,1
34,16867,24945,-1847,-8864,-5711,-11037,-1066,16825,16649,-28861,-4276,4589,-167,-21920,16866,-22432,13112,19088,2600,6807,-16092,16866,6105,30336,9176,1401,-3735,-6884,16832,3208,-32472,8456,-2527,-1778,6468,1,1
35,16909,28489,-4039,-9432,-1417,-417,-80,16867,20781,-28495,-3896,12652,6961,-22608,16908,-26344,15320,17672,-98,8939,-16776,16908,5633,-31624,11744,-1954,1081,-8376,16872,7864,-32536,6560,-2621,-3390,5960,1,1
36,16951,24800,513,-11528,-1565,-6375,-2562,16909,19923,-23253,-4124,14762,15021,-20052,16950,-26144,10720,17800,870,15523,-17884,16950,2441,-32664,11832,-2460,1863,-7420,16912,3016,31632,10472,-451,-4756,5610,1,1
37,16994,24153,-1935,-17656,-4745,-6743,-724,16951,20761,-22485,-1638,9904,11335,-20870,16993,-25104,11008,12728,-1960,12027,-19198,16950,2441,-32664,11832,-2460,1863,-7420,16995,4424,29576,9048,2108,3380,6970,1,1
38,16994,24153,-1935,-17656,-4745,-6743,-724,16994,21161,-19638,4082,9884,8473,-20766,16993,-25104,11008,12728,-1960,12027,-19198,16993,6849,32248,7168,-4872,1059,-7778,17036,9952,31960,6424,1812,754,8296,1,1
39,17038,23993,-5591,-14696,416,1043,-534,17038,24885,-22648,4946,7020,4173,-19270,17037,-28464,13720,11120,-2860,7119,-19288,17037,7849,-31888,5104,-1768,335,-8232,17079,8824,29696,6808,1982,522,8274,1,1
40,17081,29601,-2223,-13232,-1032,13305,-1998,17081,24177,-25164,6932,9782,5595,-16126,17080,-30208,17560,11872,-4464,8383,-16840,17080,9585,31512,4200,-474,483,-8158,17122,10376,30256,3920,1926,2106,8212,1,1
41,17124,-25375,-6351,-16680,-60,8877,-248,17124,24785,-24568,7158,8792,4721,-13618,17123,-30336,14736,11416,-2332,7615,-15088,17123,10497,-30704,4688,-498,3571,-7044,17165,11208,28880,5520,652,3794,7526,1,1
42,17167,-30055,-4055,-18632,-176,6679,-446,17167,26495,-24214,8162,6636,4589,-10694,17166,-32280,16184,11296,-3418,3957,-12078,17166,12665,-31200,6512,996,3103,-5044,17208,14248,31016,5960,22,5080,6152,1,1
43,17210,31377,-2903,-21184,-480,859,-30,17210,29161,-24856,8564,6472,3789,-6696,17209,31256,15856,12208,-1762,3347,-7524,17209,12585,-31912,6896,-1900,2477,-3376,17251,14544,29984,5128,84,3024,3990,1,1
44,17253,-28407,-4223,-23176,324,16123,-162,17253,28627,-24994,9164,4128,2773,-3264,17252,30968,16144,11736,-2191,-495,-3334,17252,12913,-32168,5408,-3580,1113,-1286,17294,14512,31424,3264,-634,1804,2312,1,1
45,17296,-25927,-3223,-23424,-246,2990,394,17296,28253,-26076,11220,1239,-1252,1322,17295,29856,14752,11192,-1551,-3708,2110,17295,13777,-31200,4056,-2748,2413,-614,17337,15016,29888,4544,-888,134,158,1,1
46,17339,-26287,-4007,-22824,8,3634,110,17339,27951,-26562,10950,-1141,-3660,6354,17338,30160,16296,13096,815,-5412,7688,17338,13249,-30728,2584,-1378,2612,240,17380,14344,30936,6600,-843,-2545,-2654,1,1
47,17382,-28743,-3639,-21368,396,2935,-74,17382,28013,-26052,8944,-2093,-4512,10612,17381,31936,16168,13248,941,-5580,12284,17381,13233,32760,4568,-937,-732,3140,17423,12184,29168,6112,-193,-459,-3540,1,1
48,17425,32641,-3463,-18936,862,6436,614,17425,24859,-23912,8304,-3091,-6918,14164,17424,-30384,15016,14048,2437,-6054,15582,17424,11137,-31016,3728,-47,-1980,4632,17466,10832,30528,5568,-221,-2063,-4370,1,1
49,17468,31169,-3879,-16736,2066,9758,1038,17468,24281,-23348,7144,-5345,-8932,16980,17467,-29208,15904,14496,3435,-6996,17124,17467,9449,-32008,5800,1627,-2274,6148,17509,10128,30216,6024,-1364,125,-4556,1,1
50,17511,29385,-4759,-13608,1890,9260,1454,17511,22951,-23862,5456,-5417,-7914,19414,17510,-27032,16768,14888,3857,-6302,17834,17510,10537,-32496,5288,1584,172,7036,17552,9272,29328,6600,-535,-1117,-6314,1,1
51,17554,28265,-4167,-11416,2536,12134,1946,17554,21671,-24742,2176,-7143,-8074,21198,17553,-25184,17776,13528,4181,-6948,16794,17553,8321,-31544,6864,1931,-430,7590,17595,10384,31728,7720,-1319,-1799,-7674,1,1
52,17597,27929,-5087,-9384,2176,16384,1698,17597,19727,-25728,1986,-8163,-7386,21064,17596,-23936,18344,15064,3963,-9564,15702,17596,8881,32384,6440,986,1100,8168,17638,7968,30536,6640,-1385,-1271,-8002,1,1
53,17640,26569,-5263,-6696,998,15426,1068,17640,16835,-27614,690,-7221,-5972,20350,17639,-21824,21120,15432,5439,-5812,14576,17639,7513,-31976,5888,-189,-1524,8790,17681,9048,29912,6640,-1689,-605,-8884,1,1
54,17683,26321,-5719,-5600,768,17836,1106,17683,15529,-28737,-550,-8139,-7582,20410,17682,-20448,21728,15768,7051,-6134,13768,17682,6297,-32056,5248,-389,-1554,9984,17724,6424,32128,8968,-2189,-1435,-9892,1,1
55,17726,27697,-3615,-3744,-324,21002,658,17726,14497,-30813,-30,-7297,-4934,21010,17725,-20168,20768,15816,7581,-1232,14760,17725,5545,-32384,5192,237,-1348,10260,17767,4976,31008,10216,-1504,3521,-10526,1,1
56,17769,27817,-4735,-1864,-794,17940,538,17769,12561,-30994,490,-3208,1474,23238,17768,-19520,21048,16336,7198,1002,16538,17768,4289,32688,5752,561,-1406,11420,17810,5312,30424,6320,-122,4793,-11238,1,1
57,17812,25769,-4055,-176,-142,16056,394,17812,9699,-30605,-1250,372,6390,23990,17811,-17392,22712,14016,5966,4984,19562,17811,4617,-32224,5080,2420,2202,12490,17853,-56,31480,7288,-1896,1929,-11006,1,1
58,17855,27129,-3704,312,900,21432,408,17855,7395,-29354,3354,524,8410,24188,17854,-17840,23776,9312,3634,7206,22436,17854,2113,-32600,6168,879,-574,12148,19396,-440,31136,9232,386,558,776,2,1
59,19398,-32415,-5424,5616,-6,2689,-352,19398,-3041,-32681,-838,464,680,902,19397,-9800,30368,7928,966,1078,1332,19397,-2319,32712,7648,-762,1309,-1294,19439,-200,31056,9064,422,320,1504,2,1
60,19441,-32759,-4904,5312,-992,2835,-258,19441,-3627,-32451,-1904,451,-714,1294,19440,-10352,30312,7560,988,1490,1160,19440,-391,-32568,7760,-1369,-175,-986,19482,-312,31136,8656,723,-730,1606,2,1
61,19484,32641,-4704,5608,-982,3171,-118,19484,-3399,-32463,-1144,420,1658,980,19483,-9416,30504,7784,500,1720,684,19483,-2095,32632,7048,-1072,39,-1434,19525,912,31408,8696,1065,-840,1410,2,1
62,19527,-32391,-4592,5856,-702,3643,-204,19527,-3483,-32627,-1470,444,1358,1150,19526,-8888,31120,7240,786,1194,996,19526,-1423,32608,7296,-934,1177,-1552,19568,-640,30768,9088,701,-910,1392,2,1
63,19570,-32207,-4376,5232,-910,3419,-92,19570,-4351,-32249,-1786,184,922,970,19569,-9328,30392,7288,734,1112,718,19569,-1551,-32472,7176,-1069,-357,-1528,19611,1144,31528,7872,1202,254,1546,2,1
64,19613,-31959,-4800,5896,-1258,3043,-120,19613,-4487,32763,-1394,16,1546,450,19612,-8936,31120,6960,-102,1558,444,19612,-855,32568,7296,-766,633,-1584,19654,1048,31592,8272,845,-708,500,2,1
65,19656,-31911,-4480,5664,-900,2984,186,19656,-4955,-32401,-2044,349,-98,954,19655,-7976,31608,7320,1226,838,782,19655,-63,32688,7120,-520,79,-998,19697,-368,30688,8480,721,-706,720,2,1
66,19699,-31863,-4360,5720,-1218,2707,-168,19699,-4367,-32153,-942,466,1386,526,19698,-9648,30056,7456,1065,-420,72,19698,-1599,-32488,6712,-356,243,-1128,19740,584,31704,8560,577,-420,702,2,1
67,19742,-32039,-4384,6112,-1254,2318,254,19742,-4717,-32613,-1780,272,746,488,19741,-8920,31336,7456,114,511,-176,19741,-271,32296,6408,-458,1117,-848,19783,2256,32264,7032,322,450,50,2,1
68,19785,-31839,-4048,6232,-748,2710,264,19785,-5451,-32129,-2384,452,1594,442,19784,-7680,32200,7480,554,1196,458,19784,-519,-32528,6480,436,2613,-912,19826,1072,31032,7576,-267,-299,-308,2,1
69,19828,-32151,-4480,5944,-484,1752,68,19828,-4755,-32517,-1536,-58,344,442,19827,-8584,30608,6768,1508,916,400,19827,-375,32656,6408,186,443,-264,19869,-592,30944,8536,-183,-629,-196,2,1
70,19871,-32319,-4560,5584,-992,1558,176,19871,-4981,-32163,-1642,398,1298,126,19870,-9344,30344,7056,634,1393,-140,19870,-799,-32672,7248,107,-16,12,19912,368,31088,8112,-26,189,-26,2,1
71,19914,-32599,-4544,5872,-786,1952,298,19914,-4179,-32513,-2368,266,1014,262,19913,-8520,30896,6608,558,959,-328,19913,-279,-32624,7080,114,498,72,19955,168,31264,8488,-292,536,312,2,1
72,19957,-32455,-3848,6048,-500,2444,558,19957,-4427,-31759,-1948,560,1481,-186,19956,-9512,30712,6720,-108,1531,-434,19956,-767,-32688,7232,178,483,-12,19998,56,31248,7376,-68,906,372,2,1
73,20000,-32063,-4072,6424,-556,1808,646,20000,-4625,-32515,-2272,446,711,-320,19999,-8992,31056,7264,168,1651,-404,19999,-407,32544,6680,140,234,266,20041,1560,31672,7664,200,283,-20,2,1
74,20043,-32471,-4320,6848,-138,1798,800,20043,-4377,-32313,-2148,946,1089,-332,20042,-8376,31288,6832,392,1025,-438,20042,-71,32576,7360,214,1056,232,20084,-864,31112,7712,-430,696,110,2,1
75,20086,-31639,-3872,6488,152,1742,482,20086,-5009,-32389,-2716,820,1665,-146,20085,-10056,30480,6528,1246,1531,-158,20085,-175,32640,7112,538,394,722,20127,-1936,31152,9256,-626,1178,1204,2,1
76,20129,-31431,-4528,5680,174,538,662,20129,-4025,-32163,-2002,902,1551,-114,20128,-11368,30440,6496,-298,2675,-990,20128,-1031,-32472,7600,474,370,784,20170,472,32008,8192,-278,2022,1362,2,1
77,20172,-30647,-4648,4480,-27,-642,580,20172,-4029,-32263,-2172,966,2597,-660,20171,-9376,31248,6960,-1968,4087,-1996,20171,-1695,-32208,8456,662,298,928,20213,-2656,31056,9408,362,518,1320,2,1
78,20215,-28703,-4408,3176,693,-1028,518,20215,-3285,-31741,-1986,368,2247,-2246,20214,-9536,30104,6976,-2270,1593,-3812,20214,-4431,-31592,10824,-73,-126,336,20256,-2808,31960,9320,2546,678,2264,2,1
79,20258,-28007,-4608,1800,739,-3536,848,20258,-1237,-31785,-1194,-1210,209,-6048,20257,-10832,28808,6056,-8452,683,-6344,20257,-7463,-31072,10240,-1343,-867,-1108,20299,-8840,32528,10128,4795,-2534,5076,2,1
80,20301,-31879,-4295,-736,609,-14390,1452,20301,4927,-30855,-340,-1585,-3901,-13364,20300,-15720,25072,7184,-9977,-477,-8808,20300,-10807,32704,11336,-3691,-1447,-2748,20342,4608,-32392,5120,8401,-308,8472,2,1
81,20344,24041,-3143,-536,-1129,-22696,1866,20344,-5271,-32152,3752,-8973,-5185,-28562,20343,-10576,24544,8200,-16977,-177,-17468,20343,-2511,-32367,-3648,-4784,2169,-6686,20385,5696,27552,2312,4755,-2890,8986,2,1
82,20387,19409,-2320,720,-2799,-25826,840,20387,-3053,-26013,-2458,11456,1185,-28006,20386,-5408,26008,12216,-13598,7607,-25042,20386,-687,-29104,4224,-3388,1805,-12348,20428,40,26696,4896,1243,-3314,11546,2,1
83,20430,21377,-3680,4408,-1971,-27031,-1756,20430,2491,-29751,-1134,3197,-8389,-29964,20429,-16568,26856,10544,-5259,-7095,-23246,20429,6209,30152,6440,-3298,2605,-11264,20471,1912,31480,3840,31,-2270,12050,2,1
84,20473,22585,-4384,4976,-2213,-27227,-630,20473,10519,-29618,6194,6113,-5665,-25760,20472,-8496,22960,11952,-3498,4675,-28198,20472,4497,29856,7296,-27,-373,-10956,20514,6360,31760,6072,1109,-2896,10274,2,1
85,20516,23849,-2391,-2312,-4449,-28637,-1902,20516,9913,-28623,-4032,6961,-5521,-30480,20515,-19112,19256,12016,-2877,-7371,-22094,20515,5481,-31704,6128,-1003,-8995,-13582,20557,5504,28704,5104,3395,-236,11196,2,1
86,20559,25401,-6168,3464,-4003,-12075,-1284,20559,12343,-23521,-714,10293,-6649,-27150,20558,-19360,15600,13200,-4819,-2275,-17626,20558,4185,-28704,7936,-2473,-4793,-13364,20600,12640,31192,4696,-1082,2968,11262,2,1
87,20602,29137,-6135,-6056,-4917,-5435,-1828,20602,19243,-28459,-820,7314,2469,-29048,20601,-23192,22072,14800,-8716,6261,-19176,20601,8945,-32184,40,1139,-5695,-11056,20643,11304,31016,6584,-1905,-3258,8470,2,1
88,20645,-29783,-7311,-10152,-4233,-125,-640,20645,18723,27745,-4510,8416,13555,-26160,20644,-23448,24416,20104,-2348,11501,-18102,20644,7985,-30936,9200,925,-2063,-9326,20686,12104,31024,6760,-1150,764,6598,2,1
89,20688,-30775,-1239,-11680,-4223,-10847,-898,20688,18125,-31331,-2270,16930,16025,-19646,20687,-22560,20608,17272,-186,11291,-18078,20687,13217,30696,5160,-1952,5643,-7664,20729,9344,32408,5208,578,1680,3224,2,1
90,20731,30417,-3999,-13520,-2723,-23153,-930,20731,20455,-23078,3746,14868,16297,-21292,20730,-28448,17456,15984,-1110,9681,-19094,20730,8633,-31840,7264,-4304,463,-3296,20772,9920,28976,4864,-960,1440,3702,2,1
91,20774,31105,-2519,-16096,-441,-5905,-700,20774,21811,-23266,5434,5540,7993,-17328,20773,-27520,15448,13448,312,12539,-17480,20773,8705,-30896,3584,-3016,833,-3594,20815,10120,31120,6728,-1048,2582,2986,2,1
92,20817,-31615,-4559,-15840,-2524,1817,-1482,20817,24263,-24274,6700,6070,8099,-15242,20816,-30616,17432,11880,-874,9399,-14892,20816,6633,-30408,5048,-1592,1679,-3596,20858,10048,26984,4384,-1116,3976,3596,2,1
93,20860,-32591,-3487,-15552,-1386,2402,748,20860,24599,-23800,9650,7894,7431,-12058,20859,-30976,17192,12008,-1076,9207,-14884,20859,10721,31952,3976,-248,10591,-3782,20901,11992,28720,6288,-1086,2694,3948,2,1
94,20903,-30647,-2031,-13656,-446,4936,1280,20903,23699,-22962,10604,6922,2139,-9956,20902,-31056,13288,12216,-882,4489,-12260,20902,10281,-30536,3784,-1770,6379,-3318,20944,9184,31208,7424,369,-682,3130,2,1
95,20946,-32239,-3999,-15560,1666,4012,1096,20946,26241,-23090,9274,6594,1213,-7430,20945,-32592,12176,12368,-1348,4207,-9490,20945,10961,-32424,3912,4707,-2143,-2358,20987,11656,29664,7232,1540,990,2706,2,1
96,20989,-31855,-5879,-18936,-183,-32563,-658,20989,28181,-21566,8746,6160,2969,-4690,20988,-31728,11616,12408,-1176,2893,-7026,20988,10465,-32384,5104,1343,-975,-1112,21030,11848,30320,5728,1082,2272,2242,2,1
97,21032,-31847,-4183,-21296,866,8815,-26,21032,26707,-21444,8912,4630,185,-2796,21031,31520,12320,10288,-1344,1421,-3182,21031,10601,-30888,5752,-299,-939,-384,21073,14000,29720,3160,664,3368,1690,2,1
98,21075,-29367,-4559,-21296,530,2692,316,21075,29117,-21068,9418,1781,-1034,1100,21074,31976,13208,11040,-1799,-664,1252,21074,11385,-31464,6424,-346,2641,-608,21116,14280,30720,5136,116,2274,412,2,1
99,21118,-29327,-5335,-20392,-76,1982,672,21118,28905,-22974,10008,-1197,-2898,4640,21117,30840,14848,12712,-821,-3668,5254,21117,12761,32136,4936,-1394,2468,172,21159,12808,29648,4240,243,-587,-1168,2,1
100,21161,-29919,-5127,-21120,-1344,2580,382,21161,27593,-22590,9758,-2271,-4034,8460,21160,31336,14136,10808,1539,-3868,9764,21160,10793,-30608,4208,-1779,-148,486,21202,13136,30232,4712,-785,-1187,-1782,2,1
101,21204,32145,-4655,-20592,-1016,3876,552,21204,26943,-23600,9830,-3301,-4538,11540,21203,-31688,13680,10672,2823,-5928,12596,21203,11233,32320,6096,-853,-322,1344,21245,12144,29744,5912,-1241,-2383,-2304,2,1
102,21247,32209,-4535,-18792,-660,11088,750,21247,24275,-23550,7618,-4715,-7244,14228,21246,-30800,14992,13304,3539,-7858,15758,21246,11641,-31848,4200,-544,858,2546,21288,11544,30928,6120,-1179,-1571,-2988,2,1
103,21290,30945,-4079,-17448,168,13684,1274,21290,24503,-24720,6112,-6151,-8608,17504,21289,-29048,16608,14200,3633,-8566,17224,21289,10641,-31912,5552,481,-86,4108,21331,11576,30024,5648,-699,-2197,-4486,2,1
104,21333,30745,-4271,-13992,606,13808,1588,21333,22601,-25544,4350,-7989,-8440,20880,21332,-26152,18576,14392,3491,-7932,18080,21332,10201,-31048,4296,924,2420,4926,21374,10976,31240,7032,-1633,-279,-5910,2,1
105,21376,30425,-4503,-12008,666,14624,1774,21376,19447,-27934,3570,-10619,-7606,22628,21375,-25544,20088,14888,4961,-9166,17496,21375,9689,-32024,6344,726,1748,6696,21417,11608,32016,5944,-1675,-111,-8108,2,1
106,21419,30121,-4439,-8144,622,14196,2304,21419,16677,-28624,1668,-8513,-6332,22430,21418,-23456,20768,13456,6435,-7342,15588,21418,10393,32432,5800,440,1966,8016,21460,9424,30416,6416,-2512,521,-8566,2,1
107,21462,28337,-4943,-6360,226,18300,1758,21462,15551,-29533,-200,-8361,-5802,22138,21461,-19056,22328,16016,8035,-5652,15260,21461,8113,-32704,5408,-412,1864,9248,21503,9464,30872,8008,-2369,-1243,-10454,2,1
108,21505,26905,-4583,-4864,-610,19104,900,21505,14793,-29439,-276,-6511,-3962,22732,21504,-21240,21608,15176,10281,-7090,14960,21504,5689,-32392,4432,829,-1462,10288,21546,8808,29024,7008,189,-3183,-12022,2,1
109,21548,26257,-4855,-2680,-638,23430,840,21548,12749,-30916,76,-5959,-1358,24762,21547,-19264,21608,16352,9267,-338,16486,21547,5001,-32192,6296,259,-1464,11892,21589,4360,32232,6336,-1338,2305,-11906,2,1
110,21591,26409,-4111,-600,-1216,17992,716,21591,10699,-30899,-354,-3694,3966,26230,21590,-19624,22104,13184,7752,876,19630,21590,4473,-31992,5312,2088,1566,12278,21632,5120,30368,6248,-1558,743,-13324,2,1
111,21634,23681,-3840,176,-750,15760,370,21634,7491,-30827,-1234,148,13040,27056,21633,-14704,23360,11504,6252,3854,21576,21633,4689,-31624,4496,1336,3200,13006,21675,3320,31704,6032,-2548,203,-12834,2,1
112,21677,23745,-3472,872,52,22108,440,21677,3501,-28479,-86,1502,9610,25534,21676,-12416,22808,12720,7490,3660,21038,21676,737,-32424,4488,1624,752,13596,21718,-1440,29192,6256,-5111,-717,-10534,2,1
113,21720,24353,-2976,2104,580,16440,236,21720,2269,-28459,-926,-1748,9268,24188,21719,-11240,25096,10680,8994,5222,18382,21719,553,-31880,6008,5376,1574,10014,21761,2600,31080,7480,-6856,4245,-8700,2,1
