Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
601,34161,25780,-2601,21758,-1252,-120,-1165,34161,1124,16196,-1907,298,269,217,57522,-2886,32048,6325,245,396,58,57522,-5888,-32370,7375,-258,223,-488,34161,5341,31575,4698,-161,-102,466,2,1
602,57523,25780,-2601,21728,-1282,-120,-1196,57523,1124,16196,-1907,298,253,213,57544,-2895,32048,6325,245,396,-14,57544,-5889,-32370,7355,-266,220,-488,57523,5341,31575,4679,-188,-102,414,2,1
603,57545,25787,-2582,21728,-1303,-60,-1207,57545,1171,16204,-1893,316,253,186,57566,-3193,32036,6365,250,417,-53,57566,-5898,-32365,7338,-266,220,-391,57545,5347,31583,4665,-188,-6,371,2,1
604,57567,25787,-2582,21730,-1303,-56,-1207,57567,1171,16205,-1893,316,253,186,57588,-3193,32036,6365,250,520,-53,57588,-5898,-32365,7338,-213,225,-382,57567,5347,31583,4665,-187,0,371,2,1
605,57589,25668,-2622,21730,-1303,-56,-1207,57589,1072,16205,-1893,316,253,130,57610,-3416,32036,6365,250,520,-62,57610,-5905,-32365,7325,-213,225,-382,57589,5300,31583,4665,-187,0,342,2,1
606,57611,25515,-2694,21967,-1191,49,-1033,57611,997,16214,-1811,328,300,88,57632,-3522,32045,6391,255,723,-62,57632,-5905,-32349,7293,-153,246,-302,57611,5259,31591,4738,-163,101,339,2,1
607,57633,25515,-2694,21967,-1187,49,-1033,57633,997,16214,-1811,328,302,88,57654,-3522,32045,6391,255,723,-62,57654,-5902,-32349,7293,-153,279,-302,57633,5259,31591,4738,-162,101,339,2,1
608,57655,25400,-2708,21967,-1187,49,-1033,57655,938,16214,-1811,328,302,64,57676,-3601,32045,6391,255,723,-62,57676,-5902,-32349,7255,-153,279,-302,57655,5238,31591,4738,-162,101,336,2,1
609,57677,25314,-2719,22145,-1098,90,-933,57677,882,16218,-1761,332,342,50,57698,-3688,32043,6401,260,830,-56,57698,-5900,-32335,7227,-117,287,-238,57677,5230,31585,4773,-134,175,331,2,1
610,57699,25314,-2719,22145,-1098,90,-933,57699,882,16218,-1761,332,342,50,57720,-3688,32043,6401,260,830,4,57720,-5900,-32335,7227,-117,287,-234,57699,5230,31585,4773,-117,175,331,2,1
611,57721,25243,-2757,22145,-1098,90,-933,57721,840,16218,-1761,332,342,50,57742,-3754,32043,6400,260,830,4,57742,-5910,-32335,7226,-117,287,-234,57721,5224,31580,4773,-117,175,310,2,1
612,57743,25212,-2757,22224,-1076,96,-888,57743,809,16221,-1731,335,347,65,57764,-3839,32052,6394,269,819,38,57764,-5974,-32323,7225,-90,293,-209,57743,5220,31567,4799,-83,202,294,2,1
613,57765,25212,-2741,22224,-1076,96,-888,57765,809,16224,-1731,340,347,79,57786,-3839,32060,6394,301,819,38,57786,-5974,-32323,7225,-90,293,-209,57765,5220,31567,4809,-81,202,294,2,1
614,57787,25191,-2737,22224,-1076,96,-888,57787,785,16224,-1731,340,340,79,57808,-3903,32060,6389,301,811,13,57808,-6022,-32323,7225,-90,293,-234,57787,5177,31567,4809,-81,202,294,2,1
615,57809,25191,-2729,22310,-1061,110,-868,57809,764,16236,-1696,353,332,97,57830,-3957,32073,6323,356,805,-44,57830,-6108,-32308,7266,-49,338,-281,57809,5144,31569,4836,-38,266,318,2,1
616,57831,25211,-2720,22310,-1061,119,-868,57831,764,16239,-1694,354,332,97,57852,-3957,32101,6323,372,805,-44,57852,-6108,-32250,7286,-49,533,-281,57831,5144,31569,4848,-5,269,326,2,1
617,57853,25211,-2720,22310,-1061,119,-868,57853,748,16239,-1694,354,323,97,57874,-4057,32101,6212,372,800,-99,57874,-6258,-32250,7286,-74,533,-321,57853,5112,31569,4848,-5,269,326,2,1
618,57875,25230,-2658,22404,-1050,155,-853,57875,736,16336,-1650,374,73,94,57896,-4238,32173,6129,445,784,-574,57896,-6473,-31250,7410,-468,1298,-2316,57875,5082,31630,4880,257,648,444,2,1
619,57897,25488,-2658,22564,-1043,155,-806,57897,736,16336,-1650,437,73,94,57918,-4238,32191,6129,445,784,-574,57918,-6473,-31250,7410,-468,1298,-2316,57897,5082,31632,4880,453,871,632,2,1
620,57919,25488,-2658,22564,-1043,155,-806,57919,471,16336,-1650,437,-227,79,57940,-4374,32191,6102,445,784,-930,57940,-6540,-31250,7410,-837,1298,-4316,57919,5059,31632,4880,453,871,632,2,1
621,57941,25718,-2651,22447,-1011,-338,-779,57941,272,16124,-1682,398,-452,-520,57962,-4374,32241,6102,277,1200,-1197,57962,-6540,-30250,7251,-1102,1385,-6068,57941,5032,31688,4758,806,1221,1075,2,1
622,57963,25718,-2651,22447,-1011,-338,-779,57963,272,16124,-1682,398,-452,-520,57984,-4262,32241,6102,277,1206,-1197,57984,-5666,-30250,7251,-1102,1385,-6068,57963,5032,31688,4758,806,1221,1082,2,1
623,57985,25658,-2651,22001,-1011,-708,-976,57985,272,15965,-1682,132,-452,-1448,58006,-4262,32130,6082,151,1206,-1407,58006,-5666,-30250,6850,-1251,1377,-6712,57985,5030,31688,4694,806,1221,1082,2,1
624,58007,25613,-2614,21584,-984,-1104,-1238,58007,425,15953,-1671,-95,-119,-2578,58028,-4178,32037,6055,-16,1528,-1739,58028,-4741,-29250,6549,-1251,1071,-6825,58007,5028,31648,4646,952,1407,1834,2,1
625,58029,25613,-2542,21584,-663,-1104,-1238,58029,425,15953,-1671,-95,535,-2578,58050,-4178,32037,6055,-16,1851,-1739,58050,-4666,-29250,6549,-1100,1071,-6825,58029,5028,31648,4646,952,1407,1883,2,1
626,58051,25613,-2542,21444,-663,-1401,-1489,58051,425,15953,-1671,-265,535,-3426,58072,-4178,31967,6055,-16,1851,-2250,58072,-4666,-29250,6481,-1100,666,-6825,58051,5028,31588,4610,952,1402,1883,2,1
627,58073,26458,-2326,21444,-262,-2005,-1999,58073,439,15960,-1663,-547,1554,-3960,58094,-3705,31957,6153,2,2433,-3134,58094,-3666,-28250,6430,-733,538,-6456,58073,5271,31543,4515,967,1307,2542,2,1
628,58095,26510,-2326,21459,-262,-2005,-1999,58095,439,15972,-1663,-547,1554,-3960,58116,-3335,31957,6279,2,2433,-3134,58116,-3666,-28250,6430,-705,538,-6007,58095,5343,31543,4515,967,1307,2565,2,1
629,58117,26510,-2634,21459,-262,-2815,-2382,58117,439,15972,-1663,-758,1554,-4143,58138,-3335,31957,6279,2,2433,-4012,58138,-3666,-28250,6392,-705,481,-6007,58117,5343,31509,4438,903,1226,2565,2,1
